MatrixName,CommSize,Edge,Interior,Dimension,npoints,nnz,AvgNonzerosPerRow,AbsoluteNonZeroSum,Trace,AbsoluteTrace,DiagonalMean,DiagonalNonZeros,DiagonalAverage,FrobeniusNorn,RowVariance,AvgDiagonalDistance,InfinityNorm,MaxNonZeroPerRow,DiagonalSign,lowerBandwidth,upperBandwidth,RowDiagonalDominance,MinNonZeroPerRow,OneNorm,ColumnDiagonalDominance,ColumnVariance,Symmetricity,NonZeroPatternSymmetry,SymmeticInfinityNorm,AntiSymmetricFrobeniusNorm,SymmetricFrobeniusNorm,AntiSymmerticInfinityNorm
ckt11752_dc_1.petsc,1,10,10,49702,30,298212,6,1.43E+08,2.37E+07,2.38E+07,477.345,49702,0.288459,5.55E+07,920503,5716.68,9405,1,-3,42561,49452,0,1,3.89E+06,0,250.945,1,1,9405,0,4.77E+07,0
ckt11752_tr_0.petsc,1,10,10,49702,30,193838,3.9,1.27E+08,2.11E+07,2.11E+07,424.701,33134.7,0.384854,5.53E+07,914055,9856.66,9405,1,-3,42561,49452,0,0,3.64E+06,0,249.104,1,1,9405,0,4.75E+07,0
cnr-2000.petsc,1,10,10,325557,30,3.00E+06,9.2,4.91E+11,8.68E+09,8.68E+09,26667.9,43407.6,18.4308,6.06E+10,1.72E+09,1705.67,977916,1,-1,9423,36278,0,0,4.76E+06,0,1.07E+06,0,0,976658,0,1.35E+10,0
co2010.petsc,1,10,10,201062,30,1.11E+06,5.5,5.70E+10,0,0,0,0,#NAME?,1.26E+10,0,5031.56,202702,0,0,32021,86350,0,0,2.04E+06,0,195413,1,1,202702,0,0,0
coAuthorsCiteseer.petsc,1,10,10,227320,30,2.14E+06,9.4,2.40E+11,0,0,0,0,#NAME?,2.97E+10,0,32935.1,42,0,0,219337,209241,0,0,2.22E+06,0,753101,1,1,42,0,0,0
coAuthorsDBLP.petsc,1,10,10,299067,30,1.70E+06,5.7,2.49E+11,0,0,0,0,#NAME?,4.29E+10,0,21182,602189,0,0,247052,282990,0,0,1.39E+06,0,688428,1,1,602189,0,0,0
coater1.petsc,1,10,10,1348,29,4987.6,3.7,11323.2,557.793,557.793,0.413793,557.793,0.0215134,2255.64,0.0494769,81.6471,59,1,-1,175,416,0,0,80,0,0.0206902,0,0,34,60.8776,321.093,0
coater2.petsc,1,10,10,9540,30,64872,6.8,448380,2544,2544,0.266667,2544,0.00314465,80645.5,0,94.1324,11,0,-1,262,411,0,0,1375,0,0.0748691,0,0,5,0,0,0
commanche_dual.petsc,1,10,10,7920,30,29304,3.7,1.61E+08,1.65E+07,1.65E+07,2084.57,2640,23.6883,2.96E+07,841175,1849.18,31671,1,-1,7485,7490,0,0,39577,0,17607.9,1,1,31671,0,7.26E+06,0
comsol.petsc,1,10,10,1500,29,0,0,0,313.739,0,0.209159,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0.813744,112.561,0
cond-mat-2003.petsc,1,10,10,31163,30,24930.4,0.8,49860.8,0,0,0,0,#NAME?,22900,0,8738.38,10,0,0,28086,30090,0,0,42,0,0.000173281,1,1,10,0,0,0
cond-mat-2005.petsc,1,10,10,40421,30,202105,5,400168,0,0,0,0,#NAME?,70127.8,0,6755.3,10,0,0,35709,38085,0,0,55,0,0.000744351,1,1,10,0,0,0
cond-mat.petsc,1,10,10,16726,30,30106.8,1.8,60213.6,0,0,0,0,#NAME?,24238.3,0,2688.94,19,0,0,15032,9996,0,0,45,0,0.00125523,1,1,19,0,0,0
consph.petsc,1,10,10,83334,30,4.60E+06,55.2,9.21E+08,3.43E+08,3.43E+08,4120.2,83334,1.48306,1.23E+08,1.20E+06,2804.4,15847,1,2,43304,4232,0,1,59880,0,261.409,1,1,15847,0,9.14E+07,0
cont-201.petsc,1,10,10,80595,30,402975,5,644760,8060.91,0,0.100018,0,#NAME?,113979,0,41208.4,0,0,0,59417,56281,0,0,8,0,0.000248157,1,1,0,0,3604.41,0
cop20k_A.petsc,1,10,10,121192,30,1.30E+06,10.7,9.43E+06,4.54E+06,4.48E+06,37.4655,76754.9,0.0144616,2.16E+06,213.013,56185.6,224,1,-1,102312,121039,0,0,442,0,0.0263187,1,1,224,0,1.78E+06,0
copter1.petsc,1,10,10,17222,30,180831,10.5,1.86E+09,3.07E+07,3.07E+07,1785.1,4018.47,13.3267,2.11E+08,35419.2,450.644,86105,1,-1,1178,16863,0,0,201836,0,87510,1,1,86105,0,3.24E+06,0
copter2.petsc,1,10,10,55476,30,599141,10.8,1.87E+10,3.65E+08,3.65E+08,6577.7,16642.8,11.8568,2.06E+09,2.60E+07,9937.05,221901,1,-1,52157,49386,0,0,606672,0,248982,1,1,221901,0,2.83E+08,0
coupled.petsc,1,10,10,11341,30,14743.3,1.3,26084.3,9749.29,6048.53,0.85965,3780.33,0.00423243,9283.01,0.32142,1824.5,5,1,-1,11290,11307,0,0,10,0,0.000590828,1,1,5,0,8136.43,0
crack.petsc,1,10,10,10240,30,54272,5.3,3.81E+08,0,0,0,0,#NAME?,5.81E+07,0,2078.32,30717,0,0,9837,9570,0,0,61412,0,31428.5,1,1,30717,0,0,0
crack_dual.petsc,1,10,10,20141,30,56394.8,2.8,8.31E+08,0,0,0,0,#NAME?,1.72E+08,0,1756.96,80554,0,0,17715,20115,0,0,100687,0,36244.4,1,1,80554,0,0,0
crankseg_1.petsc,1,10,10,52804,30,1.13E+07,214,2.75E+12,3.61E+11,3.61E+11,6.84E+06,52804,3885.9,1.75E+11,4.98E+12,9342.45,2.24E+07,1,2,46779,47214,0,1,1.08E+08,0,2.07E+09,1,1,2.24E+07,0,1.18E+11,0
crankseg_2.petsc,1,10,10,63838,30,1.48E+07,231.4,4.55E+12,5.21E+11,5.21E+11,8.16E+06,63838,3836.75,3.34E+11,1.00E+13,18776.5,3.01E+07,1,2,59850,57974,0,1,1.76E+08,0,4.30E+09,1,1,3.01E+07,0,2.02E+11,0
crplat2.petsc,1,10,10,18010,30,718599,39.9,7.16E+09,3.24E+08,3.24E+08,18009,18010,29.9983,4.08E+08,3.24E+07,1568.18,180060,1,2,15664,15985,0,1,831994,0,284681,1,1,180060,0,1.03E+08,0
cryg10000.petsc,1,10,10,10000,30,41000,4.1,4.64E+07,-7.65E+07,7.65E+07,-7647.96,6333.33,36.2258,1.46E+07,1.62E+06,44.3125,43045,1,-1,9900,9900,0,0,53479,0,2120.63,0,1,46380,0,1.27E+07,0
cryg2500.petsc,1,10,10,2500,30,10750,4.3,1.38E+06,-3.78E+06,3.78E+06,-1510.25,1583.33,28.6105,372337,16653.4,24.0588,10294,1,-1,2450,2450,0,0,12440,0,88.762,0,1,10753,0,322796,0
crystk01.petsc,1,10,10,4875,30,0,0,0,9.94E-08,0,2.04E-11,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5.53E-08,0
crystk02.petsc,1,10,10,13965,30,0,0,0,1.99E-07,0,1.43E-11,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,9.77E-08,0
crystk03.petsc,1,10,10,24696,30,0,0,0,3.26E-07,0,1.32E-11,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.12E-07,0
crystm01.petsc,1,10,10,4875,29,0,0,0,1.32E-09,0,2.70E-13,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.07E-09,0
crystm02.petsc,1,10,10,13965,30,0,0,0,1.80E-09,0,1.29E-13,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.57E-09,0
crystm03.petsc,1,10,10,24696,30,0,0,0,1.82E-09,0,7.38E-14,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.60E-09,0
cs4.petsc,1,10,10,22499,30,103495,4.6,1.79E+09,0,0,0,0,#NAME?,2.79E+08,0,3345.43,67482,0,0,18333,22258,0,0,119323,0,68314.6,1,1,67482,0,0,0
ct2010.petsc,1,10,10,67578,30,391952,5.8,1.21E+10,0,0,0,0,#NAME?,2.53E+09,0,3532.47,146345,0,0,14627,12855,0,0,770197,0,207154,1,1,146345,0,0,0
ct20stif.petsc,1,10,10,52329,30,2.58E+06,49.3,4.60E+11,4.93E+11,4.93E+11,9.42E+06,52329,5398.29,1.18E+11,4.35E+12,1415.51,9.70E+07,1,2,26983,16270,0,1,1.52E+08,0,9.64E+08,1,1,9.70E+07,0,1.09E+11,0
cti.petsc,1,10,10,16840,30,90936,5.4,8.72E+08,0,0,0,0,#NAME?,1.45E+08,0,76.2778,67354,0,0,5800,2285,0,0,99017,0,43766.9,1,1,67354,0,0,0
curtis54.petsc,1,10,10,54,28,151.2,2.8,6042.6,2916,2916,54,54,28,1224.49,400.6,4.5,210,2,2,44,41,0,1,272,0,91.7583,0,0,183,306.471,1037.01,0
cvxbqp1.petsc,1,10,10,50000,30,370000,7.4,1.21E+10,4.37E+09,4.37E+09,87387,50000,52.4321,1.85E+09,8.17E+08,14011,475000,1,2,33333,33333,0,1,525000,0,273573,1,1,475000,0,1.43E+09,0
cvxqp3.petsc,1,10,10,17500,30,124250,7.1,4.44E+08,8.54E+07,8.54E+07,4878.67,8750,16.7263,9.01E+07,1.60E+07,6107.41,28239,1,-1,15996,13962,0,0,84716,0,15132.2,1,1,28239,0,6.99E+07,0
cyl6.petsc,1,10,10,13681,30,738774,54,4.43E+06,82086,82086,6,13681,0.0131569,190751,4.16,78.9811,60,2,2,13577,13577,0,1,4326,0,0.141544,1,1,60,0,28435.4,0
cz10228.petsc,1,10,10,10228,30,95120.4,9.3,8.41E+09,-4.20E+09,4.20E+09,-410952,10228,1205.37,1.47E+09,1.68E+10,31.5542,619162,1,-2,359,359,0,1,1.08E+06,0,2.03E+07,0,0,619233,0,1.33E+09,0
cz1268.petsc,1,10,10,1268,30,12426.4,9.8,1.64E+07,-8.15E+06,8.15E+06,-6423.89,1268,151.976,2.87E+06,4.12E+06,30.8523,9694,1,-2,137,137,0,1,16761,0,40445.9,0,0,9666,82691.2,2.57E+06,0
cz148.petsc,1,10,10,148,29,947.2,6.4,29289.2,-14805.4,14672.4,-100.037,148,19.4257,5144.55,1034.19,10.0926,172,3,-2,50,46,0,1,247,0,82.142,0,0,172,63.4054,4763.5,0
cz20468.petsc,1,10,10,20468,30,214914,10.5,6.85E+10,-3.37E+10,3.37E+10,-1.64E+06,20468,2410.05,1.18E+10,2.70E+11,20.8526,2.48E+06,1,-2,500,500,0,1,4.47E+06,0,1.62E+08,0,0,2.48E+06,0,1.06E+10,0
cz2548.petsc,1,10,10,2548,30,26499.2,10.4,1.36E+08,-6.55E+07,6.55E+07,-25711.3,2548,302.716,2.30E+07,6.57E+07,30.6596,38673,1,-2,185,185,0,1,66191,0,319447,0,0,38662,0,2.07E+07,0
cz308.petsc,1,10,10,308,30,2956.8,9.6,254716,-123423,123179,-400.724,308,38.9545,43358.4,16435.1,21.8953,696,2,-2,74,70,0,1,1059,0,645.338,0,0,696,413.926,39364.5,0
cz40948.petsc,1,10,10,40948,30,384911,9.4,5.44E+11,-2.69E+11,2.69E+11,-6.57E+06,40948,4810.81,9.45E+10,4.29E+12,35.7262,9.89E+06,1,-2,703,703,0,1,1.73E+07,0,1.30E+09,0,0,9.89E+06,0,8.49E+10,0
cz5108.petsc,1,10,10,5108,30,43418,8.5,1.02E+09,-5.25E+08,5.25E+08,-102836,5108,603.965,1.83E+08,1.05E+09,31.8133,154844,1,-2,258,258,0,1,249748,0,2.51E+06,0,0,154838,0,1.65E+08,0
cz628.petsc,1,10,10,628,30,6280,10,2.10E+06,-1.01E+06,1.01E+06,-1604.02,628,76.6146,355438,256313,23.4,2409,1,-2,98,99,0,1,4110,0,5108.18,0,0,2405,0,317990,0
d_dyn.petsc,1,10,10,87,27,52.2,0.6,104.4,0,0,0,0,#NAME?,57.7093,0.00999979,37.5,2,1,0,56,68,0,0,6,0,0.0504645,1,1,2,0,9.46351,0
d_dyn1.petsc,1,10,10,87,27,400.2,4.6,214116,0,0,0,0,#NAME?,124695,1.00E+06,31.587,20002,2,0,86,86,0,0,20024,0,233455,1,1,20002,0,87008.2,0
d_ss.petsc,1,10,10,53,28,227.9,4.3,64866.7,299.389,304.75,5.64885,3.78571,42.5283,61492.9,346.406,9.7907,2083,3,-3,45,45,0,0,52483,0,253991,1,1,2083,0,986.454,0
data.petsc,1,10,10,2851,30,22237.8,7.8,3.92E+07,0,0,0,0,#NAME?,5.15E+06,0,133.064,8550,0,0,1864,1749,0,0,22537,0,11418.3,1,1,8550,0,0,0
dawson5.petsc,1,10,10,51537,30,0,0,0,1538.13,0,0.0298451,0,#NAME?,0,0,#NAME?,0,0,-1,0,0,0,0,0,1,0,1,1,0,0,10229.6,0
dblp-2010.petsc,1,10,10,326186,30,1.53E+06,4.7,3.08E+11,0,0,0,0,#NAME?,5.16E+10,0,4109.85,652344,0,0,226012,16264,0,0,1.27E+06,0,768253,1,1,652344,0,0,0
dc1.petsc,1,10,10,116835,30,327138,2.8,3.03E+06,765137,837318,6.54887,89573.5,0.00240026,698376,13.8036,15536.9,44,1,-3,116831,116744,0,0,105576,0,0.00305819,0,0,48,37188.3,441331,0
dc2.petsc,1,10,10,116835,30,327138,2.8,3.03E+06,780647,845106,6.68162,89573.5,0.00242259,698376,13.7898,15536.9,45,1,-3,116831,116744,0,0,107035,0,0.00305819,0,0,49,36872.7,443229,0
dc3.petsc,1,10,10,116835,30,257037,2.2,2.33E+06,722593,790584,6.18473,85679,0.00236931,574158,11.7642,16830.2,45,1,-3,116831,116744,0,0,110107,0,0.00206704,0,0,49,25408.1,404215,0
de2010.petsc,1,10,10,24115,30,166394,6.9,8.26E+09,0,0,0,0,#NAME?,1.54E+09,0,2171.49,80604,0,0,6638,8767,0,0,858066,0,1.68E+06,1,1,80604,0,0,0
debr.petsc,1,10,10,1.05E+06,30,4.51E+06,4.3,3.52E+12,0,0,0,0,#NAME?,5.76E+11,0,157234,4.19E+06,0,0,442455,524288,0,0,6.03E+06,0,2.88E+06,1,1,4.19E+06,0,0,0
debr_G_01.petsc,1,10,10,8,8,32,4,178.667,0,0,0,0,#NAME?,52.4595,24,1.91667,28,3,0,4,4,0,2,28,0,9.20833,1,1,28,0,52.4595,0
debr_G_02.petsc,1,10,10,16,16,65.4545,4.09091,805.818,0,0,0,0,#NAME?,126.453,49.519,3.57778,63,4,0,8,8,0,1,63,0,34.9795,1,1,63,0,126.453,0
debr_G_03.petsc,1,10,10,32,24,134.4,4.2,3008,0,0,0,0,#NAME?,490.53,142.9,6.2619,142,3,0,16,16,0,1,142,0,65.7502,1,1,142,0,398.063,0
debr_G_04.petsc,1,10,10,64,29,268.8,4.2,13824,0,0,0,0,#NAME?,2211.9,287.158,10.381,250,2,0,28,32,0,0,353,0,177.66,1,1,250,0,1128.04,0
debr_G_05.petsc,1,10,10,128,29,576,4.5,54208,0,0,0,0,#NAME?,8528.33,845.28,22.2,503,1,0,51,64,0,0,598,0,337.611,1,1,503,0,3721.43,0
debr_G_06.petsc,1,10,10,256,29,896,3.5,145920,0,0,0,0,#NAME?,27422.9,655.36,36.7429,1018,1,0,63,128,0,0,1457,0,443.784,1,1,1018,0,6553.6,0
debr_G_07.petsc,1,10,10,512,29,2201.6,4.3,918579,0,0,0,0,#NAME?,146230,10343.2,60.7442,2039,1,0,107,256,0,0,2422,0,1582.85,1,1,2039,0,52071.1,0
debr_G_08.petsc,1,10,10,1024,30,5017.6,4.9,4.06E+06,0,0,0,0,#NAME?,604343,0,169.429,4090,0,0,503,512,0,0,5873,0,3389.28,1,1,4090,0,0,0
debr_G_09.petsc,1,10,10,2048,30,9216,4.5,1.47E+07,0,0,0,0,#NAME?,2.29E+06,0,338.022,8183,0,0,997,1024,0,0,9718,0,6115.69,1,1,8183,0,0,0
debr_G_10.petsc,1,10,10,4096,30,18432,4.5,5.50E+07,0,0,0,0,#NAME?,8.74E+06,0,702.667,16378,0,0,1843,2048,0,0,23537,0,11103,1,1,16378,0,0,0
debr_G_11.petsc,1,10,10,8192,30,31129.6,3.8,1.54E+08,0,0,0,0,#NAME?,2.79E+07,0,1379.03,32759,0,0,3459,4096,0,0,38902,0,14179.1,1,1,32759,0,0,0
debr_G_12.petsc,1,10,10,16384,30,75366.4,4.6,9.64E+08,0,0,0,0,#NAME?,1.49E+08,0,2607.85,65530,0,0,7573,8192,0,0,94193,0,50464.5,1,1,65530,0,0,0
debr_G_13.petsc,1,10,10,32768,30,144179,4.4,3.39E+09,0,0,0,0,#NAME?,5.45E+08,0,5852.05,131063,0,0,15943,16384,0,0,155638,0,84552.4,1,1,131063,0,0,0
debr_G_14.petsc,1,10,10,65536,30,268698,4.1,1.21E+10,0,0,0,0,#NAME?,2.06E+09,0,9986.76,262138,0,0,28578,32768,0,0,376817,0,150555,1,1,262138,0,0,0
debr_G_15.petsc,1,10,10,131072,30,511181,3.9,4.19E+10,0,0,0,0,#NAME?,7.52E+09,0,18081.7,524279,0,0,47306,65536,0,0,622582,0,251074,1,1,524279,0,0,0
debr_G_16.petsc,1,10,10,262144,30,943718,3.6,1.51E+11,0,0,0,0,#NAME?,2.81E+10,0,35491.9,1.05E+06,0,0,113564,131072,0,0,1.51E+06,0,438359,1,1,1.05E+06,0,0,0
debr_G_17.petsc,1,10,10,524288,30,2.36E+06,4.5,9.12E+11,0,0,0,0,#NAME?,1.46E+11,0,77710.1,2.10E+06,0,0,217459,262144,0,0,2.49E+06,0,1.48E+06,1,1,2.10E+06,0,0,0
debr_G_18.petsc,1,10,10,1.05E+06,30,4.30E+06,4.1,3.04E+12,0,0,0,0,#NAME?,5.23E+11,0,159746,4.19E+06,0,0,503892,524288,0,0,6.03E+06,0,2.37E+06,1,1,4.19E+06,0,0,0
delaunay_n10.petsc,1,10,10,1024,30,5120,5,3.51E+06,0,0,0,0,#NAME?,569941,137.78,128.66,3070,1,0,957,961,0,0,7636,0,3014.64,1,1,3070,0,12019.7,0
delaunay_n11.petsc,1,10,10,2048,30,12083.2,5.9,1.65E+07,0,0,0,0,#NAME?,2.37E+06,7396,234.102,8172,1,0,2006,2014,0,0,13692,0,6524.68,1,1,8172,0,176128,0
delaunay_n12.petsc,1,10,10,4096,30,17612.8,4.3,5.07E+07,0,0,0,0,#NAME?,8.68E+06,0,587.465,16375,0,0,3957,3837,0,0,24525,0,10954.8,1,1,16375,0,0,0
delaunay_n13.petsc,1,10,10,8192,30,44236.8,5.4,2.29E+08,0,0,0,0,#NAME?,3.58E+07,0,1027.02,32760,0,0,7095,7675,0,0,49096,0,23330.2,1,1,32760,0,0,0
delaunay_n14.petsc,1,10,10,16384,30,96665.6,5.9,1.13E+09,0,0,0,0,#NAME?,1.62E+08,0,2620.07,49147,0,0,11696,16127,0,0,111119,0,59652.7,1,1,49147,0,0,0
delaunay_n15.petsc,1,10,10,32768,30,193331,5.9,3.61E+09,0,0,0,0,#NAME?,5.45E+08,0,2971.37,131066,0,0,29079,24595,0,0,196510,0,84298.9,1,1,131066,0,0,0
delaunay_n16.petsc,1,10,10,65536,30,360448,5.5,1.57E+10,0,0,0,0,#NAME?,2.38E+09,0,15269.7,262137,0,0,62567,61433,0,0,348128,0,200695,1,1,262137,0,0,0
delaunay_n17.petsc,1,10,10,131072,30,773325,5.9,7.00E+10,0,0,0,0,#NAME?,9.95E+09,0,15208.3,655347,0,0,117008,102274,0,0,786415,0,439959,1,1,655347,0,0,0
delaunay_n18.petsc,1,10,10,262144,30,1.34E+06,5.1,2.39E+11,0,0,0,0,#NAME?,3.74E+10,0,54199.9,1.05E+06,0,0,257630,199742,0,0,1.63E+06,0,775224,1,1,1.05E+06,0,0,0
delaunay_n19.petsc,1,10,10,524288,30,2.52E+06,4.8,1.03E+12,0,0,0,0,#NAME?,1.59E+11,0,48267.3,2.10E+06,0,0,479759,481218,0,0,4.01E+06,0,1.75E+06,1,1,2.10E+06,0,0,0
delaunay_n20.petsc,1,10,10,1.05E+06,30,5.14E+06,4.9,4.05E+12,0,0,0,0,#NAME?,6.22E+11,0,118182,5.24E+06,0,0,991895,786423,0,0,5.74E+06,0,3.35E+06,1,1,5.24E+06,0,0,0
denormal.petsc,1,10,10,89400,30,0,0,0,2550.88,0,0.0285333,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1130.83,0
descriptor_xingo6u.petsc,1,10,10,20738,30,47697.4,2.3,4.58E+07,6.18E+06,7.95E+07,297.793,18664.2,6.16319,2.95E+07,1.01E+06,1764.07,33021,1,-3,13556,5584,0,0,66043,0,976.32,0,0,33021,0,2.09E+07,0
descriptor_xingo6u_E.petsc,1,10,10,20738,30,4147.6,0.2,5.46E+06,17972.9,17972.9,0.866667,2765.07,0.00940303,3.92E+06,0,1,11,0,-1,1,1,0,0,1554,0,17.2693,1,1,11,0,0,0
diag.petsc,1,10,10,2559,30,7421.1,2.9,1.22E+07,0,0,0,0,#NAME?,2.64E+06,0,6.31034,7674,0,0,1279,639,0,0,12621,0,4147.8,1,1,7674,0,0,0
dictionary28.petsc,1,10,10,52652,30,131630,2.5,4.87E+09,0,0,0,0,#NAME?,1.08E+09,0,3929.04,3215,0,0,15527,20823,0,0,165926,0,79258.1,1,1,3215,0,0,0
dixmaanl.petsc,1,10,10,60000,30,258000,4.3,1.79E+07,7.48E+06,7.47E+06,124.728,60000,0.0622167,3.12E+06,1791.55,7879.39,271,1,2,20000,20000,0,1,344,0,0.450442,1,1,271,0,2.55E+06,0
dolphins.petsc,1,10,10,62,28,285.2,4.6,11110.4,0,0,0,0,#NAME?,1809.91,298.466,14.7391,183,3,0,59,59,0,0,309,0,130.68,1,1,183,0,1099.71,0
dtoc.petsc,1,10,10,24993,30,49986,2,49986,0,0,0,0,#NAME?,11177.2,0,9998,0,0,0,9999,9999,0,0,2,0,8.00E-05,1,1,0,0,0,0
dw1024.petsc,1,10,10,2048,30,0,0,0,1140.14,0,0.556707,0,#NAME?,0,0,#NAME?,0,0,-1,0,0,0,0,0,1,0,1,1,0,0,355.555,0
dw2048.petsc,1,10,10,2048,30,0,0,0,1140.14,0,0.556707,0,#NAME?,0,0,#NAME?,0,0,-1,0,0,0,0,0,1,0,1,1,0,0,355.555,0
dw256A.petsc,1,10,10,512,30,51.2,0.1,51.2,-189.788,17.0667,-0.370681,17.0667,0.0585938,51.2,0.00992814,#NAME?,1,1,-1,0,0,0,0,1,1,0.000195288,1,1,1,0,86.9529,0
dw256B.petsc,1,10,10,512,30,0,0,0,371.945,0,0.726455,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,121.718,0
dw4096.petsc,1,10,10,8192,30,4096,0.5,4915.2,-6132.52,2457.6,-0.748599,2184.53,0.00411987,2317.05,0.0554204,1,2,1,-1,1,1,0,0,4,1,9.77E-05,1,1,2,0,2869.41,0
dw8192.petsc,1,10,10,8192,30,4096,0.5,4915.2,-6132.52,2457.6,-0.748599,2184.53,0.00411987,2317.05,0.0554204,1,2,1,-1,1,1,0,0,4,1,9.77E-05,1,1,2,0,2869.41,0
dwa512.petsc,1,10,10,512,30,51.2,0.1,51.2,-189.788,17.0667,-0.370681,17.0667,0.0585938,51.2,0.00992814,#NAME?,1,1,-1,0,0,0,0,1,1,0.000195288,1,1,1,0,86.9529,0
dwb512.petsc,1,10,10,512,30,0,0,0,371.945,0,0.726455,0,#NAME?,0,0,#NAME?,0,0,0,0,0,0,0,0,1,0,1,1,0,0,121.718,0
dwt_1005.petsc,1,10,10,1005,30,6934.5,6.9,3.46E+06,1.01E+06,1.01E+06,1004,1005,29.9701,506981,110762,125.102,6001,1,2,851,453,0,1,13734,0,2519.22,1,1,6001,0,334473,0
dwt_1007.petsc,1,10,10,1007,30,6545.5,6.5,4.59E+06,250139,250139,248.4,436.367,17.0774,621375,24833.1,13.4333,3020,1,-1,986,982,0,0,6675,0,3762.51,1,1,3020,0,158688,0
dwt_1242.petsc,1,10,10,1242,30,10184.4,8.2,7.97E+06,286943,286943,231.033,455.4,15.2196,978110,26912.5,40.9487,6196,1,-1,25,694,0,0,10050,0,4967.83,1,1,6196,0,203751,0
dwt_162.petsc,1,10,10,162,30,1020.6,6.3,100975,5437.8,5437.8,33.5667,75.6,13.3201,14419.7,943.096,8.08621,486,3,-1,156,156,0,0,1029,0,475.669,1,1,486,0,5033.54,0
dwt_193.petsc,1,10,10,193,30,2219.5,11.5,192209,37056,37056,192,193,29.8446,21202.6,4856.76,27.4476,1653,3,2,60,56,0,1,2718,0,596.26,1,1,1653,0,13620.7,0
dwt_198.petsc,1,10,10,198,29,990,5,126760,7530.83,7530.83,38.0345,81.931,13.4625,20189.8,2792.33,18.4773,591,3,-1,34,36,0,0,947,0,516.735,1,1,591,0,10816.3,0
dwt_209.petsc,1,10,10,209,28,1400.3,6.7,177483,43472,43472,208,209,27.866,24166.1,6062,21.9825,1152,2,2,178,142,0,1,1499,0,623.772,1,1,1152,0,16544,0
dwt_221.petsc,1,10,10,221,30,1171.3,5.3,152335,48620,48620,220,221,29.8643,23729.5,5532.48,29.4651,1079,3,2,159,177,0,1,1291,0,512.904,1,1,1079,0,16894.6,0
dwt_234.petsc,1,10,10,234,30,655.2,2.8,115151,6240,6240,26.6667,70.2,11.396,23626.3,393.31,2.4,702,1,-1,28,7,0,0,1021,0,431.438,1,1,702,0,4640.7,0
dwt_245.petsc,1,10,10,245,29,1176,4.8,154130,59780,59780,244,245,28.8816,26745.9,7100.81,9.84211,1197,1,2,36,108,0,1,1223,0,480.704,1,1,1197,0,20645.2,0
dwt_2680.petsc,1,10,10,2680,30,21976,8.2,3.06E+07,1.27E+06,1.27E+06,474.6,1072,13.2817,3.98E+06,87004.8,83.1948,21416,1,-1,1553,2215,0,0,24086,0,8228.49,1,1,21416,0,790508,0
dwt_307.petsc,1,10,10,307,30,2456,8,486963,11123.6,11123.6,36.2333,81.8667,13.2777,59610.5,3616.3,15.5063,1530,2,-1,33,63,0,0,2257,0,1203.23,1,1,1530,0,18825.5,0
dwt_310.petsc,1,10,10,310,29,2232,7.2,444571,12987.9,12987.9,41.8966,96.2069,12.629,59539.1,2354.77,4.30435,1854,1,-1,10,10,0,0,2735,0,1169.42,1,1,1854,0,15043.1,0
dwt_346.petsc,1,10,10,346,30,2456.6,7.1,471460,119370,119370,345,346,29.9133,63121,13339.1,13.541,690,2,2,45,318,0,1,2625,0,945.165,1,1,690,0,40388.6,0
dwt_361.petsc,1,10,10,361,30,2346.5,6.5,568250,129960,129960,360,361,29.9169,74768.8,14023.1,8.30909,1080,2,2,14,50,0,1,2448,0,1171.3,1,1,1080,0,43412.4,0
dwt_419.petsc,1,10,10,419,30,3142.5,7.5,753530,30391.5,30391.5,72.5333,167.6,12.9833,104276,4359.28,44.3562,2090,1,-1,293,284,0,0,4053,0,1461.13,1,1,2090,0,27664.4,0
dwt_492.petsc,1,10,10,492,30,2656.8,5.4,840631,26174.4,26174.4,53.2,180.4,8.84701,130045,1418.61,34.3922,2454,2,-1,321,434,0,0,3011,0,1410.05,1,1,2454,0,18549.4,0
dwt_503.petsc,1,10,10,503,30,3822.8,7.6,1.30E+06,252506,252506,502,503,29.9404,162038,31127.9,51.6061,1892,2,2,203,374,0,1,6195,0,2029.93,1,1,1892,0,90627.9,0
dwt_512.petsc,1,10,10,512,29,2611.2,5.1,913306,47774.9,47774.9,93.3103,194.207,13.9336,143245,13053.5,9.19565,1536,1,-1,73,29,0,0,3473,0,1517.14,1,1,1536,0,58496.9,0
dwt_59.petsc,1,10,10,59,30,218.3,3.7,7876.5,2969.67,2969.67,50.3333,53.1,28.4369,1429.06,444.007,5.74074,247,3,-1,23,23,0,1,251,0,95.0669,1,1,247,0,1291.68,0
