Name,Num Procs,Abs Trace - MinOverProcs,  Abs Trace - MeanOverProcs,  Abs Trace - MaxOverProcs,  Abs Trace - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Operation Op*x - MinOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MaxOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Orthogonalization - MinOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MaxOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr restarting - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr::solve() - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverCallCounts,  Antisymm Frob Norm - MinOverProcs,  Antisymm Frob Norm - MeanOverProcs,  Antisymm Frob Norm - MaxOverProcs,  Antisymm Frob Norm - MeanOverCallCounts,  Antisymm Inf Norm - MinOverProcs,  Antisymm Inf Norm - MeanOverProcs,  Antisymm Inf Norm - MaxOverProcs,  Antisymm Inf Norm - MeanOverCallCounts,  Avg Nonzeros / Row - MinOverProcs,  Avg Nonzeros / Row - MeanOverProcs,  Avg Nonzeros / Row - MaxOverProcs,  Avg Nonzeros / Row - MeanOverCallCounts,  Col Diag Dominance - MinOverProcs,  Col Diag Dominance - MeanOverProcs,  Col Diag Dominance - MaxOverProcs,  Col Diag Dominance - MeanOverCallCounts,  Col Variance - MinOverProcs,  Col Variance - MeanOverProcs,  Col Variance - MaxOverProcs,  Col Variance - MeanOverCallCounts,  Diadonal Nonzeros - MinOverProcs,  Diadonal Nonzeros - MeanOverProcs,  Diadonal Nonzeros - MaxOverProcs,  Diadonal Nonzeros - MeanOverCallCounts,  Diag Variance - MinOverProcs,  Diag Variance - MeanOverProcs,  Diag Variance - MaxOverProcs,  Diag Variance - MeanOverCallCounts,  Diagonal Mean - MinOverProcs,  Diagonal Mean - MeanOverProcs,  Diagonal Mean - MaxOverProcs,  Diagonal Mean - MeanOverCallCounts,  Diagonal Sign - MinOverProcs,  Diagonal Sign - MeanOverProcs,  Diagonal Sign - MaxOverProcs,  Diagonal Sign - MeanOverCallCounts,  Dimension - MinOverProcs,  Dimension - MeanOverProcs,  Dimension - MaxOverProcs,  Dimension - MeanOverCallCounts,  Dummy Rows - MinOverProcs,  Dummy Rows - MeanOverProcs,  Dummy Rows - MaxOverProcs,  Dummy Rows - MeanOverCallCounts,  Eigen LM - MinOverProcs,  Eigen LM - MeanOverProcs,  Eigen LM - MaxOverProcs,  Eigen LM - MeanOverCallCounts,  Eigen LR - MinOverProcs,  Eigen LR - MeanOverProcs,  Eigen LR - MaxOverProcs,  Eigen LR - MeanOverCallCounts,  Eigen SM - MinOverProcs,  Eigen SM - MeanOverProcs,  Eigen SM - MaxOverProcs,  Eigen SM - MeanOverCallCounts,  Eigen SR - MinOverProcs,  Eigen SR - MeanOverProcs,  Eigen SR - MaxOverProcs,  Eigen SR - MeanOverCallCounts,  Frob. Norm - MinOverProcs,  Frob. Norm - MeanOverProcs,  Frob. Norm - MaxOverProcs,  Frob. Norm - MeanOverCallCounts,  Inf Norm - MinOverProcs,  Inf Norm - MeanOverProcs,  Inf Norm - MaxOverProcs,  Inf Norm - MeanOverCallCounts,  Lower Bandwidth - MinOverProcs,  Lower Bandwidth - MeanOverProcs,  Lower Bandwidth - MaxOverProcs,  Lower Bandwidth - MeanOverCallCounts,  Max Nonzeros / Row - MinOverProcs,  Max Nonzeros / Row - MeanOverProcs,  Max Nonzeros / Row - MaxOverProcs,  Max Nonzeros / Row - MeanOverCallCounts,  Min Nonzeros / Row - MinOverProcs,  Min Nonzeros / Row - MeanOverProcs,  Min Nonzeros / Row - MaxOverProcs,  Min Nonzeros / Row - MeanOverCallCounts,  Nonzeros - MinOverProcs,  Nonzeros - MeanOverProcs,  Nonzeros - MaxOverProcs,  Nonzeros - MeanOverCallCounts,  One Norm - MinOverProcs,  One Norm - MeanOverProcs,  One Norm - MaxOverProcs,  One Norm - MeanOverCallCounts,  Row Diag Dominance - MinOverProcs,  Row Diag Dominance - MeanOverProcs,  Row Diag Dominance - MaxOverProcs,  Row Diag Dominance - MeanOverCallCounts,  Row Variance - MinOverProcs,  Row Variance - MeanOverProcs,  Row Variance - MaxOverProcs,  Row Variance - MeanOverCallCounts,  Symm Frob Norm - MinOverProcs,  Symm Frob Norm - MeanOverProcs,  Symm Frob Norm - MaxOverProcs,  Symm Frob Norm - MeanOverCallCounts,  Symm Inf Norm - MinOverProcs,  Symm Inf Norm - MeanOverProcs,  Symm Inf Norm - MaxOverProcs,  Symm Inf Norm - MeanOverCallCounts,  Symmetry - MinOverProcs,  Symmetry - MeanOverProcs,  Symmetry - MaxOverProcs,  Symmetry - MeanOverCallCounts,  Trace - MinOverProcs,  Trace - MeanOverProcs,  Trace - MaxOverProcs,  Trace - MeanOverCallCounts,  Upper Bandwidth - MinOverProcs,  Upper Bandwidth - MeanOverProcs,  Upper Bandwidth - MaxOverProcs,  Upper Bandwidth - MeanOverCallCounts,
t2d_q4_A_43.mtx,12,0.000311852,0.000312388,0.000313044,0.000312388,0.000345945,0.000358999,0.000378132,0.000179499,0.00476789,0.00482651,0.0048728,8.18E-05,0.0140834,0.0153759,0.0158975,2.59E-05,0.0715361,0.0721133,0.0735586,0.000120591,0.000113487,0.000133872,0.000147581,2.27E-06,0.000959635,0.000976622,0.000995636,1.66E-05,0.00138068,0.00145286,0.00149298,2.64E-05,0.0984519,0.0984661,0.098489,0.0246165,0.00174499,0.00175716,0.00177288,0.00175716,0.00202298,0.00203532,0.00205207,0.00203532,0.000290871,0.000296275,0.000297785,0.000296275,0.00099802,0.000999212,0.000999928,0.000999212,1.34451,1.34452,1.34452,1.34452,0,0,0,0,0.000624895,0.000626107,0.000627041,0.000626107,0.000309944,0.000319262,0.000332117,0.000319262,0.000344992,0.000346263,0.000347853,0.000346263,0,0,0,0,0.000305891,0.000306626,0.000308037,0.000306626,0.025816,0.0258278,0.0258408,0.00645695,0.0115459,0.0115544,0.0115612,0.0028886,0.033556,0.0335615,0.0335681,0.00839039,0.033483,0.033487,0.0334921,0.00837176,1.50E-05,1.50E-05,1.50E-05,1.50E-05,0.00093174,0.000941853,0.00097084,0.000313951,0.000341892,0.000343939,0.000344992,0.000343939,0,1.59E-07,9.54E-07,1.59E-07,0.000294924,0.000307083,0.000311136,0.000307083,0,1.59E-07,9.54E-07,1.59E-07,0.000954866,0.000965456,0.000977039,0.000965456,0.000315189,0.000364065,0.000381947,0.000364065,1.44042,1.44043,1.44044,1.44043,0.00184202,0.00184731,0.00185704,0.00184731,0.00198197,0.00198764,0.0019989,0.00198764,0.00212288,0.00214092,0.00218797,0.00214092,0.00031209,0.000314315,0.000315905,0.000314315,0.000331163,0.000341058,0.000349045,0.000341058, 
t2d_q4_A_44.mtx,12,0.00031209,0.000312964,0.000313044,0.000312964,0.000355005,0.000368933,0.0003829,0.000184466,0.00397491,0.00418353,0.00436783,7.75E-05,0.0125911,0.0137091,0.0144045,2.52E-05,0.06284,0.0640439,0.065589,0.000116868,0.000105381,0.000120242,0.000136137,2.23E-06,0.000740051,0.000785748,0.000836849,1.46E-05,0.00120187,0.00128422,0.00133777,2.57E-05,0.0872588,0.0874534,0.087646,0.0218634,0.001719,0.00173338,0.00174379,0.00173338,0.00201297,0.00202505,0.00202894,0.00202505,0.000121117,0.000122229,0.000123024,0.000122229,0.0010519,0.00105329,0.00106096,0.00105329,1.33402,1.33403,1.33404,1.33403,0,0,0,0,0.000631094,0.000639379,0.000642061,0.000639379,0.000321865,0.000339607,0.000355959,0.000339607,0.00033021,0.000330766,0.000331163,0.000330766,0,0,0,0,0.000137091,0.000138362,0.000138998,0.000138362,0.0192239,0.0192843,0.0193129,0.00482108,0.00961995,0.00962293,0.00962687,0.00240573,0.0323849,0.0323902,0.032397,0.00809755,0.0323062,0.0323109,0.0323129,0.00807773,1.41E-05,1.47E-05,1.50E-05,1.47E-05,0.000923157,0.000938992,0.000982046,0.000312997,0.000347137,0.000353793,0.000355959,0.000353793,0,3.18E-07,9.54E-07,3.18E-07,0.000123024,0.000130594,0.000132084,0.000130594,0,3.58E-07,1.19E-06,3.58E-07,0.000907898,0.000914991,0.00092411,0.000914991,0.00034523,0.000359039,0.000367165,0.000359039,1.43709,1.4371,1.4371,1.4371,0.0019269,0.00193181,0.00194407,0.00193181,0.00199199,0.0019966,0.00200582,0.0019966,0.00218201,0.00218795,0.00220299,0.00218795,0.000313044,0.0003136,0.000313997,0.0003136,0.000342131,0.000349025,0.000360966,0.000349025, 
t2d_q4_A_45.mtx,12,0.000313997,0.000314355,0.000315189,0.000314355,0.000341892,0.000360648,0.000378847,0.000180324,0.00399685,0.00420777,0.0044136,7.79E-05,0.0126297,0.0137768,0.0145657,2.53E-05,0.0635395,0.0646643,0.0661762,0.000118,0.000100851,0.000118693,0.000133514,2.20E-06,0.000747681,0.000797947,0.000840187,1.48E-05,0.00121403,0.00129068,0.00134373,2.58E-05,0.0880361,0.088138,0.0882387,0.0220345,0.00172806,0.00174216,0.00175619,0.00174216,0.00202203,0.00203762,0.00205493,0.00203762,0.000120878,0.000125865,0.000128984,0.000125865,0.000999928,0.00100183,0.00100303,0.00100183,1.34473,1.34475,1.34476,1.34475,0,7.95E-08,9.54E-07,7.95E-08,0.000650883,0.000657578,0.000658989,0.000657578,0.000313044,0.000316322,0.000329971,0.000316322,0.000343084,0.000343879,0.000344992,0.000343879,0,0,0,0,0.000197887,0.00019906,0.000200033,0.00019906,0.0185249,0.0185431,0.0185542,0.00463577,0.00968289,0.00968746,0.00969386,0.00242187,0.032639,0.0326431,0.0326488,0.00816077,0.0326781,0.03268,0.0326819,0.00817,1.38E-05,1.39E-05,1.50E-05,1.39E-05,0.000941038,0.000967463,0.0010004,0.000322488,0.000324965,0.000325859,0.00032711,0.000325859,0,1.99E-07,1.19E-06,1.99E-07,0.000117064,0.000128071,0.000138044,0.000128071,0,3.97E-07,9.54E-07,3.97E-07,0.000905991,0.000913103,0.000921011,0.000913103,0.000334024,0.000344117,0.000355959,0.000344117,1.43799,1.438,1.438,1.438,0.001894,0.00190107,0.00190997,0.00190107,0.00201702,0.00202769,0.002038,0.00202769,0.00217795,0.00219023,0.00219893,0.00219023,0.000314951,0.000316978,0.000319004,0.000316978,0.000314951,0.000329733,0.000339985,0.000329733, 
t2d_q4.mtx,12,0.00030899,0.000310183,0.000310898,0.000310183,0.000347137,0.00036182,0.000375748,0.00018091,0.00511527,0.00517505,0.00521445,7.96E-05,0.0157166,0.0169312,0.0174069,2.59E-05,0.0801318,0.0806142,0.0820518,0.000122514,0.000133514,0.000150879,0.000172138,2.32E-06,0.00105023,0.00106756,0.00108171,1.64E-05,0.00152159,0.00159593,0.00163722,2.62E-05,0.109476,0.109487,0.109506,0.0273716,0.00173306,0.00174302,0.0017519,0.00174302,0.00203013,0.00204221,0.00206089,0.00204221,0.000118017,0.000118574,0.000118971,0.000118574,0.000954151,0.000957211,0.000961781,0.000957211,1.3621,1.36212,1.36212,1.36212,0,0,0,0,0.00062108,0.000627577,0.000628948,0.000627577,0.000300169,0.00031815,0.000331163,0.00031815,0.000329018,0.000333508,0.000334024,0.000333508,0,0,0,0,0.000135899,0.000136475,0.000137091,0.000136475,0.0336089,0.0336214,0.0336332,0.00840534,0.0178351,0.0178401,0.017844,0.00446002,0.0335331,0.0335356,0.0335379,0.00838389,0.0334668,0.0334683,0.0334709,0.00836708,1.41E-05,1.41E-05,1.41E-05,1.41E-05,0.000921965,0.000937343,0.000962257,0.000312448,0.00031805,0.000322541,0.000324011,0.000322541,0,2.38E-07,9.54E-07,2.38E-07,0.000115156,0.000127991,0.00013113,0.000127991,0,3.18E-07,9.54E-07,3.18E-07,0.000885963,0.000893017,0.000912189,0.000893017,0.000320911,0.000338376,0.000360012,0.000338376,1.45548,1.45548,1.45548,1.45548,0.00186682,0.00187292,0.00188279,0.00187292,0.00199604,0.00200246,0.00201392,0.00200246,0.00216103,0.00218199,0.00219798,0.00218199,0.00030303,0.000304302,0.000304937,0.000304302,0.000316858,0.000324806,0.000334978,0.000324806, 
t2d_q9_A_01.mtx,12,0.000306845,0.000307043,0.000308037,0.000307043,0.000354052,0.00037245,0.000396013,0.000186225,0.00477648,0.00499801,0.00522542,7.69E-05,0.0152082,0.0164859,0.0174103,2.52E-05,0.0743792,0.0758953,0.0776017,0.000115342,0.000123739,0.000138919,0.000151157,2.14E-06,0.000971794,0.00102474,0.001086,1.58E-05,0.00148678,0.00157001,0.0016427,2.57E-05,0.103813,0.103934,0.104062,0.0259834,0.00172091,0.00173658,0.001755,0.00173658,0.00200891,0.00202028,0.002033,0.00202028,0.00014782,0.000148237,0.000149012,0.000148237,0.000963926,0.000965238,0.000966072,0.000965238,1.35817,1.35818,1.35819,1.35818,0,0,0,0,0.000605822,0.000613054,0.000616074,0.000613054,0.000293016,0.000308176,0.000319958,0.000308176,0.00032115,0.000321865,0.000323057,0.000321865,0,0,0,0,0.000169039,0.00017033,0.000173092,0.00017033,0.0281682,0.0281764,0.0281861,0.00704409,0.017211,0.0172164,0.0172248,0.00430411,0.0323229,0.0323272,0.0323319,0.00808179,0.032274,0.0322761,0.032279,0.00806902,1.60E-05,1.77E-05,1.79E-05,1.77E-05,0.000923157,0.000935872,0.000975132,0.000311957,0.000313044,0.0003136,0.000313997,0.0003136,0,2.58E-07,1.19E-06,2.58E-07,0.000127792,0.000138323,0.000141144,0.000138323,0,3.97E-07,9.54E-07,3.97E-07,0.000935078,0.000947456,0.000956059,0.000947456,0.000321865,0.000332912,0.000342846,0.000332912,1.45648,1.45649,1.45649,1.45649,0.0018959,0.00190202,0.00191402,0.00190202,0.00199294,0.00199993,0.00201011,0.00199993,0.00219393,0.00220319,0.00221395,0.00220319,0.00030899,0.000309865,0.000310898,0.000309865,0.000311852,0.000324627,0.000339031,0.000324627, 
t2d_q9_A_02.mtx,12,0.000315905,0.000317057,0.00031805,0.000317057,0.00032711,0.000347773,0.000358105,0.000173887,0.00398397,0.00404012,0.00408816,7.62E-05,0.0121253,0.0130786,0.0134559,2.45E-05,0.0609901,0.0615743,0.0626032,0.00011445,0.000102758,0.000117858,0.000128746,2.22E-06,0.000769615,0.000786463,0.000804663,1.48E-05,0.00118303,0.00123515,0.00127554,2.52E-05,0.0838153,0.083931,0.0840502,0.0209827,0.00173092,0.00174242,0.00174999,0.00174242,0.00203609,0.00205171,0.002069,0.00205171,0.000118971,0.00012215,0.000123024,0.00012215,0.000985861,0.00098755,0.000997066,0.00098755,1.35879,1.3588,1.35882,1.3588,0,3.18E-07,9.54E-07,3.18E-07,0.000627041,0.000633458,0.000634909,0.000633458,0.000307798,0.000336846,0.000351906,0.000336846,0.000329971,0.000330667,0.000331163,0.000330667,0,0,0,0,0.000137806,0.000139078,0.00014019,0.000139078,0.0149829,0.015037,0.0150621,0.00375925,0.0109389,0.0109448,0.0109499,0.00273621,0.031585,0.0315908,0.0315928,0.0078977,0.0317531,0.031754,0.031755,0.00793849,1.50E-05,1.50E-05,1.50E-05,1.50E-05,0.000957727,0.00097843,0.00101805,0.000326143,0.000314236,0.000323733,0.000326157,0.000323733,0,7.95E-08,9.54E-07,7.95E-08,0.000121117,0.000129402,0.000133038,0.000129402,0,4.57E-07,1.19E-06,4.57E-07,0.000965834,0.000985563,0.00101686,0.000985563,0.000319004,0.000329614,0.000340939,0.000329614,1.46838,1.46839,1.4684,1.46839,0.00189996,0.00190912,0.00192022,0.00190912,0.00201082,0.00202161,0.002033,0.00202161,0.00215101,0.00216242,0.00217199,0.00216242,0.00031805,0.000318607,0.000319004,0.000318607,0.00032711,0.000332296,0.000349045,0.000332296, 
t2d_q9_A_03.mtx,12,0.000310183,0.00031058,0.000311136,0.00031058,0.00037694,0.000388662,0.000400782,0.000194331,0.00401211,0.00421127,0.00441194,7.80E-05,0.0126936,0.0137486,0.0146515,2.53E-05,0.0635283,0.0647937,0.0662076,0.000118237,0.000112534,0.000129561,0.000148296,2.40E-06,0.000776529,0.000832717,0.000877619,1.54E-05,0.00122643,0.00128343,0.00133038,2.57E-05,0.088161,0.0882793,0.0884008,0.0220698,0.00171709,0.00173465,0.00174713,0.00173465,0.0020299,0.00205008,0.00207114,0.00205008,0.000115871,0.000117103,0.000118017,0.000117103,0.000962973,0.000963529,0.000963926,0.000963529,1.38151,1.38153,1.38154,1.38153,0,7.95E-08,9.54E-07,7.95E-08,0.000643015,0.000649114,0.000649929,0.000649114,0.000299931,0.000312964,0.000324011,0.000312964,0.000324965,0.000326296,0.00032711,0.000326296,0,0,0,0,0.00013113,0.000131766,0.000133038,0.000131766,0.0176451,0.0176567,0.0176759,0.00441417,0.01123,0.0112384,0.011246,0.00280959,0.032599,0.0326032,0.0326092,0.0081508,0.0325248,0.0325278,0.0325332,0.00813196,1.88E-05,1.89E-05,2.00E-05,1.89E-05,0.000991106,0.00102421,0.00105214,0.000341402,0.000313997,0.000315507,0.000317097,0.000315507,0,1.79E-07,1.19E-06,1.79E-07,0.00011611,0.000128905,0.000135183,0.000128905,0,7.95E-08,9.54E-07,7.95E-08,0.000901937,0.000907719,0.000917912,0.000907719,0.000319004,0.000322322,0.000335932,0.000322322,1.53801,1.53802,1.53803,1.53802,0.00194693,0.00195261,0.00196195,0.00195261,0.00202489,0.00203528,0.00204921,0.00203528,0.00216103,0.00217376,0.00217795,0.00217376,0.00030303,0.000303904,0.000304937,0.000303904,0.00032115,0.000335375,0.000344038,0.000335375, 
t2d_q9_A_04.mtx,12,0.000304222,0.000305573,0.000306129,0.000305573,0.000335932,0.000352581,0.000370264,0.000176291,0.00452232,0.00456653,0.00462317,8.15E-05,0.0133164,0.0145984,0.0150943,2.59E-05,0.0680242,0.0685424,0.0700364,0.000120673,0.000123262,0.000135799,0.000148296,2.42E-06,0.000845909,0.000857135,0.000869751,1.53E-05,0.00131512,0.0013745,0.00140929,2.64E-05,0.0935011,0.0935621,0.0936267,0.0233905,0.00170803,0.00171181,0.00171995,0.00171181,0.00197697,0.0019935,0.00200796,0.0019935,0.000117064,0.000117779,0.000118017,0.000117779,0.000918865,0.0009197,0.000921011,0.0009197,1.35178,1.35178,1.35179,1.35178,0,2.38E-07,9.54E-07,2.38E-07,0.000672102,0.000674367,0.000675201,0.000674367,0.000300169,0.00030611,0.000320196,0.00030611,0.000324011,0.0003286,0.00033021,0.0003286,0,0,0,0,0.000142097,0.000143131,0.000144005,0.000143131,0.0186579,0.018672,0.0186839,0.004668,0.0146489,0.0146583,0.014667,0.00366457,0.0333259,0.033331,0.0333369,0.00833275,0.033267,0.0332702,0.0332737,0.00831755,1.50E-05,1.50E-05,1.50E-05,1.50E-05,0.000936747,0.000953197,0.000989914,0.000317732,0.000313997,0.000318746,0.000319958,0.000318746,0,1.59E-07,9.54E-07,1.59E-07,0.000115156,0.000125845,0.000133038,0.000125845,0,2.38E-07,9.54E-07,2.38E-07,0.000945091,0.000957072,0.000967979,0.000957072,0.000321865,0.000327587,0.000344992,0.000327587,1.44773,1.44774,1.44774,1.44774,0.00191402,0.00191595,0.00192189,0.00191595,0.00201416,0.00202048,0.00203109,0.00202048,0.00215197,0.00216828,0.0021739,0.00216828,0.000311136,0.000311534,0.00031209,0.000311534,0.000310898,0.000319819,0.000328064,0.000319819, 
t2d_q9_A_05.mtx,12,0.000313997,0.000314355,0.000315189,0.000314355,0.000369787,0.00038294,0.000399113,0.00019147,0.00612855,0.00620719,0.00624847,7.96E-05,0.0187597,0.0202693,0.0208907,2.59E-05,0.0939703,0.0946788,0.0962405,0.000120151,0.00015831,0.000170271,0.000182867,2.18E-06,0.00123954,0.00126147,0.00128126,1.62E-05,0.00186014,0.00194319,0.00200152,2.63E-05,0.129127,0.129217,0.12931,0.0323043,0.00172281,0.00173473,0.00174999,0.00173473,0.00201011,0.00202495,0.00204015,0.00202495,0.000144005,0.000145276,0.000145912,0.000145276,0.00107002,0.00107114,0.00107193,0.00107114,1.35174,1.35176,1.35177,1.35176,0,9.93E-08,1.19E-06,9.93E-08,0.000669003,0.000670373,0.000671148,0.000670373,0.000302076,0.000315626,0.000329018,0.000315626,0.000325918,0.000327369,0.000328064,0.000327369,0,3.97E-07,9.54E-07,3.97E-07,0.000148058,0.00014933,0.000149965,0.00014933,0.0374379,0.0374491,0.0374639,0.00936227,0.0306659,0.0306813,0.0307012,0.00767033,0.033699,0.0337064,0.03371,0.0084266,0.0337119,0.0337139,0.0337162,0.00842848,1.41E-05,1.46E-05,1.50E-05,1.46E-05,0.00093627,0.000955582,0.000994205,0.000318527,0.00032115,0.000321468,0.000322104,0.000321468,0,0,0,0,0.00013113,0.000142972,0.000145912,0.000142972,0,0,0,0,0.000912905,0.000915945,0.000926971,0.000915945,0.000317097,0.000322938,0.000337839,0.000322938,1.46215,1.46217,1.46218,1.46217,0.00196195,0.0019683,0.00197697,0.0019683,0.00199389,0.0019993,0.00201201,0.0019993,0.00210595,0.00212272,0.00212908,0.00212272,0.00031805,0.000318527,0.000319004,0.000318527,0.000316858,0.000323176,0.000334024,0.000323176, 
t2d_q9_A_06.mtx,12,0.000298977,0.000299851,0.000300884,0.000299851,0.000353098,0.000365873,0.000379086,0.000182937,0.00452137,0.00474387,0.00496078,7.65E-05,0.014523,0.0157855,0.0166368,2.53E-05,0.0716002,0.0729142,0.0745866,0.000116105,0.000123262,0.000133097,0.000147343,2.15E-06,0.00084424,0.000891944,0.000939131,1.44E-05,0.00141287,0.00149254,0.00155139,2.57E-05,0.0996468,0.0997319,0.0998139,0.024933,0.00174212,0.0017553,0.00177002,0.0017553,0.00202584,0.00203909,0.00205398,0.00203909,0.000144005,0.000144879,0.000144958,0.000144879,0.000978947,0.000981232,0.000982046,0.000981232,1.35763,1.35764,1.35764,1.35764,0,7.95E-08,9.54E-07,7.95E-08,0.000665188,0.000669161,0.000671148,0.000669161,0.000294924,0.000303527,0.000312805,0.000303527,0.000328064,0.000328541,0.000329018,0.000328541,0,0,0,0,0.000160933,0.000161489,0.000162125,0.000161489,0.0295539,0.0295626,0.029568,0.00739066,0.0112069,0.0112144,0.01122,0.00280359,0.0324049,0.0324098,0.032414,0.00810244,0.0324318,0.0324365,0.0324392,0.00810912,1.41E-05,1.48E-05,1.50E-05,1.48E-05,0.000917912,0.00093176,0.000970125,0.000310587,0.000314951,0.000316004,0.000317812,0.000316004,0,1.59E-07,9.54E-07,1.59E-07,0.000126123,0.000136594,0.000141144,0.000136594,0,1.79E-07,1.19E-06,1.79E-07,0.000957012,0.000972132,0.000986099,0.000972132,0.00033617,0.000344296,0.000353813,0.000344296,1.45051,1.45052,1.45053,1.45052,0.00188017,0.00188822,0.0018971,0.00188822,0.00199795,0.00200792,0.00201797,0.00200792,0.00214195,0.00215193,0.00215602,0.00215193,0.000307083,0.000307798,0.00030899,0.000307798,0.00030899,0.000324408,0.000339031,0.000324408, 
t2d_q9_A_07.mtx,12,0.000305891,0.000306209,0.000306845,0.000306209,0.000349998,0.00036637,0.000378132,0.000183185,0.00459027,0.00483046,0.00504708,7.55E-05,0.0148778,0.0162132,0.0171313,2.52E-05,0.0744822,0.0757899,0.077539,0.00011696,0.000122547,0.000135084,0.000142097,2.11E-06,0.000852346,0.000896891,0.000949621,1.40E-05,0.00146508,0.00154116,0.0016048,2.57E-05,0.103153,0.103309,0.10344,0.0258274,0.0017159,0.00172881,0.00174618,0.00172881,0.00201607,0.00203166,0.00204611,0.00203166,0.000117064,0.000118017,0.000118971,0.000118017,0.00100398,0.00100474,0.00100589,0.00100474,1.34298,1.34298,1.34299,1.34298,0,0,0,0,0.000818014,0.000819703,0.000821114,0.000819703,0.000304937,0.000311454,0.000324011,0.000311454,0.000336885,0.000337998,0.000338793,0.000337998,0,0,0,0,0.000125885,0.0001267,0.000128031,0.0001267,0.0250788,0.0250922,0.0251081,0.00627305,0.018913,0.0189203,0.0189264,0.00473008,0.032485,0.03249,0.0324943,0.00812249,0.0324759,0.0324783,0.0324821,0.00811957,1.41E-05,1.41E-05,1.41E-05,1.41E-05,0.000925779,0.000940641,0.000965118,0.000313547,0.000319004,0.000320295,0.000320911,0.000320295,0,3.38E-07,1.19E-06,3.38E-07,0.00011611,0.000127157,0.00013113,0.000127157,0,2.38E-07,9.54E-07,2.38E-07,0.000928879,0.000940204,0.00094986,0.000940204,0.000309944,0.000321527,0.000339985,0.000321527,1.43188,1.4319,1.4319,1.4319,0.00193787,0.0019442,0.00195479,0.0019442,0.00198197,0.00198694,0.00199795,0.00198694,0.0021739,0.00219206,0.00220418,0.00219206,0.00030303,0.000303427,0.000303984,0.000303427,0.000320911,0.000331004,0.000345945,0.000331004, 
