Name,Num Procs,Row Variance,Col Variance,Diag Variance,Nonzeros,Dimension,Frob. Norm,Symm Frob Norm,Antisymm Frob Norm,One Norm,Inf Norm,Symm Inf Norm,Antisymm Inf Norm,Max Nonzeros / Row,Min Nonzeros / Rows,Avg Nonzeros / Row,Trace,Abs Trace,Dummy Rows,Total Matching %,Total No match %,Total DNE %,Row Diag Dominance,Col Diag Dominance,Lower Bandwidth,Upper Bandwidth,Diagonal Mean,Diagonal Sign,Diagonal Nonzeros,Eigen LM,Eigen LR,Eigen SM,Eigen SR,
nd12k.mtx,12,0.2252,0.2252,217.555,14220946,36000,10037.1,10037.1,0,212.071,212.071,212.071,0,519,126,395.026,1.11E+06,1.11E+06,0,1,0,0,1,1,34517,34517,30.9017,2,36000, unconverged, unconverged, unconverged, unconverged, 
nd24k.mtx,12,25.7622,25.7622,49949,28715634,72000,205641,205641,0,3081.01,3081.01,3081.01,0,520,110,398.828,3.23E+07,3.23E+07,0,1,0,0,1,1,68114,68114,448.014,2,72000, unconverged, unconverged, unconverged, unconverged, 
nd3k.mtx,12,0.79028,0.79028,221.295,3279690,9000,5011.6,5011.6,0,196.248,196.248,196.248,0,515,127,364.41,278155,278155,0,1,0,0,1,1,8342,8342,30.9061,2,9000, 127.6 : 0, 127.6 : 0, unconverged, unconverged, 
nd6k.mtx,12,0.417812,0.417812,232.171,6897316,18000,7089.24,7089.24,0,203.333,203.333,203.333,0,514,130,383.184,556575,556575,0,1,0,0,1,1,16766,16766,30.9208,2,18000, 132.841 : 0, 132.841 : 0, unconverged, unconverged, 
nemeth01.mtx,12,0.125204,0.125204,43.046,725054,9506,1781.15,1781.15,0,81.4945,81.4945,81.4945,0,96,31,76.2733,-107722,107722,0,1,0,0,1,1,68,68,-11.3321,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth02.mtx,12,2.73E-06,2.73E-06,9.62E-07,394808,9506,15.4067,15.4067,0,0.168491,0.168491,0.168491,0,52,17,41.5325,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth03.mtx,12,2.78E-06,2.78E-06,1.94E-06,394808,9506,15.4082,15.4082,0,0.172901,0.172901,0.172901,0,52,17,41.5325,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth04.mtx,12,2.84E-06,2.84E-06,3.92E-06,394808,9506,15.4111,15.4111,0,0.179163,0.179163,0.179163,0,52,17,41.5325,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth05.mtx,12,2.93E-06,2.93E-06,7.90E-06,394808,9506,15.417,15.417,0,0.188051,0.188051,0.188051,0,52,17,41.5325,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth06.mtx,12,3.07E-06,3.07E-06,1.59E-05,394808,9506,15.4288,15.4288,0,0.200662,0.200662,0.200662,0,52,17,41.5325,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth07.mtx,12,3.27E-06,3.27E-06,3.21E-05,394812,9506,15.4526,15.4526,0,0.218543,0.218543,0.218543,0,52,17,41.5329,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth08.mtx,12,3.56E-06,3.56E-06,6.46E-05,394816,9506,15.5006,15.5006,0,0.243868,0.243868,0.243868,0,52,17,41.5333,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth09.mtx,12,4.01E-06,4.01E-06,0.000129868,395506,9506,15.5967,15.5967,0,0.279679,0.279679,0.279679,0,52,18,41.6059,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth10.mtx,12,4.70E-06,4.70E-06,0.000260485,401448,9506,15.788,15.788,0,0.330192,0.330192,0.330192,0,52,18,42.231,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth11.mtx,12,5.77E-06,5.77E-06,0.000520694,408264,9506,16.1651,16.1651,0,0.401158,0.401158,0.401158,0,52,18,42.948,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth12.mtx,12,7.49E-06,7.49E-06,0.0010352,446818,9506,16.8931,16.8931,0,0.500208,0.500208,0.500208,0,55,20,47.0038,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth13.mtx,12,1.03E-05,1.03E-05,0.00204007,474472,9506,18.2519,18.2519,0,0.636944,0.636944,0.636944,0,59,21,49.9129,-1502,1502,0,1,0,0,1,1,43,43,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth14.mtx,12,1.48E-05,1.48E-05,0.00396223,496144,9506,20.6596,20.6596,0,0.822732,0.822732,0.822732,0,60,24,52.1927,-1502,1502,0,1,0,0,1,1,46,46,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth15.mtx,12,2.22E-05,2.22E-05,0.00751122,539802,9506,24.6393,24.6393,0,1.067,1.067,1.067,0,66,25,56.7854,-1502,1502,0,1,0,0,1,1,55,55,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth16.mtx,12,3.36E-05,3.36E-05,0.0136822,587012,9506,30.7107,30.7107,0,1.37108,1.37108,1.37108,0,69,28,61.7517,-1502,1502,0,1,0,0,1,1,55,55,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth17.mtx,12,4.95E-05,4.95E-05,0.0234098,629620,9506,39.2379,39.2379,0,1.71657,1.71657,1.71657,0,74,29,66.234,-1502,1502,0,1,0,0,1,1,55,55,-0.158005,-2,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth18.mtx,12,6.83E-05,6.83E-05,0.0367097,695234,9506,50.2863,50.2863,0,2.06946,2.06946,2.06946,0,82,35,73.1363,-1502,1518.88,0,1,0,0,1,1,56,56,-0.158005,3,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth19.mtx,12,8.55E-05,8.55E-05,0.0525509,818302,9506,63.4982,63.4982,0,2.41694,2.41694,2.41694,0,98,41,86.0827,-1502,1678.2,0,1,0,0,1,1,61,61,-0.158005,3,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth20.mtx,12,9.75E-05,9.75E-05,0.0715562,971870,9506,77.5978,77.5978,0,2.78589,2.78589,2.78589,0,120,46,102.238,-1502,1918.03,0,1,0,0,1,1,73,73,-0.158005,3,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth21.mtx,12,0.000103255,0.000103255,0.0936999,1173746,9506,88.7657,88.7657,0,3.07976,3.07976,3.07976,0,141,53,123.474,-1502,2114.35,0,1,0,0,1,1,84,84,-0.158005,3,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth22.mtx,12,0.000104936,0.000104936,0.113669,1358832,9506,94.8607,94.8607,0,3.27507,3.27507,3.27507,0,167,62,142.945,-1502,2273.18,0,1,0,0,1,1,98,98,-0.158005,3,9506, unconverged, unconverged, unconverged, unconverged, 
nemeth23.mtx,12,0.000105176,0.000105176,0.124747,1506810,9506,97.0468,97.0468,0,3.39632,3.39632,3.39632,0,191,62,158.511,-1502,2347.02,0,1,0,0,1,1,116,116,-0.158005,3,9506, unconverged, unconverged, 0.956031 : 0, unconverged, 
nemeth24.mtx,12,0.000105196,0.000105196,0.12746,1506550,9506,97.4757,97.4757,0,3.41473,3.41473,3.41473,0,193,62,158.484,-1502,2364.37,0,1,0,0,1,1,116,116,-0.158005,3,9506, unconverged, unconverged, 0.996383 : 0, unconverged, 
nemeth25.mtx,12,0.000105197,0.000105197,0.127613,1511758,9506,97.4986,97.4986,0,3.41522,3.41522,3.41522,0,193,62,159.032,-1502,2365.36,0,1,0,0,1,1,116,116,-0.158005,3,9506, unconverged, unconverged, 0.999977 : 0, unconverged, 
nemeth26.mtx,12,0.000105197,0.000105197,0.127614,1511760,9506,97.4987,97.4987,0,3.41522,3.41522,3.41522,0,193,62,159.032,-1502,2365.36,0,1,0,0,1,1,116,116,-0.158005,3,9506, unconverged, 1 : 0, 0.999997 : 0, unconverged, 
netscience.mtx,12,0.0368832,0.0368832,0,5484,1589,45.0787,45.0787,0,30,30,30,0,34,0,3.45123,0,0,307,1,0,0,1,1,1523,1523,0,1,0, 9.72857 : 0, 9.72857 : 0, unconverged, -6.41084 : 0, 
nh2010.mtx,12,2.39E+08,2.39E+08,0,234550,48837,4.25E+07,4.25E+07,0,9.79E+06,9.79E+06,9.79E+06,0,74,1,4.80271,0,0,2699,1,0,0,1,1,45651,45651,0,1,0, 3.84245e+06 : 0, 3.84245e+06 : 0, unconverged, -3.66397e+06 : 0, 
nmos3.mtx,12,5.86E+20,5.86E+20,56978.5,386594,18588,1.53E+13,1.08E+13,1.08E+13,5.28E+12,5.28E+12,2.64E+12,2.64E+12,33,5,20.798,2.05E+06,2.05E+06,0,0.308278,0.691722,0,1,1,18557,18557,110.248,2,18588, 8910.29 : 0, unconverged, unconverged, unconverged, 
nnc1374.mtx,12,288.916,576.141,6.93E-13,8606,1374,9606.95,8771.58,3918.27,3562.15,1789.08,2673.61,888.538,16,1,6.26346,0.00032066,0.000346374,28,0.590486,0.226474,0.18304,1,1,618,617,2.33E-07,3,870, -779.803 : 0, 779.803 : 0, unconverged, -779.803 : 0, 
nnc261.mtx,12,1520.96,2995.3,3.84E-08,1500,261,3964.38,3619.66,1616.9,3562.15,1789.08,2673.61,888.538,16,1,5.74713,0.0292705,0.0292705,14,0.613333,0.21037,0.176296,1,1,64,64,0.000112148,2,150, -736.367 : 0, 736.367 : 0, unconverged, -736.367 : 0, 
nnc666.mtx,12,596.053,1184.93,8.00E-11,4044,666,6519.63,5952.74,2659.05,3562.15,1789.08,2673.61,888.538,16,1,6.07207,0.004246,0.004486,20,0.589983,0.227848,0.182168,1,1,262,261,6.38E-06,3,410, -768.469 : 0, 768.469 : 0, unconverged, -768.469 : 0, 
nopoly.mtx,12,0.0408391,0.0408391,8.10218,70842,10774,1245.91,1245.91,0,40,40,40,0,11,3,6.57527,115518,115518,0,1,0,0,1,1,10493,10493,10.7219,2,10774, 23.2439 : 0, 23.2439 : 0, unconverged, unconverged, 
nopss_11k.mtx,12,8.56E+35,8.56E+35,1.44E+06,44941,11685,2.00E+20,1.41E+20,1.41E+20,1.00E+20,1.00E+20,5.00E+19,5.00E+19,30,1,3.84604,-20866.9,2.26E+06,1425,0.623383,0.126825,0.249792,1,1,9358,9361,-1.78579,3,11241, -87.0471 : 2.41064e+09, 2.90804e+08 : 0, unconverged, -2.57879e+08 : 0, 
nos1.mtx,12,9.57E+15,9.57E+15,3.34E+17,1017,237,1.34E+10,1.34E+10,0,2.53E+09,2.53E+09,2.53E+09,0,5,2,4.29114,9.76E+10,9.76E+10,0,1,0,0,1,1,4,4,4.12E+08,2,237, unconverged, unconverged, unconverged, unconverged, 
nos2.mtx,12,9.69E+18,9.69E+18,1.37E+21,4137,957,1.72E+12,1.72E+12,0,1.59E+11,1.59E+11,1.59E+11,0,5,2,4.32288,2.51E+13,2.51E+13,0,1,0,0,1,1,4,4,2.62E+10,2,957, unconverged, unconverged, unconverged, unconverged, 
nos3.mtx,12,106.582,106.582,3318.89,15844,960,7714.48,7714.48,0,767.399,767.399,767.399,0,18,6,16.5042,195618,195618,0,1,0,0,1,1,43,43,203.769,2,960, 689.904 : 0, 689.904 : 0, unconverged, unconverged, 
nos4.mtx,12,0.00273102,0.00273102,0.010828,594,100,4.18661,4.18661,0,0.943108,0.943108,0.943108,0,7,2,5.94,33.7976,33.7976,0,1,0,0,1,1,13,13,0.337976,2,100, 0.849138 : 0, 0.849138 : 0, unconverged, unconverged, 
nos5.mtx,12,4.16E+08,4.16E+08,1.25E+10,5172,468,4.97E+06,4.97E+06,0,684120,684120,684120,0,23,7,11.0513,8.64E+07,8.64E+07,0,1,0,0,1,1,178,178,184568,2,468, 582029 : 0, 582029 : 0, unconverged, unconverged, 
nos6.mtx,12,2.96E+10,2.96E+10,1.90E+12,3255,675,4.50E+07,4.50E+07,0,8.00E+06,8.00E+06,8.00E+06,0,5,3,4.82222,4.49E+08,4.49E+08,0,1,0,0,1,1,30,30,665193,2,675, 7.6506e+06 : 0, 7.6506e+06 : 0, unconverged, unconverged, 
nos7.mtx,12,5.76E+10,5.76E+10,9.38E+11,4617,729,2.97E+07,2.97E+07,0,1.20E+07,1.20E+07,1.20E+07,0,7,4,6.33333,1.62E+08,1.62E+08,0,1,0,0,1,1,81,81,222482,2,729, 9.86403e+06 : 0, 9.86403e+06 : 0, unconverged, unconverged, 
ns3Da.mtx,12,1.22E-05,1.00E-05,0.00243537,1679599,20414,35.1072,23.3252,26.2383,1.93955,1,0.851756,1.36245,306,9,82.2768,2843.27,2843.27,0,0,0.999983,1.75E-05,1,1,20408,20408,0.139281,2,19236, unconverged, 0.460189 : 0, unconverged, unconverged, 
nv2010.mtx,12,1.14E+09,1.14E+09,0,416998,84538,1.30E+08,1.30E+08,0,2.66E+07,2.66E+07,2.66E+07,0,94,1,4.93267,0,0,2026,1,0,0,1,1,77178,77178,0,1,0, 1.07877e+07 : 0, 1.07877e+07 : 0, unconverged, -1.03311e+07 : 0, 
obstclae.mtx,12,0.000541,0.000541,0.242814,197608,40000,919.37,919.37,0,8.2,8.2,8.2,0,5,1,4.9402,164816,164816,4,1,0,0,1,1,200,200,4.1204,2,40000, unconverged, unconverged, unconverged, unconverged, 
odepa400.mtx,12,0.0424503,0.0524438,0.0102765,1201,400,49.0918,48.9996,3.0068,7,5.08,5,3.025,5,2,3.0025,-797.97,798.03,0,0.993758,0.00249688,0.00374532,1,1,399,1,-1.99493,3,400, unconverged, unconverged, unconverged, unconverged, 
odepb400.mtx,12,1.76E-30,1.76E-30,1.57E-29,399,400,4.06E-13,4.06E-13,0,2.66E-14,2.66E-14,2.66E-14,0,1,0,0.9975,7.97E-12,7.97E-12,399, -nan, -nan, -nan,1,1,0,0,1.99E-14,2,399, 2.66e-14 : 0, 2.66e-14 : 0, 7.35451e-30 : 0, 2.93022e-32 : 0, 
ODLIS.mtx,12,0.014917,0.168483,0.00171585,18246,2909,136.993,106.283,86.4349,593,42,308.5,295.5,41,0,6.27226,5,5,496,0.19977,0.00460501,0.795625,1,1,2884,2869,0.0017188,2,5, 13.387 : 0, 13.387 : 0, unconverged, unconverged, 
oilpan.mtx,12,6.52E+09,6.52E+09,1.27E+12,3597188,73752,5.95E+08,5.95E+08,0,7.85E+07,7.85E+07,7.85E+07,0,70,28,48.7741,4.29E+10,4.29E+10,0,1,0,0,1,1,3877,3877,581738,2,73752, 6.173e+07 : 0, 6.173e+07 : 0, unconverged, unconverged, 
olafu.mtx,12,1.84E+19,1.84E+19,1.66E+19,1015156,16146,9.57E+11,9.57E+11,0,1.37E+12,1.37E+12,1.37E+12,0,89,24,62.8735,1.55E+12,1.55E+12,0,1,0,0,1,1,593,593,9.62E+07,2,16146, 9.4787e+11 : 0, 9.4787e+11 : 0, unconverged, unconverged, 
olesnik0.mtx,12,5.76383,5.76383,136.44,744216,88263,3979.82,3979.82,0,1321.93,1321.93,1321.93,0,11,1,8.4318,344212,344212,1,1,0,0,1,1,64453,64453,3.89985,2,61030, 919.445 : 0, 919.445 : 0, unconverged, unconverged, 
olm1000.mtx,12,3.18E+06,3.14E+06,6.45E+06,3996,1000,1.26E+06,897028,886181,91554.7,101722,55944.8,45777.3,6,2,3.996,-2.54E+06,2.54E+06,0,0.333111,0.333778,0.333111,1,1,2,3,-2541.07,-2,1000, unconverged, unconverged, unconverged, unconverged, 
olm100.mtx,12,3412.27,3375.34,564.235,396,100,4116.74,2924.65,2897.23,949.231,1049.45,574.83,474.616,6,2,3.96,-2425.36,2425.36,0,0.331081,0.337838,0.331081,1,1,2,3,-24.2536,-2,100, -95.633 : 0, unconverged, unconverged, unconverged, 
olm2000.mtx,12,2.54E+07,2.50E+07,1.03E+08,7996,2000,7.12E+06,5.07E+06,5.00E+06,365487,406091,223348,182743,6,2,3.998,-2.03E+07,2.03E+07,0,0.333222,0.333556,0.333222,1,1,2,3,-10150.3,-2,2000, unconverged, unconverged, unconverged, unconverged, 
olm5000.mtx,12,3.95E+08,3.90E+08,4.02E+09,19996,5000,7.03E+07,5.00E+07,4.94E+07,2.28E+06,2.54E+06,1.39E+06,1.14E+06,6,2,3.9992,-3.17E+08,3.17E+08,0,0.333289,0.333422,0.333289,1,1,2,3,-63374.3,-2,5000, unconverged, unconverged, unconverged, unconverged, 
olm500.mtx,12,400926,396061,404157,1996,500,223716,159144,157233,22980.5,25528.6,14038.4,11490.3,6,2,3.992,-318117,318117,0,0.332888,0.334225,0.332888,1,1,2,3,-636.234,-2,500, unconverged, unconverged, unconverged, unconverged, 
onetone1.mtx,12,172.259,337.327,45167.7,341088,36057,201832,147939,137296,8130.32,4387.52,4069.56,4063.76,81,1,9.45969,-1.86E+06,1.86E+06,1515,0.0425906,0.031705,0.925704,1,1,8505,8176,-51.4878,3,9090, unconverged, unconverged, unconverged, unconverged, 
onetone2.mtx,12,172.259,337.327,45167.7,227628,36057,201832,147939,137296,8129.61,4387.52,4069.21,4063.41,33,1,6.313,-1.86E+06,1.86E+06,1515,0.0647027,0.0481655,0.887132,1,1,4221,3819,-51.4878,3,9090, unconverged, unconverged, unconverged, unconverged, 
OPF_10000.mtx,12,3.62E+09,3.62E+09,6.74E+08,467711,43887,2.37E+07,2.37E+07,0,2.15E+07,2.15E+07,2.15E+07,0,64,2,10.6572,-1.34E+07,1.42E+07,0,1,0,0,1,1,42825,42825,-306.139,3,43887, -1.77739e+07 : 0, 1.49809e+07 : 0, unconverged, -1.77739e+07 : 0, 
OPF_3754.mtx,12,743424,743424,4.38E+06,158273,15435,1.10E+06,1.10E+06,0,208935,208935,208935,0,64,2,10.2542,-968950,4.92E+06,0,1,0,0,1,1,15115,15115,-62.7762,3,15435, unconverged, 108508 : 0, unconverged, unconverged, 
OPF_6000.mtx,12,7.43E+10,7.43E+10,261952,302418,29902,9.43E+07,9.43E+07,0,6.67E+07,6.67E+07,6.67E+07,0,76,2,10.1136,-1.78E+06,2.95E+06,0,1,0,0,1,1,28521,28521,-59.4731,3,29902, -6.66667e+07 : 0, 6.66666e+07 : 0, unconverged, -6.66667e+07 : 0, 
orani678.mtx,12,0.0136243,0.244274,0.0429347,90158,2529,76.7705,54.799,53.766,1043.48,9.45257,521.832,522.216,1110,1,35.6497,-112.177,115.358,234,2.22E-05,0.0706638,0.929314,1,1,2309,1491,-0.0443563,3,211, unconverged, unconverged, unconverged, unconverged, 
orsirr_1.mtx,12,1.39E+08,1.18E+08,1.05E+09,6858,1030,1.85E+06,1.80E+06,413520,568295,535039,484984,83402.4,13,4,6.65825,-3.01E+07,3.01E+07,0,0.409403,0.590597,0,1,1,554,554,-29212,-2,1030, -430234 : 0, unconverged, unconverged, -430234 : 0, 
orsirr_2.mtx,12,1.61E+08,1.37E+08,9.35E+08,5970,886,1.55E+06,1.51E+06,342093,568295,535039,484984,83402.4,14,3,6.73815,-2.20E+07,2.20E+07,0,0.41188,0.58812,0,1,1,554,554,-24811.9,-2,886, -430234 : 0, unconverged, unconverged, -430234 : 0, 
orsreg_1.mtx,12,257091,218345,2.80E+06,14133,2205,854422,832959,190302,36071.7,33998.3,30863.3,5254.39,7,4,6.40952,-3.03E+07,3.03E+07,0,0.411972,0.588028,0,1,1,441,441,-13724.7,-2,2205, unconverged, unconverged, unconverged, unconverged, 
oscil_dcop_01.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25949.8,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.2,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_02.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,31064.5,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30364.4,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_03.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,27005.4,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.8,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_04.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,34043.3,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.4,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_05.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,32974.5,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.5,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_06.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25661.3,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30365.5,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_07.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25673.3,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30363.3,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_08.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25726.4,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.5,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_09.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25843,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.2,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_10.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25931.7,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_11.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25943.9,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_12.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25945.3,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.1,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_13.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25941.7,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_14.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25926.1,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_15.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25864.2,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_16.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25869.3,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_17.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25780.7,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_18.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25704.3,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362.1,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_19.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25929.4,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_20.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25946.8,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_21.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25943.8,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
oscil_dcop_22.mtx,12,4.66E+09,4.66E+09,1.92E+10,1544,430,4.14E+06,4.14E+06,25947.3,2.00E+06,2.00E+06,2.00E+06,15146.3,13,1,3.5907,1.31E+07,1.31E+07,8,0.697793,0.278438,0.0237691,1,1,329,202,30362,2,366, 2.001e+06 : 0, 2.001e+06 : 0, unconverged, unconverged, 
