% Generated on 2015-12-03 17:28:05,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../petsc/anamod-features -p ../petsc/timing/aciss -n petsc_anamod_aciss -b 10"
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE symmetry NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE n-struct-unsymm NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE symmetry-snorm NUMERIC
@ATTRIBUTE symmetry-fanorm NUMERIC
@ATTRIBUTE symmetry-fsnorm NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE relsymm NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE symmetry-anorm NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lee95-bound NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE trace-asquared NUMERIC
@ATTRIBUTE solver {"89565283","8793455","90197667","49598909","91036839","45869639","45869638","45869637","47942867","89269802","89269803","89269801","89269804","59072883","59072882","59072881","7285381","7285384","59072884","49598911","49598910","49598912","30870721","36025723","36025722","53302993","30870720","64278029","36025724","44526267","8793454","8793456","8793453","17734818","32168839","32168838","57331597","95762352","57331599","57331598","32168837","88865078","88865079","49834417","49834419","49834418","88865076","88865077","11256942","11256943","11256941","42851841","11256944","31459546","17887723","91845162","53362206","95762355","12321508","75830644","57331600","43373444","95762353","43373441","43373442","43373443","91068411","91068410","5890861","85483012","5890863","5890862","18868444","18868441","18868443","18868442","91068408","47942864","47942865","47942866","91068409","8520536","5890860","82456576","29030069","95762354","90783920","99720138","29030071","29030070","29030072","85490469","30870723","30870722","26415435","26415434","26415433","26415432","13323659","45869640","36564233","68908713","7285382","36564232","7285383","75830645","36564234","81986705","29553941","29553943","29553942","69654761","29553944","69654763","69654762","32874609","32168840","90197664","90197665","90197666","69654760","37052870","37052871","19932321","19932323","19932322","19932324","80361466","80361467","80361464","80361465","49834420","1216556","38678404","38678401","38678402","38678403","32874611","32874610","32874612","44114477","44114476","44114479","44114478","36564235","36025721","75830647","75830646","85490471","85490470","85490472","18524981","37052869","37052868"}
@ATTRIBUTE class {good,bad}
@DATA
?,192,10,?,1,8,27,?,10,-23871.65,?,11571,49797.95,87.65015,25674,1.0,?,192,72043.86,49798.2,192,13130,?,25608.08,-56389.06,?,?,61621.93,126864.4,1434703.0,?,1.0,25.27004,65249400.0,?,25674,2548,192,0.1538462,-65249390.0,1,?,25.27004,2548,?,?,9,0.4885877,511.3865,178543.2,11555,343,50631.04,?,201492.7,13,?,18122.4,19487.71,25099.36,1744.729,-25098.36,1440302.0,56389.06,179413.3,1.0,2548,2.04228e+12,"29030070",good
?,?,60,?,5,1,184,1,60,122.5885,?,?,270.5461,10434.39,2190591,48.39276,?,34064,696.3039,273.052,?,2154174,?,129.2627,-286.5564,?,?,539.437,4393.089,26303.29,?,115.8626,8.814721,4707360.0,?,2190591,36417,34064,1.0,4707360.0,1,2,8.842271,36417,?,?,32,0.01662428,41.94698,6212.766,2154174,12789,278.7057,1,102.5906,13,?,522096200.0,294.4738,127.2864,41.24702,129.7923,26667.62,745.227,6212.766,257.0762,36417,672563600.0,"29030070",good
?,10782,3,?,1163,5,32,?,3,-100.0,?,15775,1e+20,2924.787,49230,-1.0,?,10779,1e+20,1e+20,10782,?,?,178.134,-1e+20,?,?,?,?,?,?,1.0,20.0,2360275.0,?,49230,13250,10779,0.4814815,-28504.56,1,?,20.0,13250,?,?,9,?,1135.525,2e+20,20205,7168,1e+20,1,140127100.0,189,?,22350660.0,?,3457455000.0,2600349000.0,-1428561000.0,2e+20,1e+20,?,321693.7,13250,?,"29030070",good
?,10782,3,?,1163,5,32,?,3,-100.0,?,15775,1e+20,2924.787,49230,-1.0,?,10779,1e+20,1e+20,10782,?,?,178.134,-1e+20,?,?,?,?,?,?,1.0,20.0,2360275.0,?,49230,13250,10779,0.4814815,-28504.56,1,?,20.0,13250,?,?,9,?,1135.525,2e+20,20205,7168,1e+20,1,140127100.0,189,?,22350660.0,?,3457455000.0,2600349000.0,-1428561000.0,2e+20,1e+20,?,321693.7,13250,?,"37052868",bad
?,100,8,?,?,99,9,1,8,24.90081,?,38612,23.09258,66.22222,87025,3.807566,?,100,36.56131,23.09608,100,?,?,5.385144,-2.200149e-05,?,?,36.56132,2.080389,636.6785,?,24.90081,0.9084755,52779.8,?,87025,9801,100,1.0,52779.8,4,2,0.9191108,9801,?,?,8,1.0,2.801387,2.942115,38612,9,24.90149,?,7102.891,22,?,10920.05,0.2061575,12.44867,?,12.45218,636.6819,36.56133,2.942115,24.90081,9801,405355.2,"37052868",good
?,435,90,?,?,300,108,1,90,3.331957,?,145517,3.487365,207.3176,294276,0.8374458,?,435,6.921513,3.488326,435,?,?,0.9997322,-4.785273,?,?,4.943149,26.46377,64.31132,?,3.331957,21.49807,3241.132,?,294276,3242,435,1.0,3241.132,24,2,21.49807,3242,?,?,53,1.0,0.001824778,16.9945,145517,721,3.72481,?,3465.853,14,?,99467.42,3.075723,1.665497,1.2467,1.666458,69.54334,6.785273,37.42542,3.331957,3242,3435.615,"29030070",good
?,435,90,?,?,300,108,1,90,3.331957,?,145517,3.487365,207.3176,294276,0.8374458,?,435,6.921513,3.488326,435,?,?,0.9997322,-4.785273,?,?,4.943149,26.46377,64.31132,?,3.331957,21.49807,3241.132,?,294276,3242,435,1.0,3241.132,24,2,21.49807,3242,?,?,53,1.0,0.001824778,16.9945,145517,721,3.72481,?,3465.853,14,?,99467.42,3.075723,1.665497,1.2467,1.666458,69.54334,6.785273,37.42542,3.331957,3242,3435.615,"37052868",bad
?,11327,6,?,?,84,10,1,6,16.00549,?,33914,33729.43,4709.566,79566,16.00549,?,11327,33948.0,20.82886,11327,?,?,11.33703,-33911.0,?,?,?,?,?,?,16.00549,4.229349,133074.0,?,79566,11738,11327,0.9166667,133074.0,3,2,4.530379,11738,?,?,7,?,2.303529,33256.49,33914,13509,33914.01,?,232820.3,12,?,55917900.0,?,11.37241,183.8834,11.05533,33941.04,33943.0,?,22.42774,11738,?,"29030070",good
?,13495,6,?,?,57,68,?,6,-1.068887,?,39397,171.1125,2344.653,171522,-0.6577911,?,6771,533.8,203.1074,13495,143508,?,3.852537,-380.9451,?,?,530.316,995.2662,3110.997,?,1.0,8.38811,106075.8,?,171522,27534,6771,0.9230769,95971.89,2,?,8.390674,27534,?,?,12,0.163326,17.35036,1404.744,104591,3269,512.046,?,16.00256,26,?,13226450.0,209.8619,271.9986,9.280705,240.0014,3266.321,541.3237,1407.519,512.0,27534,8687746.0,"29030070",good
?,13495,6,?,?,57,68,?,6,-1.068887,?,39397,171.1125,2344.653,171522,-0.6577911,?,6771,533.8,203.1074,13495,143508,?,3.852537,-380.9451,?,?,530.316,995.2662,3110.997,?,1.0,8.38811,106075.8,?,171522,27534,6771,0.9230769,95971.89,2,?,8.390674,27534,?,?,12,0.163326,17.35036,1404.744,104591,3269,512.046,?,16.00256,26,?,13226450.0,209.8619,271.9986,9.280705,240.0014,3266.321,541.3237,1407.519,512.0,27534,8687746.0,"69654763",bad
?,4075,6,?,?,15,44,?,6,1.0,?,86528,1296111.0,531.1134,227955,1.0,?,1375,2097152.0,185363.3,4075,177202,?,3669.245,-1048585.0,?,?,2097156.0,6263845.0,8727413.0,?,1.0,9.976185,134327400.0,?,227955,36609,1375,0.9761905,134250500.0,2,?,13.15285,36609,?,?,9,0.2226448,31549.31,8858415.0,104818,679,2344687.0,?,5918.965,84,?,918458.7,1048604.0,524416.0,67.83402,524160.0,10742600.0,3145737.0,8858415.0,1048576.0,36609,3.693198e+13,"29030070",good
?,42,8,?,179,162,9,1,8,1.0,?,10442,0.1699271,27.55556,23754,0.006650943,?,42,1.0,0.1712578,42,?,?,0.08214991,-0.01785615,?,?,?,?,?,?,0.2030578,6.249406,235.7702,?,23754,2870,42,1.0,235.7702,1,2,6.249406,2870,?,?,8,?,0.2375354,0.01472875,10442,9,1.0,?,751.5137,33,?,1880.642,?,0.4993347,?,0.5006653,13.48267,1.0,?,1.0,2870,?,"29030070",good
?,85,7,?,?,9,26,?,7,150.4969,?,381,19.63245,50.18182,910,1.0,?,86,176.0888,19.63351,85,618,?,7.147115,-19.77558,?,?,175.0777,9.353127,275.5629,?,150.3063,35.9621,857.6538,?,910,120,86,0.8888889,845.6538,2,?,34.47172,120,?,?,5,0.3208791,18.61355,11.72618,409,110,150.5063,?,141930.0,81,?,5367.116,3.0,75.75315,1.414236,74.74373,275.7216,174.0667,13.22732,150.4969,120,75847.45,"29030070",good
?,3120,172,?,?,4,2294,?,172,0.9999998,?,264288,0.6728698,1545.814,543162,-0.03848834,?,3124,1.000025,0.8469365,3120,?,?,?,-1.0,?,?,?,?,?,?,0.9999998,5.430405,?,?,543162,?,3124,0.7647059,?,4,10,5.430405,3140,?,?,141,?,?,8.413656,275734,6183,0.9999998,?,5.744924,17,?,5572679.0,?,0.7593217,0.2719183,0.2406781,15.00995,1.0,?,0.9999998,3140,?,"37052868",good
?,100,8,?,?,99,9,1,8,58187.89,?,38612,4824.39,66.22222,87025,7.506479,?,100,93191.72,46272.21,100,?,?,713.8749,-209.8934,?,?,?,?,?,?,58187.89,1.283613,6996688.0,?,87025,9801,100,1.0,6996688.0,4,2,1.420731,9801,?,?,8,?,2793.624,10784.38,38612,9,58208.59,?,1.403883,30,?,10920.05,?,8370.036,?,49817.85,301270.9,93384.58,?,58187.89,9801,?,"29030070",good
?,145,10,?,1,42,27,?,10,-12470.55,?,5751,12331.04,69.28571,12786,1.0,?,145,17593.46,12331.29,145,?,?,6399.231,-13894.78,?,?,?,?,?,?,1.0,27.07343,8114225.0,?,12786,1268,145,0.1,-8114223.0,1,?,27.07248,1268,?,?,9,?,180.3582,31470.72,5767,273,12495.77,?,50383.9,20,?,11302.78,?,6235.397,426.1116,-6234.397,253961.4,13894.78,?,1.0,1268,?,"29030070",good
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.63,102.0418,1608,8.761877e-09,?,329,2004013.0,23638.89,202,?,?,30361.99,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055660.0,?,1608,430,329,0.9222222,13055660.0,1,1,36.09691,430,?,?,4,?,138532.3,36698.58,597,311,2001004.0,?,7811197.0,90,?,25586.49,?,1000532.0,1.097183,1000472.0,4138865.0,2004013.0,?,2001004.0,430,?,"37052868",good
?,37259,11,?,?,4,2787,?,11,326846.6,?,203162,674.1516,16611.6,443585,0.06688095,?,37259,652456.5,676.9602,37259,?,?,41.91738,-7.0,?,?,?,?,?,?,241044.2,22.1473,1561883.0,?,443585,37257,37259,0.9811321,1561883.0,2,?,22.1473,37261,?,?,19,?,2101.806,0.0599671,203162,63345,326846.6,?,116374.7,53,?,646520700.0,?,163424.7,?,163421.9,406745.6,652456.5,?,326846.6,37261,?,"29030070",good
?,86,3,?,?,43,9,?,3,-99.23471,?,122,35594.08,39.8125,321,-99.23471,?,77,25210.93,194.1139,86,216,?,0.7541586,-53071.89,?,?,26536.45,34283.58,34283.63,?,105.8528,20.63033,65.6118,?,321,62,77,0.5067568,-65.6118,2,-1,22.1075,87,?,?,5,0.3271028,6.672775,48476.37,112,128,35703.77,?,20.96411,148,?,3105.596,26536.45,102.5568,105.6111,3.304887,48484.34,53071.89,48484.31,105.8528,87,2882.381,"69654763",good
?,620,4,?,?,73,13,?,4,-22893.97,?,1501,296229.5,262.2024,4521,0.0002165315,?,855,386773.3,14661.66,620,?,?,23.15158,-318714.3,?,?,?,?,?,?,101.9242,6.976348,22896.92,?,4521,988,855,0.4708333,-22893.36,2,?,7.219468,989,?,?,6,?,727.6177,1273025.0,2031,756,319123.5,?,383.31,240,?,189132.4,?,11513.59,137.9606,-11380.38,1273242.0,318714.3,?,133.2062,989,?,"37052868",good
?,13495,6,?,?,57,68,?,6,-1.068887,?,60317,2041830.0,2344.653,260202,-5.018548e-06,?,6771,1900653.0,2223007.0,13495,218108,?,2713.746,-4997737.0,?,?,2498870.0,16185780.0,18580630.0,?,1.0,18.02107,112278500.0,?,260202,41374,6771,0.6666667,79490730.0,2,?,18.02107,41374,?,?,12,0.1617743,44777.43,22890150.0,158511,3269,2503896.0,?,6.50187,6,?,13226450.0,2498870.0,679583.3,?,498406.3,24641820.0,4997740.0,22890150.0,1177990.0,41374,8.326032e+13,"29030070",good
?,252,29,?,?,4,62,?,29,4.037591,?,37753,17.0141,157.7643,77041,0.000629408,?,252,37.07384,17.1352,252,4670,?,4.032525,-18.93059,?,?,26.2557,133.6455,292.0104,?,1.0,18.33821,10472.47,?,77041,2594,252,0.6190476,10472.47,9,1,18.33821,2597,?,?,23,0.9393829,3.13516,104.0364,36691,263,18.90643,?,127.0413,21,?,56785.88,22.89716,6.527078,12.93273,6.405984,321.1405,34.10466,189.0033,12.92907,2597,67408.98,"29030070",good
?,252,29,?,241,12,62,?,29,6.276674,?,36691,34.50109,157.7643,77041,6.276674,?,252,62.81284,35.47848,252,4670,?,4.034284,-52.02025,?,?,34.7106,375.601,297.7087,?,6.276674,18.42593,10477.04,?,77041,2594,252,0.5,10472.47,1,?,18.4186,2597,?,?,23,0.9393829,3.187038,165.9706,37753,263,39.01493,?,33.32586,18,?,56785.88,51.49234,7.220265,31.59367,6.241978,479.2771,68.71719,304.6309,13.46273,2597,-52445.6,"37052868",good
?,327,30,?,?,4,62,?,30,3.885088,?,68123,12.85562,215.1551,139386,0.0004107228,?,327,18.88889,12.856,327,6310,?,4.112334,-5.622222,?,?,18.84444,22.28595,389.8886,?,1.0,29.22794,18760.47,?,139386,4559,327,1.0,18760.47,9,1,29.22794,4562,?,?,23,0.95473,3.113954,31.51709,66701,303,13.06287,?,34065.1,10,?,103989.1,3.111111,6.533412,?,6.533796,390.525,18.88889,31.51709,13.06792,4562,151516.5,"29030070",good
?,13495,6,?,?,57,68,?,6,-1.068887,?,39397,1740639.0,2344.653,171522,-5.018548e-06,?,6771,1319897.0,1740645.0,13495,143508,?,2390.375,-3618668.0,?,?,1809336.0,11378770.0,13065080.0,?,1.0,18.02107,65816580.0,?,171522,27534,6771,0.7142857,46484300.0,2,?,18.02107,27534,?,?,12,0.163326,38617.93,16092010.0,104591,3269,1778485.0,?,148937.5,14,?,13226450.0,1809335.0,509227.4,7.634424,357022.2,17325500.0,3618671.0,16092010.0,866281.1,27534,4.122e+13,"29030070",good
?,13495,6,?,?,57,68,?,6,-1.068887,?,39397,1740639.0,2344.653,171522,-5.018548e-06,?,6771,1319897.0,1740645.0,13495,143508,?,2390.375,-3618668.0,?,?,1809336.0,11378770.0,13065080.0,?,1.0,18.02107,65816580.0,?,171522,27534,6771,0.7142857,46484300.0,2,?,18.02107,27534,?,?,12,0.163326,38617.93,16092010.0,104591,3269,1778485.0,?,148937.5,14,?,13226450.0,1809335.0,509227.4,7.634424,357022.2,17325500.0,3618671.0,16092010.0,866281.1,27534,4.122e+13,"37052868",good
?,5348,13,?,?,32,25,1,13,0.7,?,69624,0.02039938,2073.186,150645,0.09938597,?,5348,1.0,0.0926151,5348,?,?,0.6616127,-0.1766335,?,?,?,?,?,?,0.09938597,1.823749,7540.4,?,150645,11397,5348,1.0,7540.4,5,2,1.823749,11397,?,?,12,?,0.1121181,5.487025,69624,7531,1.020384,?,10.06163,14,?,10382330.0,?,0.4502995,?,0.5496854,72.55776,1.3433,?,1.0,11397,?,"29030070",good
?,100,8,?,?,99,9,1,8,30.25884,?,38612,25.07597,66.22222,87025,3.878899,?,100,36.94624,25.07946,100,?,?,5.403367,-1.01208e-08,?,?,?,?,?,?,30.25884,1.039372,52958.4,?,87025,9801,100,1.0,52958.4,4,2,1.047308,9801,?,?,8,?,2.857399,3.03247,38612,9,30.26015,?,8671.071,30,?,10920.05,?,15.12768,?,15.13117,641.2287,36.82602,?,30.25884,9801,?,"29030070",good
?,100,8,?,?,99,9,1,8,164.0481,?,38612,138.0599,66.22222,87025,3.893972,?,100,256.8144,138.0634,100,?,?,6.626011,-1.043281,?,?,?,?,?,?,164.0481,1.108804,64941.54,?,87025,9801,100,1.0,64941.54,4,2,1.260433,9801,?,?,8,?,8.797672,30.26719,38612,9,164.102,?,47165.34,30,?,10920.05,?,82.02232,?,82.0258,1151.452,257.3911,?,164.0481,9801,?,"29030070",bad
?,100,8,?,?,99,9,1,8,164.0481,?,38612,138.0599,66.22222,87025,3.893972,?,100,256.8144,138.0634,100,?,?,6.626011,-1.043281,?,?,?,?,?,?,164.0481,1.108804,64941.54,?,87025,9801,100,1.0,64941.54,4,2,1.260433,9801,?,?,8,?,8.797672,30.26719,38612,9,164.102,?,47165.34,30,?,10920.05,?,82.02232,?,82.0258,1151.452,257.3911,?,164.0481,9801,?,"69654763",good
?,2486,4,?,?,1295,11,?,4,-399.5129,?,4749,61573.86,1295.615,11887,-399.5129,?,2835,62076.96,30000.0,2486,8979,?,0.008879408,-91930.18,?,?,60113.49,317348.9,317348.8,?,493.8251,14.43798,25.182,?,11887,1299,2835,0.5,-25.182,2,-1,9.971659,2836,?,?,6,0.244637,0.4543884,448734.3,4302,4291,62067.69,?,7.092991,240,?,4219856.0,60113.49,446.669,469.6555,47.1561,448799.0,91930.18,448799.0,493.8251,2836,-57464.19,"37052868",good
?,2835,5,?,?,4,11,?,5,-4829.135,?,4643,128.3486,1306.123,14238,4.996982e-08,?,2481,4840.153,128.463,2835,?,?,1.702798,-4831.068,?,?,?,?,?,?,0.1063688,14.43798,4829.135,?,14238,1485,2481,0.5166667,-4829.134,2,?,13.4357,2836,?,?,6,?,90.66499,3989.21,6759,4491,4829.143,?,42220.34,240,?,3721367.0,?,2414.636,0.1250615,-2414.498,6263.732,4831.068,?,0.1206788,2836,?,"29030070",good
?,100,8,?,?,99,9,1,8,168.1744,?,38612,149.9976,66.22222,87025,5.211673,?,100,252.8372,150.0051,100,?,?,16.40641,-0.02938731,?,?,?,?,?,?,168.1744,0.9227812,160799.2,?,87025,9801,100,1.0,160799.2,4,2,0.9604615,9801,?,?,8,?,17.39499,22.42224,38612,9,168.1937,?,22404.92,27,?,10920.05,?,84.08344,?,84.09094,2506.259,252.866,?,168.1744,9801,?,"69654763",good
