% Generated on 2015-06-10 14:15:38,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod"
lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,lee96-lbound,ritz-values-c,nnzeros,lee96-ubound,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,commutator-normF,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared, solver, class
?,100,8,?,?,99,9,1,8,2847883.0,?,38612,358213.9,66.22222,87025,392.6754,?,100,4590210.0,2248220.0,100,?,?,30131.93,-10678.51,?,?,?,?,?,?,2847883.0,1.554096,295323000.0,?,?,87025,?,9801,100,1.0,295323000.0,4,?,2,2.030542,9801,?,?,8,?,125755.3,538258.9,38612,9,2849111.0,?,1.506811,40,?,10920.05,?,478938.3,?,2368944.0,13507200.0,4600888.0,?,2847883.0,9801,?,89565283,bad
?,100,8,?,?,99,9,1,8,1036820.0,?,38612,268724.7,66.22222,87025,179.5638,?,100,1659740.0,847839.9,100,?,?,11366.17,-3933.092,?,?,?,?,?,?,1036820.0,1.428485,111399800.0,?,?,87025,?,9801,100,1.0,111399800.0,4,?,2,1.868414,9801,?,?,8,?,46490.49,197331.3,38612,9,1037254.0,?,1.790352,49,?,10920.05,?,228852.5,?,807967.7,4996108.0,1663674.0,?,1036820.0,9801,?,89565283,good
?,2313,7,?,?,13,124,1,7,0.7220546,?,7462,0.6154993,1002.23,17319,0.000539111,?,2313,0.995896,0.6156846,2313,?,?,0.1401443,-0.001119368,?,?,0.9958985,0.001426654,10.41475,?,0.722006,12.06679,335.6455,?,?,17319,?,2395,2313,1.0,335.6455,2,?,2,12.06679,2395,?,?,37,1.0,0.09946004,0.002010236,7462,2825,0.7221012,?,3897.84,52,?,2423528.0,0.0006127656,0.3609734,?,0.3611586,10.41475,0.9959011,0.002017593,0.7221442,2395,108.467,89565283,bad
?,2313,7,?,?,13,124,1,7,0.7220546,?,7462,0.6154993,1002.23,17319,0.000539111,?,2313,0.995896,0.6156846,2313,?,?,0.1401443,-0.001119368,?,?,0.9958985,0.001426654,10.41475,?,0.722006,12.06679,335.6455,?,?,17319,?,2395,2313,1.0,335.6455,2,?,2,12.06679,2395,?,?,37,1.0,0.09946004,0.002010236,7462,2825,0.7221012,?,3897.84,52,?,2423528.0,0.0006127656,0.3609734,?,0.3611586,10.41475,0.9959011,0.002017593,0.7221442,2395,108.467,49598909,good
?,2313,7,?,?,13,124,1,7,0.7220546,?,7462,0.6154993,1002.23,17319,0.000539111,?,2313,0.995896,0.6156846,2313,?,?,0.1401443,-0.001119368,?,?,0.9958985,0.001426654,10.41475,?,0.722006,12.06679,335.6455,?,?,17319,?,2395,2313,1.0,335.6455,2,?,2,12.06679,2395,?,?,37,1.0,0.09946004,0.002010236,7462,2825,0.7221012,?,3897.84,52,?,2423528.0,0.0006127656,0.3609734,?,0.3611586,10.41475,0.9959011,0.002017593,0.7221442,2395,108.467,36564232,bad
?,?,19,?,1071,1,361,?,19,168.2618,?,?,15.56428,6642.051,264823,?,?,13577,228.8259,8.510247,?,?,?,25.6419,-26.62596,?,?,?,?,?,?,12.85866,35.82257,350806.9,?,?,264823,?,13681,13577,0.9791667,350806.9,1,?,1,35.82257,13681,?,?,16,?,47.80681,2184.066,251142,409,190.7466,1,8.455672e+14,48,?,195608600.0,?,89.84011,31.11295,89.84011,6710.686,228.851,?,168.2618,13681,?,89565283,bad
?,?,19,?,1071,1,361,?,19,168.2618,?,?,15.56428,6642.051,264823,?,?,13577,228.8259,8.510247,?,?,?,25.6419,-26.62596,?,?,?,?,?,?,12.85866,35.82257,350806.9,?,?,264823,?,13681,13577,0.9791667,350806.9,1,?,1,35.82257,13681,?,?,16,?,47.80681,2184.066,251142,409,190.7466,1,8.455672e+14,48,?,195608600.0,?,89.84011,31.11295,89.84011,6710.686,228.851,?,168.2618,13681,?,68908713,good
?,?,19,?,1071,1,361,?,19,168.2618,?,?,15.56428,6642.051,264823,?,?,13577,228.8259,8.510247,?,?,?,25.6419,-26.62596,?,?,?,?,?,?,12.85866,35.82257,350806.9,?,?,264823,?,13681,13577,0.9791667,350806.9,1,?,1,35.82257,13681,?,?,16,?,47.80681,2184.066,251142,409,190.7466,1,8.455672e+14,48,?,195608600.0,?,89.84011,31.11295,89.84011,6710.686,228.851,?,168.2618,13681,?,36564232,bad
?,100,8,?,?,99,9,1,8,56651.75,?,38612,4298.523,66.22222,87025,23.69245,?,100,89701.22,45206.99,100,?,?,775.2334,-192.9963,?,?,?,?,?,?,56651.75,1.129968,7598062.0,?,?,87025,?,9801,100,1.0,7598062.0,4,?,2,1.249586,9801,?,?,8,?,2737.322,10582.85,38612,9,56673.33,?,1.384842,37,?,10920.05,?,7871.642,?,48780.11,296999.8,89894.21,?,56651.75,9801,?,89565283,good
?,100,8,?,?,99,9,1,8,23908.46,?,38612,19468.35,66.22222,87025,29.49389,?,100,37362.49,19468.43,100,?,?,440.545,-71.99191,?,?,?,?,?,?,23804.35,1.044205,4317782.0,?,?,87025,?,9801,100,1.0,4317782.0,4,?,2,1.258102,9801,?,?,8,?,1234.182,4256.155,38612,9,23926.11,?,321109.2,40,?,10920.05,?,11954.19,52.47312,11954.27,136866.1,37434.49,?,23908.46,9801,?,89565283,good
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692.0,33.28525,?,87025,3860753.0,9801,100,1.0,3354692.0,4,5137308.0,2,1.258412,9801,?,?,8,1.0,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950.0,1964.88,12318.11,9801,7099740000.0,89565283,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692.0,33.28525,?,87025,3860753.0,9801,100,1.0,3354692.0,4,5137308.0,2,1.258412,9801,?,?,8,1.0,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950.0,1964.88,12318.11,9801,7099740000.0,49598909,bad
?,100,8,?,?,99,9,1,8,12318.11,?,38612,9332.01,66.22222,87025,18.94504,?,100,18920.92,9332.084,100,?,?,342.2806,-29.07313,?,?,18935.46,1389.38,84271.41,?,12175.82,1.041696,3354692.0,33.28525,?,87025,3860753.0,9801,100,1.0,3354692.0,4,5137308.0,2,1.258412,9801,?,?,8,1.0,729.8008,1964.88,38612,9,12324.48,?,166758.7,20,?,10920.05,468.7754,6159.019,?,6159.092,84282.86,18950.0,1964.88,12318.11,9801,7099740000.0,36564232,bad
?,100,8,?,?,99,9,1,8,8664.901,?,38612,7216.334,66.22222,87025,24.27176,?,100,13183.61,7216.408,100,?,?,321.5967,-11.9126,?,?,13189.57,899.0467,71485.18,?,8617.105,1.041706,3151970.0,11.33932,?,87025,1616570.0,9801,100,1.0,3151970.0,4,1451660.0,2,1.258433,9801,?,?,8,1.0,602.7195,1271.444,38612,9,8668.283,?,117309.8,22,?,10920.05,260.353,4332.413,?,4332.487,71490.84,13195.52,1271.444,8664.901,9801,5109323000.0,89565283,good
?,100,8,?,?,99,9,1,8,8037.147,?,38612,6890.989,66.22222,87025,24.27168,?,100,12143.3,6891.063,100,?,?,319.3718,-1.678242,?,?,12144.14,825.5094,69917.45,?,8037.147,1.041705,3130163.0,9.219056,?,87025,1362932.0,9801,100,1.0,3130163.0,4,1149901.0,2,1.258433,9801,?,?,8,1.0,586.7406,1167.447,38612,9,8041.374,?,108816.0,22,?,10920.05,237.39,4018.537,?,4018.61,69922.32,12144.97,1167.447,8037.147,9801,4887768000.0,89565283,good
?,100,8,?,?,99,9,1,8,8015.201,?,38612,6869.804,66.22222,87025,24.84172,?,100,12100.23,6869.878,100,?,?,319.3145,-0.009832669,?,?,12100.23,822.8775,69872.26,?,8015.201,1.041705,3129602.0,9.209822,?,87025,1354255.0,9801,100,1.0,3129602.0,4,1147868.0,2,1.258432,9801,?,?,8,1.0,586.2731,1163.724,38612,9,8019.597,?,108505.2,22,?,10920.05,237.8232,4007.564,?,4007.638,69877.11,12100.24,1163.724,8015.201,9801,4881456000.0,89565283,good
?,100,8,?,?,99,9,1,8,180.9453,?,38612,158.0365,66.22222,87025,5.138682,?,100,273.16,158.044,100,?,?,16.44538,-0.2409192,?,?,?,?,?,?,180.4886,0.9234984,161181.1,?,?,87025,?,9801,100,1.0,161181.1,4,?,2,0.9604615,9801,?,?,8,?,17.60646,24.08351,38612,9,180.9742,?,24106.34,29,?,10920.05,?,90.46891,?,90.47641,2524.975,273.3755,?,180.9453,9801,?,89565283,bad
?,1802,8,?,?,76,1335,?,8,7.192184,?,6387,0.4916838,836.5486,14588,0.00927248,?,1802,14.95449,0.4931436,1802,?,?,0.02230234,-1.0,?,?,?,?,?,?,7.192184,23.64811,40.45645,?,?,14588,?,1814,1802,0.6129032,40.45645,2,?,1,23.64811,1814,?,?,8,?,0.1698469,0.01921084,6387,3321,7.192196,?,4926.92,93,?,1639209.0,?,4.096092,?,3.096092,8.47042,14.95215,?,7.192184,1814,?,89565283,bad
?,1802,8,?,?,76,1335,?,8,7.192184,?,6387,0.4916838,836.5486,14588,0.00927248,?,1802,14.95449,0.4931436,1802,?,?,0.02230234,-1.0,?,?,?,?,?,?,7.192184,23.64811,40.45645,?,?,14588,?,1814,1802,0.6129032,40.45645,2,?,1,23.64811,1814,?,?,8,?,0.1698469,0.01921084,6387,3321,7.192196,?,4926.92,93,?,1639209.0,?,4.096092,?,3.096092,8.47042,14.95215,?,7.192184,1814,?,68908713,bad
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,539685.5,2154.625,61166,0.09755345,?,3975,1663090.0,222328.8,3975,?,?,0.04237568,-303670.0,?,?,?,?,?,?,0.09755345,11.88606,183.3172,?,?,61166,?,4326,3975,0.8203883,183.3172,7,?,2,11.88606,4326,?,?,7,?,0.04893067,5512644.0,35240,7251,539687.1,?,11.64659,206,?,10510390.0,?,0.2530112,1.533664,0.086854,5512644.0,303670.0,?,0.1726711,4326,?,89565283,bad
?,3975,14,?,?,1,37,1,14,0.04022889,?,21600,53967.18,2154.625,61166,0.04022889,?,3975,166309.2,22232.88,3975,?,?,0.04237568,-30366.98,?,?,?,?,?,?,0.04022889,10.88606,183.3172,?,?,61166,?,4326,3975,0.9166667,183.3172,7,?,2,10.88606,4326,?,?,7,?,0.04893067,551264.2,35240,7251,53968.71,?,8.87634,72,?,10510390.0,?,0.1849333,1.52902,0.09731598,551264.4,30367.02,?,0.1726711,4326,?,89565283,good
?,3975,14,?,?,1,37,1,14,0.04022889,?,21600,53967.18,2154.625,61166,0.04022889,?,3975,166309.2,22232.88,3975,?,?,0.04237568,-30366.98,?,?,?,?,?,?,0.04022889,10.88606,183.3172,?,?,61166,?,4326,3975,0.9166667,183.3172,7,?,2,10.88606,4326,?,?,7,?,0.04893067,551264.2,35240,7251,53968.71,?,8.87634,72,?,10510390.0,?,0.1849333,1.52902,0.09731598,551264.4,30367.02,?,0.1726711,4326,?,49598909,bad
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,538.1584,2154.625,61166,0.09755345,?,3975,1663.263,222.3288,3975,?,?,0.04237568,-303.6474,?,?,?,?,?,?,0.09755345,8.886057,183.3172,?,?,61166,?,4326,3975,1.0,183.3172,7,?,2,8.886057,4326,?,?,7,?,0.04893067,5501.943,35240,7251,539.6871,?,71.63297,30,?,10510390.0,?,0.08289796,1.525221,0.08978114,5512.645,303.6926,?,0.1726711,4326,?,89565283,bad
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,538.1584,2154.625,61166,0.09755345,?,3975,1663.263,222.3288,3975,?,?,0.04237568,-303.6474,?,?,?,?,?,?,0.09755345,8.886057,183.3172,?,?,61166,?,4326,3975,1.0,183.3172,7,?,2,8.886057,4326,?,?,7,?,0.04893067,5501.943,35240,7251,539.6871,?,71.63297,30,?,10510390.0,?,0.08289796,1.525221,0.08978114,5512.645,303.6926,?,0.1726711,4326,?,49598909,bad
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,52.43949,2154.625,61166,0.09755345,?,3975,166.4818,22.23293,3975,?,?,0.04237568,-30.34437,?,?,?,?,?,?,0.09755345,7.886057,183.3172,?,?,61166,?,4326,3975,1.0,183.3172,7,?,2,7.886057,4326,?,?,7,?,0.04893067,524.5409,35240,7251,53.96899,?,71.69448,35,?,10510390.0,?,0.07567044,1.526369,0.09700397,551.282,30.38963,?,0.1726711,4326,?,89565283,bad
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,3.869169,2154.625,61166,0.09755345,?,3975,16.8037,2.223622,3975,?,?,0.04237568,-3.014072,?,?,?,?,?,?,0.09755345,6.886057,183.3172,?,?,61166,?,4326,3975,1.0,183.3172,7,?,2,6.886057,4326,?,?,7,?,0.04893067,32.60224,35240,7251,5.399668,?,71.72423,28,?,10510390.0,?,0.07565847,1.527391,0.09699714,56.4135,3.059328,?,0.1726711,4326,?,89565283,bad
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,3.869169,2154.625,61166,0.09755345,?,3975,16.8037,2.223622,3975,?,?,0.04237568,-3.014072,?,?,?,?,?,?,0.09755345,6.886057,183.3172,?,?,61166,?,4326,3975,1.0,183.3172,7,?,2,6.886057,4326,?,?,7,?,0.04893067,32.60224,35240,7251,5.399668,?,71.72423,28,?,10510390.0,?,0.07565847,1.527391,0.09699714,56.4135,3.059328,?,0.1726711,4326,?,49598909,bad
?,3975,14,?,?,1,37,1,14,0.09755345,?,21600,?,2154.625,61166,0.09755345,?,3975,4.963469,?,3975,?,?,0.04237568,-16.64795,?,?,?,?,?,?,0.09755345,6.153075,183.3172,?,?,61166,?,4326,3975,1.0,183.3172,7,?,2,6.15286,4326,?,?,7,?,0.04893067,95.99447,35240,7251,?,?,71.75396,29,?,10510390.0,?,0.07565928,1.527784,0.09699464,112.2132,16.99355,?,0.1726711,4326,?,36564232,bad
?,18557,20,?,?,41,33,1,20,8910.287,?,184003,4.230778e+12,7939.423,386594,5.073056,?,18557,5.276557e+12,3.29142e+12,18557,?,?,110.2476,-5.276557e+12,?,?,?,?,?,?,8908.365,38.60734,2049283.0,?,?,386594,?,18588,18557,0.775,2049283.0,5,?,2,29.62305,18588,?,?,17,?,238.7017,1.532517e+13,184003,19648,4.230778e+12,?,20.60074,240,?,148740000.0,?,4871.897,3468.722,4038.391,1.532517e+13,5.276557e+12,?,8910.287,18588,?,89565283,good
?,11730,9,?,?,4,120,?,9,1.708013,?,43013,52935.8,5351.887,114671,0.8708744,?,11751,54326.47,5110.488,11730,97911,?,2.385437,-55937.45,?,?,27803.04,52354.4,52198.97,?,1.0,16.60789,28124.3,?,?,114671,?,11790,11751,1.0,20554.59,2,?,?,17.11999,11790,?,?,18,0.1461573,2.726634,63929.6,59868,3374,54178.43,?,4.576068,66,?,78571050.0,28423.3,7.441854,1242.604,7.631353,73930.48,55937.45,73820.01,31.9891,11790,-16250770.0,89565283,good
?,11730,9,?,?,4,120,?,9,1.708013,?,43013,52935.8,5351.887,114671,0.8708744,?,11751,54326.47,5110.488,11730,97911,?,2.385437,-55937.45,?,?,27803.04,52354.4,52198.97,?,1.0,16.60789,28124.3,?,?,114671,?,11790,11751,1.0,20554.59,2,?,?,17.11999,11790,?,?,18,0.1461573,2.726634,63929.6,59868,3374,54178.43,?,4.576068,66,?,78571050.0,28423.3,7.441854,1242.604,7.631353,73930.48,55937.45,73820.01,31.9891,11790,-16250770.0,68908713,bad
?,100,8,?,?,99,9,1,8,148300.5,?,38612,20772.33,66.22222,87025,19.67933,?,100,236637.6,115890.2,100,?,?,1763.144,-524.0801,?,?,?,?,?,?,148300.5,1.217124,17280570.0,?,?,87025,?,9801,100,1.0,17280570.0,4,?,2,1.362062,9801,?,?,8,?,6935.031,27877.67,38612,9,148357.1,?,1.559123,37,?,10920.05,?,26591.31,?,121709.2,747139.0,237161.7,?,148300.5,9801,?,89565283,bad
?,?,17,?,43,1,187,1,17,15.88845,?,?,1.689461,1011.535,88472,15.87378,?,2130,26.7979,6.645767,?,?,?,15.68224,1.14953,?,?,?,?,?,?,15.88451,7.989364,79054.16,?,?,88472,?,5041,2130,1.0,79054.16,1,?,2,7.989364,5041,?,?,26,?,0.3929671,365.4511,83431,1988,26.18907,1,2.957964,40,?,4447649.0,?,8.158712,4.17276,16.49394,1172.211,26.7979,?,15.8908,5041,?,89565283,good
?,?,2,?,1,1,3,1,2,1.047478e-15,?,?,0.000141306,1.5,59990,5.237389e-16,?,3,0.0001414037,4.717817e-05,?,?,?,4.714031e-05,-3.925216e-11,?,?,?,?,?,?,5.237389e-16,15.88285,0.942712,?,?,59990,?,19998,3,1.0,0.942712,1,?,2,15.88285,19998,?,?,3,?,4.714503e-05,0.004710654,39992,4,0.000141306,1,1.000124,2,?,10.25,?,3.234905e-20,?,5.237821e-16,0.01053938,0.0001414037,?,9.429005e-05,19998,?,89565283,good
?,?,2,?,1,1,3,1,2,1.047478e-15,?,?,0.000141306,1.5,59990,5.237389e-16,?,3,0.0001414037,4.717817e-05,?,?,?,4.714031e-05,-3.925216e-11,?,?,?,?,?,?,5.237389e-16,15.88285,0.942712,?,?,59990,?,19998,3,1.0,0.942712,1,?,2,15.88285,19998,?,?,3,?,4.714503e-05,0.004710654,39992,4,0.000141306,1,1.000124,2,?,10.25,?,3.234905e-20,?,5.237821e-16,0.01053938,0.0001414037,?,9.429005e-05,19998,?,68908713,bad
?,3971,2,?,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,?,?,1.0,-38.09516,?,?,?,?,?,?,1.0,4.0,4008.0,?,?,8188,?,4008,3880,1.0,4008.0,1,?,2,4.0,4008,?,?,4,?,?,40.70936,340,2723,5.66922,?,55.2433,46,?,2097248.0,?,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,?,89565283,bad
?,3971,2,?,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,?,?,1.0,-38.09516,?,?,?,?,?,?,1.0,4.0,4008.0,?,?,8188,?,4008,3880,1.0,4008.0,1,?,2,4.0,4008,?,?,4,?,?,40.70936,340,2723,5.66922,?,55.2433,46,?,2097248.0,?,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,?,68908713,bad
?,3971,2,?,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,?,?,1.0,-38.09516,?,?,?,?,?,?,1.0,4.0,4008.0,?,?,8188,?,4008,3880,1.0,4008.0,1,?,2,4.0,4008,?,?,4,?,?,40.70936,340,2723,5.66922,?,55.2433,46,?,2097248.0,?,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,?,36564232,bad
?,2612,13,?,?,22,2571,?,13,1.094838,?,16613,2.064121,1303.823,35857,8.979321e-05,?,2612,5.214336,0.3165627,2612,?,?,0.0002426584,-3.009145,?,?,?,?,?,?,1.094838,15.0,0.6367355,?,?,35857,?,2623,2612,0.5,0.6367355,2,?,1,15.0,2624,?,?,14,?,0.004098955,3.898989,16620,5215,3.158959,?,67641.69,92,?,3966683.0,?,1.047419,2.818451e-05,0.04741898,8.558425,3.009145,?,1.094838,2624,?,89565283,good
?,1719,11,?,?,32,23,1,11,0.6666667,?,19030,0.9178087,677.0249,41594,0.09663591,?,1719,1.0,1.014445,1719,?,?,0.6521411,-0.357389,?,?,1.212932,2.543585,39.9653,?,0.09663591,1.777991,2304.667,?,?,41594,?,3534,1719,1.0,2304.667,3,?,2,1.777991,3534,?,?,11,1.0,0.1191615,3.597171,19030,2451,1.023931,?,10.34839,16,?,1109778.0,0.3268426,0.451695,?,0.5483309,40.04616,1.425864,3.597173,1.0,3534,1590.756,89565283,bad
?,1719,11,?,?,32,23,1,11,0.6666667,?,19030,0.9178087,677.0249,41594,0.09663591,?,1719,1.0,1.014445,1719,?,?,0.6521411,-0.357389,?,?,1.212932,2.543585,39.9653,?,0.09663591,1.777991,2304.667,?,?,41594,?,3534,1719,1.0,2304.667,3,?,2,1.777991,3534,?,?,11,1.0,0.1191615,3.597171,19030,2451,1.023931,?,10.34839,16,?,1109778.0,0.3268426,0.451695,?,0.5483309,40.04616,1.425864,3.597173,1.0,3534,1590.756,49598909,bad
?,1719,11,?,?,32,23,1,11,0.6666667,?,19030,0.9178087,677.0249,41594,0.09663591,?,1719,1.0,1.014445,1719,?,?,0.6521411,-0.357389,?,?,1.212932,2.543585,39.9653,?,0.09663591,1.777991,2304.667,?,?,41594,?,3534,1719,1.0,2304.667,3,?,2,1.777991,3534,?,?,11,1.0,0.1191615,3.597171,19030,2451,1.023931,?,10.34839,16,?,1109778.0,0.3268426,0.451695,?,0.5483309,40.04616,1.425864,3.597173,1.0,3534,1590.756,36564232,bad
?,12077,3,?,214,10,2305,?,3,-1.003687,?,20041,52.46384,5274.753,48347,0.00104647,?,12077,3392.568,3.490666,12077,?,?,0.435655,-4.463909,?,?,?,?,?,?,1.0,30.71487,5283.189,?,?,48347,?,12126,12077,0.9333333,4921.189,1,?,?,30.71487,12127,?,?,7,?,0.4729551,67.67495,16179,10038,58.4433,?,5.987676,30,?,47787960.0,?,4.042306,0.01242141,1.937158,101.8635,12.56603,?,5.979464,12127,?,89565283,bad
?,12077,3,?,214,10,2305,?,3,-1.003687,?,20041,52.46384,5274.753,48347,0.00104647,?,12077,3392.568,3.490666,12077,?,?,0.435655,-4.463909,?,?,?,?,?,?,1.0,30.71487,5283.189,?,?,48347,?,12126,12077,0.9333333,4921.189,1,?,?,30.71487,12127,?,?,7,?,0.4729551,67.67495,16179,10038,58.4433,?,5.987676,30,?,47787960.0,?,4.042306,0.01242141,1.937158,101.8635,12.56603,?,5.979464,12127,?,68908713,good
?,26735,4,?,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,10276,?,0.09163493,-1.99024,?,?,2.095971,95.01323,95.22569,?,0.0897598,3.210354,3102.85,?,?,166453,?,33861,32907,1.0,3102.85,3,?,2,3.210354,33861,?,?,6,0.9382649,0.006539451,122.9926,69306,2173,2.78199,?,2.10608,17,?,1014362000.0,2.020373,0.01783498,0.1665113,0.1075496,134.5193,2.196354,132.5413,0.1253905,33861,40.41924,89565283,bad
?,26735,4,?,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,10276,?,0.09163493,-1.99024,?,?,2.095971,95.01323,95.22569,?,0.0897598,3.210354,3102.85,?,?,166453,?,33861,32907,1.0,3102.85,3,?,2,3.210354,33861,?,?,6,0.9382649,0.006539451,122.9926,69306,2173,2.78199,?,2.10608,17,?,1014362000.0,2.020373,0.01783498,0.1665113,0.1075496,134.5193,2.196354,132.5413,0.1253905,33861,40.41924,68908713,bad
?,26735,4,?,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,10276,?,0.09163493,-1.99024,?,?,2.095971,95.01323,95.22569,?,0.0897598,3.210354,3102.85,?,?,166453,?,33861,32907,1.0,3102.85,3,?,2,3.210354,33861,?,?,6,0.9382649,0.006539451,122.9926,69306,2173,2.78199,?,2.10608,17,?,1014362000.0,2.020373,0.01783498,0.1665113,0.1075496,134.5193,2.196354,132.5413,0.1253905,33861,40.41924,36564232,bad
?,23,6,?,?,34,10,1,6,0.6,?,98,0.04813,10.07895,233,0.07932578,?,23,1.0,0.08110025,23,?,?,0.5783784,-0.4666667,?,?,?,?,?,?,0.07932578,1.522719,21.4,?,?,233,?,37,23,1.0,21.4,3,?,2,1.522719,37,?,?,6,?,0.1597399,0.7753826,98,38,1.04813,?,12.60624,222,?,252.9979,?,0.4603371,0.003025344,0.5396629,3.870685,1.673311,?,1.0,37,?,89565283,good
?,147,9,?,?,16,16,1,9,0.5714286,?,1372,0.9091121,69.87004,3084,0.09361057,?,147,1.0,1.002723,147,?,?,0.6264706,-0.3595159,?,?,1.25356,1.070743,12.09373,?,0.096383,1.668847,213.0,?,?,3084,?,340,147,1.0,213.0,3,?,2,1.668847,340,?,?,7,1.0,0.1360294,1.514255,1372,277,1.030537,?,10.68255,15,?,11443.03,0.3226151,0.4531944,?,0.546805,12.14104,1.507119,1.51426,1.0,340,145.1119,89565283,good
?,?,6,?,5931,1,220,?,6,0.02207467,?,?,1379.17,8280.763,67400,-1e-08,?,11100,65290.55,1609.398,?,?,?,26.29038,-1529.769,?,?,?,?,?,?,0.7054611,23.36005,292480.4,?,?,67400,?,11125,11100,1.0,292480.4,1,?,?,22.81788,11125,?,?,2,?,949.1834,621.8285,56275,5552,65289.55,1,283.5863,100,?,276914400.0,?,32529.66,?,32759.89,100155.6,65289.55,?,65289.55,11125,?,89565283,good
?,?,6,?,5931,1,220,?,6,0.02207467,?,?,1379.17,8280.763,67400,-1e-08,?,11100,65290.55,1609.398,?,?,?,26.29038,-1529.769,?,?,?,?,?,?,0.7054611,23.36005,292480.4,?,?,67400,?,11125,11100,1.0,292480.4,1,?,?,22.81788,11125,?,?,2,?,949.1834,621.8285,56275,5552,65289.55,1,283.5863,100,?,276914400.0,?,32529.66,?,32759.89,100155.6,65289.55,?,65289.55,11125,?,49598909,bad
?,100,8,?,?,99,9,1,8,1155.51,?,38612,1016.811,66.22222,87025,8.207509,?,100,1749.823,1016.832,100,?,?,66.86401,-0.2186536,?,?,1749.932,114.362,12569.9,?,1155.51,0.964094,655334.2,0.8739502,?,87025,26157.35,9801,100,1.0,655334.2,4,18678.6,2,1.071613,9801,?,?,8,1.0,99.66275,161.7323,38612,9,1155.829,?,55436.77,18,?,10920.05,26.6392,577.7446,?,577.7654,12570.42,1750.042,161.7323,1155.51,9801,157989200.0,89565283,good
?,100,8,?,?,99,9,1,8,254.2017,?,38612,215.3918,66.22222,87025,4.850837,?,100,388.2367,215.3993,100,?,?,16.83003,-0.7180107,?,?,388.5107,26.30622,2707.927,?,253.1138,0.9638526,164951.1,0.4671643,?,87025,1384.034,9801,100,1.0,164951.1,4,1994.618,2,1.012551,9801,?,?,8,1.0,19.62649,37.20261,38612,9,254.2823,?,33970.96,16,?,10920.05,7.955323,127.0971,?,127.1046,2708.055,388.7847,37.20261,254.2017,9801,7332177.0,89565283,good
