avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
66.22222,1659740,1.428485,4,1.868414,1.790352,32168839,t2d_q4_A_39,0.0058801,bad,bad,0.00588,0.0,0.0 % less time of default solver time,0.9999829934865053
66.22222,1659740,1.428485,4,1.868414,1.790352,32168839,t2d_q9_A_39,0.0058749,bad,bad,0.005875,-0.0,-0.0 % less time of default solver time,1.0000170215663247
69.28571,17593.46,27.07343,1,27.07248,50383.9,69654763,cz1268,0.0039942,bad,bad,0.012165,-67.17,-67.17 % less time of default solver time,3.0456662160132195
66.22222,89701.22,1.129968,4,1.249586,1.384842,37052868,t2d_q9_A_31,1.5455,bad,bad,0.006361,24196.49,24196.49 % more time of default solver time,0.00411582012293756
66.22222,89701.22,1.129968,4,1.249586,1.384842,37052868,t2d_q4_A_31,1.548,bad,bad,0.006464,23848.02,23848.02 % more time of default solver time,0.0041757105943152455
2031.867,128724000,6.57851,2,4.530277,2.008423,29030070,fd12,0.00015187,bad,bad,0.000068,123.34,123.34 % more time of default solver time,0.44775136630012513
66.22222,1743.923,0.964094,4,1.071613,55273.51,19932321,t2d_q9_A_27,0.01517,bad,bad,0.006326,139.8,139.8 % more time of default solver time,0.4170072511535926
66.22222,1743.923,0.964094,4,1.071613,55273.51,19932321,t2d_q4_A_27,0.029142,bad,bad,0.006475,350.07,350.07 % more time of default solver time,0.2221879074874751
1306.618,741945.3,13.73005,2,10.60104,1.50273,81986705,extr1b_A_06,1.79769313486e+308,bad,bad,0.00021,inf,inf % more time of default solver time,1.168163775717e-312
66.22222,37362.49,1.044205,4,1.258102,1.305113,36564232,t2d_q4_A_32,0.0082598,bad,bad,0.006192,33.39,33.39 % more time of default solver time,0.7496549553257948
2817.264,64187.34,16.75002,1,16.15871,19.09824,29030070,c-22,0.0022008,bad,bad,0.00007,3044.0,3044.0 % more time of default solver time,0.03180661577608142
793.8216,2.432901,231.392,2,231.392,10.0628,69654763,adder_dcop_14,0.00016713,bad,bad,0.000187,-10.63,-10.63 % less time of default solver time,1.118889487225513
3768.934,407175.6,6.956126,2,7.153659,120.2018,32168837,rajat13,0.48695,bad,bad,0.0007,69464.29,69464.29 % more time of default solver time,0.0014375192524899887
32167.9,42523.32,18.38216,1,16.85768,7.007406,7285382,c-60,0.00067616,bad,bad,0.000652,3.71,3.71 % more time of default solver time,0.9642688121154757
1295.338,62073.03,13.73004,2,9.192277,7.882301,36025721,extr1b_A_11,7.89E-05,bad,bad,0.000106,-25.57,-25.57 % less time of default solver time,1.3434727503168569
1295.338,62073.03,13.73004,2,9.192277,7.882301,36025721,extr1b_A_10,9.99E-05,bad,bad,0.000108,-7.5,-7.5 % less time of default solver time,1.081081081081081
1295.338,62073.03,13.73004,2,9.192277,7.882301,36025721,extr1b_A_13,0.0001049,bad,bad,0.000095,10.42,10.42 % more time of default solver time,0.905624404194471
1089.52,32.81764,300.1218,1,300.1485,1.603216,29030070,lhr04c,0.0002358,bad,bad,0.000125,88.64,88.64 % more time of default solver time,0.5301102629346904
836.5486,14.95449,23.64811,2,23.64811,4926.92,19932321,adder_trans_01,0.00048614,bad,bad,0.000245,98.42,98.42 % more time of default solver time,0.5039700497798988
793.8216,1.644563,98.94544,2,98.94544,101.9363,81986705,adder_dcop_68,1.79769313486e+308,bad,bad,0.000664,inf,inf % more time of default solver time,3.693622605124e-312
793.8216,1.644563,98.94544,2,98.94544,101.9363,81986705,adder_dcop_67,1.79769313486e+308,bad,bad,0.000351,inf,inf % more time of default solver time,1.95250231084e-312
176.6775,1306,1.740363,2,1.740363,18376.04,81986705,CAG_mat364,1.79769313486e+308,bad,bad,0.001115,inf,inf % more time of default solver time,6.202393380596e-312
2427.288,58138.05,29.40351,2,27.58136,1.183745,36025721,hydr1c_A_54,0.00024509,bad,bad,0.000221,10.9,10.9 % more time of default solver time,0.9017095760740953
66.22222,236637.6,1.217124,4,1.362062,1.559123,36564232,t2d_q4_A_30,0.0084329,bad,bad,0.00639,31.97,31.97 % more time of default solver time,0.7577464454695301
66.22222,236637.6,1.217124,4,1.362062,1.559123,36564232,t2d_q9_A_30,0.0084569,bad,bad,0.006373,32.7,32.7 % more time of default solver time,0.7535858293228015
6771.777,252568.1,8,1,9.028773,513.3033,7285382,c-39,0.00023222,bad,bad,0.000231,0.53,0.53 % more time of default solver time,0.9947463612091982
793.8216,1.644563,98.94544,2,98.94544,62.8272,81986705,adder_dcop_69,1.79769313486e+308,bad,bad,0.000673,inf,inf % more time of default solver time,3.743686766943e-312
793.8216,1.644563,98.94544,2,98.94544,62.8272,81986705,adder_dcop_64,1.79769313486e+308,bad,bad,0.000398,inf,inf % more time of default solver time,2.21394848922e-312
267.2793,2815.21,15.0572,1,15.2769,41489.66,36564232,flowmeter0,0.00026393,bad,bad,0.000142,85.87,85.87 % more time of default solver time,0.5380214450801349
10023.11,369568.3,9.367503,1,9.80618,391321400,32168839,c-45,0.00035596,bad,bad,0.000356,-0.01,-0.01 % less time of default solver time,1.000112372176649
1615.923,18505.34,8,1,9.446362,8058892,29030070,c-19,0.00075841,bad,bad,0.000052,1358.48,1358.48 % more time of default solver time,0.06856449677615009
121.0667,4.778741,6.438518,4,6.438518,8790.966,69654763,wang1,0.0025961,bad,bad,0.001407,84.51,84.51 % more time of default solver time,0.5419667963483688
124.9746,52852.89,21.59572,1,21.59572,1.557572,32168839,s2rmq4m1,0.00047922,bad,bad,0.000479,0.05,0.05 % more time of default solver time,0.9995409206627436
215.1551,29.14887,18.4708,1,18.4708,47160.15,81986705,cavity21,1.79769313486e+308,bad,bad,0.8271,inf,inf % more time of default solver time,4.600896470934193e-309
3768.24,2832902000,17.45223,18,17.45223,2,36025721,fp,0.16814,bad,bad,15.068,-98.88,-98.88 % less time of default solver time,89.61579636017603
215.1551,19.59017,18.47189,1,18.47189,1.639124,37052868,cavity17,2.2503,bad,bad,0.79361,183.55,183.55 % more time of default solver time,0.3526685330844776
6827.318,93360220,25.32251,2,19.77358,34565.42,36564232,g7jac080,0.19204,bad,bad,4.8277,-96.02,-96.02 % less time of default solver time,25.139033534680276
66.22222,37362.49,1.044205,4,1.258102,321109.2,90783920,t2d_q9_A_32,1.79769313486e+308,bad,bad,0.006191,inf,inf % more time of default solver time,3.443858064509e-311
66.22222,107.8268,1.027002,4,1.144468,20002.43,37052868,t2d_q4_A_05,1.5502,bad,bad,0.0066,23387.88,23387.88 % more time of default solver time,0.004257515159334279
66.22222,5335.601,1.037953,4,1.133933,164416.8,45869639,t2d_q4_A_23,0.0064874,bad,bad,0.006445,0.66,0.66 % more time of default solver time,0.9934642537842587
3481.943,34.01184,300.0004,1,300.0004,1.311383,32168839,lhr14c,0.00065398,good,bad,0.000654,-0.0,-0.0 % less time of default solver time,1.000030581974984
4682.132,205057,16.33092,1,17.5344,36963920,32168839,c-33,0.00011897,bad,bad,0.000119,-0.03,-0.03 % less time of default solver time,1.0002521644111961
2427.536,46523.68,29.49883,2,27.77095,1.288774,81986705,hydr1c_A_35,1.79769313486e+308,bad,bad,0.000229,inf,inf % more time of default solver time,1.273854783996e-312
2408.11,2306860,28.74852,2,26.21601,183.7328,37052868,hydr1c_A_41,0.00037813,bad,bad,0.000186,103.3,103.3 % more time of default solver time,0.49189432205855127
14332.1,2942.475,13.4054,3,13.4054,3.39934,36025721,TSOPF_RS_b162_c4,0.0043058,bad,bad,0.001469,193.11,193.11 % more time of default solver time,0.3411677272516141
531.1134,2097152,9.976185,2,13.15285,5499.409,29030070,mark3jac040sc,0.00065303,bad,bad,0.79703,-99.92,-99.92 % less time of default solver time,1220.510543160345
215.1551,24.05054,18.47161,1,18.47161,37477.45,32168839,cavity19,0.59992,bad,bad,0.59992,0.0,0.0 % less time of default solver time,1.0
4190.584,70683.06,16.36722,1,16.28987,23.79075,29030070,bodyy6,1.5102,bad,bad,0.000354,426510.17,426510.17 % more time of default solver time,0.00023440603893524036
1295.615,62078.13,14.40689,2,10.00628,7.131647,32168839,extr1b_A_32,0.00018907,bad,bad,0.000189,0.04,0.04 % more time of default solver time,0.9996297667530545
793.8216,1.644563,98.94544,2,98.94544,101.9363,59072883,adder_dcop_67,0.28888,bad,bad,0.000351,82201.99,82201.99 % more time of default solver time,0.0012150373857657158
7486.989,3627.23,8,1,9.924279,743945.5,81986705,c-40,1.79769313486e+308,bad,bad,0.000195,inf,inf % more time of default solver time,1.084723506026e-312
4194.208,5034204,4.009345,1,3.562318,3.730979,81986705,vt2010,1.79769313486e+308,bad,bad,0.000436,inf,inf % more time of default solver time,2.425330505776e-312
66.22222,18920.92,1.041696,4,1.258412,166758.7,81986705,t2d_q9_A_33,1.79769313486e+308,bad,bad,0.006307,inf,inf % more time of default solver time,3.508385206406e-311
66.22222,5335.601,1.037953,4,1.133933,164416.8,69654763,t2d_q4_A_23,0.0069501,bad,bad,0.006445,7.84,7.84 % more time of default solver time,0.9273247866937167
793.8216,1.644563,98.9454,2,98.9454,101.9332,32168839,adder_dcop_54,0.00084901,bad,bad,0.000849,0.0,0.0 % less time of default solver time,0.9999882215757177
813.4031,2086.87,5.173044,1,6.190687,553.3918,29030070,rdist1,0.00031996,bad,bad,0.000271,18.07,18.07 % more time of default solver time,0.8469808726090761
1913.373,6743057000,27.93371,1,27.42213,1173.671,36564232,gyro,0.0020521,bad,bad,0.001858,10.45,10.45 % more time of default solver time,0.9054139661809855
1306.463,4838.612,13.73004,2,12.73824,57612.42,32168839,extr1b_A_07,0.00035834,bad,bad,0.000358,0.09,0.09 % more time of default solver time,0.9990511804431544
1002.23,0.995896,12.06679,2,12.06679,3897.84,80361467,add20,0.0067742,bad,bad,0.004999,35.51,35.51 % more time of default solver time,0.7379469162410321
5251.685,890802,46.89656,1,45.99347,1922.782,36564232,rajat27,0.084509,bad,bad,0.00706,1097.01,1097.01 % more time of default solver time,0.08354139795761399
2427.571,45364.64,31.51135,2,29.87791,1.291673,81986705,hydr1c_A_16,1.79769313486e+308,bad,bad,0.000224,inf,inf % more time of default solver time,1.246041360765e-312
1306.618,741526.8,13.78493,2,10.65529,1.436186,19932321,extr1b_A_03,0.00010514,bad,bad,0.000214,-50.87,-50.87 % less time of default solver time,2.035381396233593
1778.292,67.79309,6.359022,2,6.359022,44.5599,69654763,S80PI_n,1.0199,bad,bad,0.53728,89.83,89.83 % more time of default solver time,0.5267967447788998
793.8216,1.837046,174.2405,2,174.2405,63.17217,37052868,adder_dcop_20,0.00017428,bad,bad,0.000341,-48.89,-48.89 % less time of default solver time,1.9566215285747075
2154.625,16631.07,9.886057,7,9.886057,71.67773,36564232,viscoplastic1_C_5,0.051619,bad,bad,0.033076,56.06,56.06 % more time of default solver time,0.640771808830082
793.8216,1.644563,98.94545,2,98.94545,101.9362,81986705,adder_dcop_56,1.79769313486e+308,bad,bad,0.000303,inf,inf % more time of default solver time,1.685493447823e-312
11243.25,2096.167,8,1,10.04766,418732.3,36025721,c-46,0.00032401,bad,bad,0.000266,21.81,21.81 % more time of default solver time,0.8209623159779019
115.0087,272.2243,7.553177,1,7.550828,2.717751,32168837,t2dah_a,0.00055718,bad,bad,0.000439,26.92,26.92 % more time of default solver time,0.7878961915359489
115.0087,272.2243,7.553177,1,7.550828,2.717751,32168837,t2dah,0.00029087,bad,bad,0.000358,-18.75,-18.75 % less time of default solver time,1.2307903874583146
211.5,209042600,17.18651,1,17.64372,3.605757,81986705,nasa4704,1.79769313486e+308,bad,bad,0.00021,inf,inf % more time of default solver time,1.168163775717e-312
66.22222,107.8268,1.027002,4,1.144468,19993.33,69654763,t2d_q9_A_05,0.0069382,bad,bad,0.012345,-43.8,-43.8 % less time of default solver time,1.7792799285117176
1903.612,9984.465,54.5609,1,54.55913,2.046673,36564232,s3rmt3m3,0.00044918,bad,bad,0.000386,16.37,16.37 % more time of default solver time,0.8593436929516007
793.8216,1.663771,98.94544,2,98.94544,95.33964,37052868,adder_dcop_41,0.00018477,bad,bad,0.000504,-63.34,-63.34 % less time of default solver time,2.7277155382367266
66.22222,5335.601,1.037953,4,1.133933,164416.8,11256941,t2d_q4_A_23,0.012861,bad,bad,0.006445,99.55,99.55 % more time of default solver time,0.5011274395459141
1711.529,386.2931,4.707724,2,4.817186,64.30901,32168839,jan99jac020sc,0.0066411,bad,bad,0.006641,0.0,0.0 % less time of default solver time,0.9999849422535424
2421.551,2298394,24.87432,2,23.60266,1.255207,19932321,hydr1c_A_09,0.000494,bad,bad,0.000235,110.21,110.21 % more time of default solver time,0.4757085020242915
2408.001,2296333,28.7351,2,26.60895,183.6379,81986705,hydr1c_A_26,1.79769313486e+308,bad,bad,0.000185,inf,inf % more time of default solver time,1.02909665956e-312
6771.777,252568.1,8,1,9.028773,513.3033,36564232,c-39,0.00038576,bad,bad,0.000231,67.0,67.0 % more time of default solver time,0.5988179178763998
59.6,5.01005,1.147373,1,1.147373,1.903725,37052868,fv2,0.81059,bad,bad,0.000246,329408.13,329408.13 % more time of default solver time,0.00030348264844125885
115.0087,272.2243,7.553177,1,7.550828,2.717751,32168839,t2dah_a,0.00043917,bad,bad,0.000439,0.04,0.04 % more time of default solver time,0.9996129061639001
115.0087,272.2243,7.553177,1,7.550828,2.717751,32168839,t2dah,0.00035787,bad,bad,0.000358,-0.04,-0.04 % less time of default solver time,1.0003632604018218
66.22222,12100.23,1.041705,4,1.258432,108505.2,32168839,t2d_q9_A_36,0.0062499,bad,bad,0.00625,-0.0,-0.0 % less time of default solver time,1.0000160002560041
531.1134,2097152,9.976185,2,13.15285,7249.37,81986705,mark3jac100sc,1.79769313486e+308,bad,bad,0.003188,inf,inf % more time of default solver time,1.7733838652326e-311
2427.571,49243.2,27.83406,2,26.08,1.188687,36025721,hydr1c_A_38,0.0003438,bad,bad,0.000204,68.53,68.53 % more time of default solver time,0.5933682373472949
1295.615,62076.96,14.43798,2,9.971659,7.092991,32168839,extr1b_A_41,0.00019002,bad,bad,0.00019,0.01,0.01 % more time of default solver time,0.9998947479212715
66.22222,261583.9,1.103877,4,1.406217,1.374764,19932321,t2d_q9_A_41,0.015207,bad,bad,0.011486,32.4,32.4 % more time of default solver time,0.7553100545801276
4817.594,86,0.90309,1,1.079181,17.15142,29030070,Reuters911_Day_54,0.00015187,bad,bad,0.000071,113.9,113.9 % more time of default solver time,0.4675051030486601
429.5,185108600,32.86176,1,32.75399,48801.85,36564232,nasa2910,0.00037408,bad,bad,0.00031,20.67,20.67 % more time of default solver time,0.8286997433704021
26578.7,120696,18.97533,1,17.60487,225.3689,32168839,c-56,0.00070095,bad,bad,0.000701,-0.01,-0.01 % less time of default solver time,1.0000713317640346
10023.11,369568.3,9.367503,1,9.80618,391321400,29030070,c-45,0.0022078,bad,bad,0.000356,520.17,520.17 % more time of default solver time,0.16124648971827155
66.22222,1860.857,1.04785,4,1.071613,72394.64,29030070,t2d_q4_A_28,1.5583,bad,bad,0.006413,24199.08,24199.08 % more time of default solver time,0.004115382147211705
2408.001,2413750,29.75924,2,27.25238,176.4484,36564232,hydr1c_A_73,0.00028992,bad,bad,0.000184,57.57,57.57 % more time of default solver time,0.6346578366445916
699.6599,3.079712,22.05622,1,22.05622,262.8166,7285382,plat1919,6.20E-05,bad,bad,0.000119,-47.9,-47.9 % less time of default solver time,1.9193548387096775
793.8216,1.644563,98.94544,2,98.94544,101.9363,69654763,adder_dcop_68,0.00025392,bad,bad,0.000664,-61.76,-61.76 % less time of default solver time,2.614996849401386
793.8216,1.644563,98.94544,2,98.94544,101.9363,69654763,adder_dcop_67,0.00025392,bad,bad,0.000351,-27.66,-27.66 % less time of default solver time,1.3823251417769378
1295.338,62073.03,13.73004,2,9.192277,7.882301,36564232,extr1b_A_11,0.00015688,bad,bad,0.000106,48.0,48.0 % more time of default solver time,0.6756756756756757
1295.338,62073.03,13.73004,2,9.192277,7.882301,36564232,extr1b_A_10,0.00015879,bad,bad,0.000108,47.03,47.03 % more time of default solver time,0.6801435858681277
1295.338,62073.03,13.73004,2,9.192277,7.882301,36564232,extr1b_A_13,0.00016022,bad,bad,0.000095,68.65,68.65 % more time of default solver time,0.5929347147671951
2875.458,1214.7,8,1,9.727277,2632249,36564232,c-23,0.00012112,bad,bad,0.000071,70.59,70.59 % more time of default solver time,0.5861955085865258
2427.286,45472.32,27.38287,2,27.27156,1.193763,32168839,hydr1c_A_32,0.00022292,bad,bad,0.000223,-0.04,-0.04 % less time of default solver time,1.0003588731383457
66.22222,236637.6,1.217124,4,1.362062,1.559123,69654763,t2d_q4_A_30,0.0064607,bad,bad,0.00639,1.11,1.11 % more time of default solver time,0.9890569133375641
66.22222,236637.6,1.217124,4,1.362062,1.559123,69654763,t2d_q9_A_30,0.0064578,bad,bad,0.006373,1.33,1.33 % more time of default solver time,0.9868685930192945
1011.535,26.7979,7.989364,1,7.989364,2.957964,36564232,SiH4,0.00040197,bad,bad,0.000277,45.12,45.12 % more time of default solver time,0.689106152200413
6827.318,108614.4,17.59421,2,17.9674,88.41066,32168837,g7jac060sc,0.0080762,bad,bad,3.637,-99.78,-99.78 % less time of default solver time,450.3355538495827
944.6253,1925.895,6.89293,2,7.738028,691356.6,36564232,rajat12,0.0044091,bad,bad,0.002426,81.74,81.74 % more time of default solver time,0.5502256696377946
2031.867,128724000,6.57851,2,4.530277,2.008423,81986705,fd12,1.79769313486e+308,bad,bad,0.000068,inf,inf % more time of default solver time,3.78262555945e-313
66.22222,261583.9,1.103877,4,1.406217,1.374764,32168839,t2d_q4_A_41,0.0060186,bad,bad,0.006019,-0.01,-0.01 % less time of default solver time,1.0000664606386869
66.22222,261583.9,1.103877,4,1.406217,1.374764,32168839,t2d_q9_A_41,0.011486,bad,bad,0.011486,0.0,0.0 % less time of default solver time,1.0
66.22222,12789.05,1.122296,4,1.252157,1.503853,37052868,t2d_q9_A_22,1.5504,bad,bad,0.006344,24338.84,24338.84 % more time of default solver time,0.004091847265221878
66.22222,12789.05,1.122296,4,1.252157,1.503853,37052868,t2d_q4_A_22,1.546,bad,bad,0.006444,23891.31,23891.31 % more time of default solver time,0.004168175937904269
6111.994,10193.72,69.9386,2,69.9386,6.187843,81986705,bayer10,1.79769313486e+308,bad,bad,0.000449,inf,inf % more time of default solver time,2.49764540618e-312
4619.115,104,1.113943,1,1.113943,50.34842,36564232,Reuters911_Day_12,0.00013995,bad,bad,0.000068,105.81,105.81 % more time of default solver time,0.4858878170775277
