Name,Row Variance,Col Variance,Diag Variance,Nonzeroes,Dimension,Frobenius Norm,Frobenius norm of symmetric portion,Frobenius norm of anti-symmetric portion,1 Norm,Inf Norm,Inf Norm of Symmetric Portion,Inf norm of anti-symmetric portion,Max nonzeroes per row,Trace,Abs Trace,Min nonzeroes per row,Avg nonzeroes per row,Dummy rows,Dummy rows kind,Numerical Symmetry,Structural Symmetry,Numeric value symmetry,Nonzero pattern symmetry,row diagonal dominance,col diagonal dominance,diagonal average,diagonal sign,diagonal nonzero count,lower bandwidth,upper bandwidth
nasa4704.mtx,4.88E+12,4.88E+12,2.86E+13,104756,4704,5.15E+08,5.15E+08,0,3.38E+08,3.38E+08,3.38E+08,0,42,7.15E+09,7.15E+09,0,22,0,0,1,1,1,1,0,0,1.52E+06,2,4704,423,423
shyy41.mtx,3.81443,3.81578,409.474,20042,4720,2189.82,2104.32,605.942,191.613,191.546,191.579,89.4558,6,98262.3,98262.3,0,4,0,0,0,0,0.874943,0.76649,0,0,20.8183,1,3120,40,40
3elt.mtx,36057.2,36057.2,0,26864,4720,579624,579624,0,36958,36958,36958,0,9,0,0,0,5,0,0,1,1,1,1,0,0,0,0,0,4497,4497
EPA.mtx,46152.3,172262,0,8949,4772,314797,225256,219902,192601,51510,112688,93265,65,0,0,0,1,0,1,0,0,0.514114,0.0536373,0,0,0,0,0,4633,4640
mhd4800b.mtx,0.000676676,0.000676676,0.00491562,27520,4800,5.1867,5.1867,0,2.5,2.5,2.5,0,10,40.8745,40.8745,0,5,7,0,1,1,1,1,0,0,0.00851551,2,4800,18,18
mhd4800a.mtx,2.53E+07,2.53E+07,0.31373,102252,4800,412376,291593,291594,416141,417232,209128,209176,33,-152.407,166.407,0,21,7,0,0,0,0.500055,0.771887,0,0,0.0346682,3,1805,29,29
uk.mtx,23972.4,23972.4,0,12706,4824,403480,403480,0,24071,24071,24071,0,5,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,4694,4694
crystm01.mtx,9.30E-28,9.30E-28,2.42E-25,105339,4875,8.83E-11,8.83E-11,0,6.03E-12,6.03E-12,6.03E-12,0,27,4.52E-09,4.52E-09,0,21,0,0,1,1,1,1,0,0,9.26E-13,2,4875,237,237
crystk01.mtx,5.40E-24,5.40E-24,3.55E-22,315891,4875,2.99E-09,2.99E-09,0,5.61E-10,5.61E-10,5.61E-10,0,81,1.24E-07,1.24E-07,0,64,0,0,1,1,1,1,0,0,2.55E-11,2,4875,239,239
bcsstk16.mtx,1.72E+15,1.72E+15,1.01E+17,290378,4884,6.01E+10,6.01E+10,0,7.01E+09,7.01E+09,7.01E+09,0,81,3.41E+12,3.41E+12,0,59,74,0,1,1,1,1,0,0,6.98E+08,2,4884,140,140
gemat12.mtx,88.1063,86.7147,0.00577973,33044,4929,970.639,686.368,686.323,887.196,2658.44,1329.72,1328.72,44,4.33123,12.4428,0,6,0,0,0,0,0.500379,0.00172148,0,0,0.00252441,3,9,4898,4578
gemat11.mtx,88.1063,86.7147,0.00676944,33108,4929,824.965,583.353,583.323,887.196,840.991,447.405,447.405,27,-0.19684,15.0531,0,6,1,0,0,0,0.500289,0.00171764,0,0,0.00305399,3,13,4898,4560
power.mtx,46983.4,46983.4,0,13094,4941,418752,418752,0,54692,54692,54692,0,15,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,4928,4928
USpowerGrid.mtx,46961.4,46961.4,0,13096,4941,418690,418690,0,54677,54677,54677,0,15,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,4928,4928
add32.mtx,4.82E-07,4.82E-07,6.86E-05,19848,4960,1.56794,1.56794,0.00261632,0.0841399,0.0837295,0.0837816,0.000391948,15,82.176,82.176,0,4,0,0,0,1,0.999618,1,0,0,0.0165677,2,4960,4029,4029
olm5000.mtx,3.95E+08,3.90E+08,2.01E+10,19996,5000,7.03E+07,5.00E+07,4.94E+07,2.28E+06,2.54E+06,1.39E+06,1.14E+06,6,-3.17E+08,3.17E+08,0,3,0,0,0,0,0.549999,0.75005,0,0,63374.3,-2,5000,2,3
G57.mtx,0.0008,0.0008,0,20000,5000,141.421,141.421,0,4,4,4,0,4,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,4950,4950
G55.mtx,38168.6,38168.6,0,24994,5000,585542,585542,0,45328,45328,45328,0,14,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,4990,4990
G56.mtx,0.00299992,0.00299992,0,24996,5000,158.101,158.101,0,15,15,15,0,15,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,4990,4990
rdb5000.mtx,1.8742,1.87146,16101.5,29600,5000,5281.57,5270.99,334.108,174.464,175.914,171.189,4.725,6,-310995,310995,0,5,0,0,0,1,0.981557,1,0,0,62.199,-2,5000,100,100
G58.mtx,202339,202339,0,49276,5000,666888,666888,0,345347,345347,345347,0,374,0,0,0,9,0,0,1,1,1,1,0,0,0,0,0,4990,4990
G59.mtx,0.11216,0.11216,0,59140,5000,243.187,243.187,0,561,561,561,0,561,0,0,0,11,0,0,1,1,1,1,0,0,0,0,0,4995,4995
sherman3.mtx,3.57E+09,3.57E+09,2.39E+10,20033,5005,1.36E+07,1.36E+07,61.9917,6.90E+06,6.90E+06,6.90E+06,11.2527,7,7.31E+07,7.31E+07,0,4,2109,1,0,1,0.999997,1,2,2,14610.2,2,5005,385,385
fxm3_6.mtx,200095,200095,2.18E+06,71186,5026,865866,865866,0,204727,204727,204727,0,87,4.39E+06,4.39E+06,0,14,0,0,1,1,1,1,0,0,873.949,1,1724,4949,4949
c-29.mtx,9.86E+08,9.86E+08,9.86E+08,43731,5033,2.23E+06,2.23E+06,0,2.23E+06,2.23E+06,2.23E+06,0,481,2.50E+06,2.50E+06,0,8,0,0,1,1,1,1,0,0,497.367,3,5033,5024,5024
SiH4.mtx,0.0612175,0.0612175,0.154423,171903,5041,1227.86,1227.86,0,37.6091,37.6091,37.6091,0,205,79054.2,79054.2,0,34,0,0,1,1,1,1,0,0,15.6822,2,5041,2130,2130
cz5108.mtx,2.82E+06,3.18E+06,4.20E+10,51412,5108,8.16E+06,8.13E+06,713812,285463,225016,245132,77381.2,27,-5.23E+08,5.23E+08,0,10,1,0,0,0,0.959743,0.490158,0,0,102457,3,5108,267,267
rw5151.mtx,0.000194062,0.000241554,0,20199,5151,41.9454,33.1742,25.6689,1.51,1,1.255,1.2425,4,0,0,0,3,0,0,0,0,0.625729,0.490222,0,0,0,0,0,100,101
rail_5177.mtx,2.14E-13,2.14E-13,1.89E-09,35185,5177,0.00178246,0.00178246,0,7.38E-05,7.38E-05,7.38E-05,0,11,-0.112166,0.112166,0,6,0,0,1,1,1,1,0,0,2.17E-05,-2,5177,5147,5147
ca-GrQc.mtx,169757,169757,7585.49,28949,5242,660280,660280,0,209445,209445,209445,0,58,12329,12329,0,5,0,1,1,1,1,1,0,0,2.35196,1,5,5139,5139
bcspwr10.mtx,42971.2,42971.2,3.61E+06,25332,5300,657051,657051,0,49741,49741,49741,0,12,6.50E+06,6.50E+06,0,4,0,0,1,1,1,1,0,0,1226.73,1,1724,5189,5189
hydr1c.mtx,1.69E+09,9.95E+08,0.00111668,22592,5308,1.11E+07,7.87E+06,7.87E+06,2.30E+06,4.53E+06,2.27E+06,2.27E+06,14,-1.21898,3.21898,0,4,0,0,0,0,0.500002,0.00421017,0,0,0.00060644,3,2,4535,5307
hydr1.mtx,1.69E+09,9.95E+08,0.00111668,22680,5308,1.11E+07,7.84E+06,7.84E+06,2.30E+06,4.53E+06,2.27E+06,2.27E+06,14,-1.21898,3.21898,0,4,0,0,0,0,0.500002,0.00421017,0,0,0.00060644,3,2,4535,5307
c-30.mtx,4.12E+09,4.12E+09,8.24E+09,65693,5321,6.62E+06,6.62E+06,0,4.68E+06,4.68E+06,4.68E+06,0,2110,9.39E+06,9.39E+06,0,12,0,0,1,1,1,1,0,0,1764.36,3,5321,5320,5320
c-31.mtx,565138,565138,745761,78571,5339,63133.1,63133.1,0,54941,54941,54941,0,458,147810,147810,0,14,0,0,1,1,1,1,0,0,27.6849,3,5339,5304,5304
s3rmt3m3.mtx,4460.65,4460.65,1.91E+06,207123,5357,158147,158147,0,11648.9,11648.9,11648.9,0,48,5.55E+06,5.55E+06,0,38,0,0,1,1,1,1,0,0,1035.96,2,5357,5302,5302
g3rmt3m3.mtx,180867,180867,2.41E+06,141702,5357,1.26E+06,1.26E+06,0,188018,188018,188018,0,41,6.81E+06,6.81E+06,0,26,0,0,1,1,1,1,0,0,1271.68,1,2960,5302,5302
TSOPF_RS_b162_c1.mtx,961.195,961.195,16.2343,399569,5374,5676.24,5676.24,0,4913.02,4913.02,4913.02,0,2504,3331.4,7227.54,0,74,0,0,1,1,1,1,0,0,1.34491,3,5261,5049,5049
Erdos972.mtx,72139.4,72139.4,0,10384,5488,274933,274933,0,81463,81463,81463,0,45,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5478,5478
s1rmt3m1.mtx,4.17E+07,4.17E+07,2.13E+10,217651,5489,1.75E+07,1.75E+07,0,1.19E+06,1.19E+06,1.19E+06,0,42,7.09E+08,7.09E+08,0,39,0,0,1,1,1,1,0,0,129179,2,5489,191,191
s3rmt3m1.mtx,4302.62,4302.62,2.33E+06,217669,5489,173698,173698,0,11651,11651,11651,0,42,6.13E+06,6.13E+06,0,39,0,0,1,1,1,1,0,0,1116.75,2,5489,191,191
s2rmt3m1.mtx,418258,418258,2.13E+08,217681,5489,1.68E+06,1.68E+06,0,119198,119198,119198,0,42,5.89E+07,5.89E+07,0,39,0,0,1,1,1,1,0,0,10726.6,2,5489,191,191
s1rmq4m1.mtx,1.84E+07,1.84E+07,9.50E+09,262411,5489,1.13E+07,1.13E+07,0,794674,794674,794674,0,54,4.76E+08,4.76E+08,0,47,0,0,1,1,1,1,0,0,86760.3,2,5489,191,191
s3rmq4m1.mtx,1889.24,1889.24,1.03E+06,262943,5489,112406,112406,0,7810.24,7810.24,7810.24,0,54,4.09E+06,4.09E+06,0,47,0,0,1,1,1,1,0,0,744.523,2,5489,191,191
s2rmq4m1.mtx,184303,184303,9.46E+07,263351,5489,1.09E+06,1.09E+06,0,79340.5,79340.5,79340.5,0,54,3.95E+07,3.95E+07,0,47,0,0,1,1,1,1,0,0,7192.82,2,5489,191,191
t520.mtx,1.09068,1.09068,0,286341,5563,3210.65,3210.65,0,1080,1080,1080,0,180,33378,33378,0,51,0,0,1,1,1,1,0,0,6,2,5563,204,204
SiNa.mtx,0.0265016,0.0265016,0.0467362,198787,5743,911.555,911.555,0,31.0369,31.0369,31.0369,0,250,62639.7,62639.7,0,34,0,0,1,1,1,1,0,0,10.9071,2,5743,2283,2283
ex18.mtx,6.72E+11,6.72E+11,3.14E+13,71701,5773,6.91E+08,6.91E+08,14.7543,1.67E+08,1.67E+08,1.67E+08,1.05078,18,1.44E+10,1.44E+10,0,12,104,1,0,1,1,1,0,0,2.50E+06,3,5773,150,150
Erdos982.mtx,58236.9,58236.9,0,10802,5822,239620,239620,0,80372,80372,80372,0,43,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5812,5812
Na5.mtx,0.0256438,0.0256438,0.0174308,305630,5832,915.082,915.082,0,31.221,31.221,31.221,0,204,63324.1,63324.1,0,52,0,0,1,1,1,1,0,0,10.858,2,5832,2303,2303
g7jac020.mtx,2.90E+10,1.50E+10,1.67E+11,42568,5850,7.46E+07,5.71E+07,4.81E+07,2.65E+07,3.75E+07,1.88E+07,1.88E+07,60,-2.44E+08,2.44E+08,0,7,0,0,0,0,0.549386,0.182558,0,0,41691.9,3,5710,5837,5789
g7jac020sc.mtx,125751,125281,9.34857,42568,5850,33060.6,23292.1,23462.3,27158.1,28860.9,14227.4,14847.7,60,9476.95,13234.8,0,7,0,0,0,0,0.528258,0.182558,0,0,2.26237,3,5710,5837,5789
meg4.mtx,7.71E+06,7.71E+06,1.54E+08,25258,5860,986629,986629,0,212573,212573,212573,0,1170,1.79E+07,1.79E+07,0,4,0,0,1,1,1,1,0,0,3047.24,1,5806,5762,5762
utm5940.mtx,0.000829379,0.00016835,1.56521,83842,5940,77.0714,68.2988,35.711,3.22422,5.95473,3.75813,2.36351,30,-3634.48,3634.62,0,14,18,1,0,0,0.776343,0.562415,0,0,0.611889,3,5940,494,497
Hamrle2.mtx,1.01892,1.01942,0.000885215,22162,5952,902.693,638.301,638.3,119.098,116.098,60.5489,60.5489,5,1.3732,5.6268,0,3,0,0,0,0,0.500169,0.00135367,0,0,0.000945363,3,8,5854,2976
mplate.mtx,0.0921811,0.0921811,0.0921966,1,5962,23.4471,23.4471,0,23.4471,23.4471,23.4471,0,1,23.4471,23.4471,0,0,1,1,1,1,1,1,1,1,0.00393276,1,1,0,0
c-32.mtx,8206.14,8206.14,538585,54471,5975,57193.8,57193.8,0,7004.44,7004.44,7004.44,0,1986,557397,557397,0,9,0,0,1,1,1,1,0,0,93.2882,3,5975,5974,5974
man_5976.mtx,195187,195187,3.80E+06,153698,5976,1.46E+06,1.46E+06,0,206098,206098,206098,0,38,9.52E+06,9.52E+06,0,25,0,0,1,1,1,1,0,0,1593.48,1,3214,431,431
ukerbe1.mtx,32800.2,32800.2,0,14854,5981,539098,539098,0,34973,34973,34973,0,8,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,4449,4449
barth4.mtx,52472.9,52472.9,3.06E+06,37383,6019,866057,866057,0,56217,56217,56217,0,11,6.12E+06,6.12E+06,0,6,0,0,1,1,1,1,0,0,1017.11,1,2013,5304,5304
barth4.mtx,52472.9,52472.9,3.06E+06,37383,6019,866057,866057,0,56217,56217,56217,0,11,6.12E+06,6.12E+06,0,6,0,0,1,1,1,1,0,0,1017.11,1,2013,5304,5304
Erdos992.mtx,49368.5,49368.5,0,10996,6100,251384,251384,0,65190,65190,65190,0,42,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,6087,6087
shermanACd.mtx,0.118454,0.118454,0.33545,53329,6136,126.497,95.7996,82.6075,46.9138,46.9138,30.9456,25.4504,5181,61.2621,521.363,0,8,30,0,0,0,0.626762,0.249583,0,0,0.0849678,3,6136,5984,6056
Alemdar.mtx,0.116549,0.116549,0,42581,6245,1717.4,1717.4,0,82,82,82,0,10,6245,6245,0,6,5,0,1,1,1,1,0,0,1,2,6245,5912,5912
p2p-Gnutella08.mtx,76619,75725.2,6139.38,20055,6301,618322,442519,431856,99331,80690,79588,79588,36,30341,30341,0,3,0,1,0,0,0.513368,0.0444777,0,0,4.81527,1,34,6167,6233
raefsky5.mtx,6.49E+18,6.49E+18,2.48E+19,167178,6316,3.96E+11,3.96E+11,6.11E+08,2.03E+11,2.03E+11,2.03E+11,1.53E+08,65,8.21E+11,8.21E+11,0,26,277,1,0,0,0.986601,0.0374486,0,0,1.30E+08,2,6316,3071,3134
c-33.mtx,6.62E+06,6.62E+06,6.87E+06,56123,6317,208415,208415,0,205057,205057,205057,0,986,332067,332067,0,8,0,0,1,1,1,1,0,0,52.5672,3,6317,6300,6300
n3c6-b7.mtx,0.0012432,0.0012432,0,51480,6435,226.892,165.699,154.997,8,8,8,7,8,0,0,0,8,0,0,0,1,0.766667,1,0,0,0,0,0,6434,6434
c-35.mtx,53154.9,53154.9,177437,62891,6537,35508.5,35508.5,0,18710.9,18710.9,18710.9,0,964,809966,809966,0,9,0,0,1,1,1,1,0,0,123.905,3,6537,6389,6389
ex5.mtx,214861,214861,0,205420,6545,1.82E+06,1.82E+06,0,235135,235135,235135,0,41,0,0,0,31,0,0,1,1,1,1,0,0,0,0,0,5372,5372
ex6.mtx,224020,224020,0,206960,6545,1.83E+06,1.83E+06,0,238162,238162,238162,0,42,0,0,0,31,0,0,1,1,1,1,0,0,0,0,0,5372,5372
EX5.mtx,214861,214861,0,205420,6545,1.82E+06,1.82E+06,0,235135,235135,235135,0,41,0,0,0,31,0,0,1,1,1,1,0,0,0,0,0,5372,5372
EX6.mtx,224020,224020,0,206960,6545,1.83E+06,1.83E+06,0,238162,238162,238162,0,42,0,0,0,31,0,0,1,1,1,1,0,0,0,0,0,5372,5372
c-34.mtx,453.034,453.034,461.141,64333,6611,1796.47,1796.47,0,1731.87,1731.87,1731.87,0,862,4470.83,4470.83,0,9,0,0,1,1,1,1,0,0,0.676272,3,6611,6595,6595
barth.mtx,54092.4,54092.4,4.68E+06,41867,6691,1.00E+06,1.00E+06,0,59783,59783,59783,0,12,8.94E+06,8.94E+06,0,6,0,0,1,1,1,1,0,0,1335.51,1,2219,6519,6519
barth.mtx,54092.4,54092.4,4.68E+06,41867,6691,1.00E+06,1.00E+06,0,59783,59783,59783,0,12,8.94E+06,8.94E+06,0,6,0,0,1,1,1,1,0,0,1335.51,1,2219,6519,6519
bayer03.mtx,4.35E+13,4.35E+13,0.000172847,58223,6747,6.35E+09,6.35E+09,0,5.44E+08,5.44E+08,5.44E+08,0,62,-1.07903,1.1001,0,8,0,0,1,1,1,1,0,0,0.000163051,3,7,6746,6746
Zewail.mtx,0.0313973,0.0233914,0.000148082,54233,6752,233.009,164.915,164.609,166,227,165.5,165.5,227,1,1,0,8,0,1,0,0,0.500931,0.00186233,0,0,0.000148104,1,1,435,6533
jan99jac020.mtx,2.32E+08,1.33E+08,1.04E+09,33744,6774,7.38E+06,5.55E+06,4.87E+06,949603,2.56E+06,1.28E+06,1.28E+06,68,9.75E+06,1.37E+07,0,4,0,0,0,0,0.560627,0.178176,0,0,2026.36,3,6754,6528,6395
jan99jac020sc.mtx,9.67645,9.67587,241.432,33744,6774,1488.6,1398.52,509.96,386.293,336.039,275.428,161.328,68,20470.7,22767,0,4,0,0,0,0,0.681475,0.178176,0,0,3.36093,3,6754,6528,6395
rajat01.mtx,940025,1.65E+06,4.51E+06,31293,6833,605770,518987,312426,2.67E+06,1.63E+06,2.14E+06,1.46E+06,812,1.25E+07,1.25E+07,0,4,0,1,0,0,0.722587,0.469178,0,0,1823.86,1,4250,6760,6826
ex15.mtx,4.31E+15,4.31E+15,2.85E+17,98671,6867,6.89E+10,6.89E+10,0,1.22E+10,1.22E+10,1.22E+10,0,18,1.57E+12,1.57E+12,0,14,0,0,1,1,1,1,0,0,2.29E+08,2,6867,67,67
Erdos02.mtx,177447,177447,0,12304,6927,325567,325567,0,295497,295497,295497,0,331,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,6926,6926
G62.mtx,0.000571429,0.000571429,0,28000,7000,167.332,167.332,0,4,4,4,0,4,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,6930,6930
G60.mtx,58870.5,58870.5,0,34280,7000,961637,961637,0,67065,67065,67065,0,13,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,6943,6943
G61.mtx,0.00199984,0.00199984,0,34296,7000,185.192,185.192,0,14,14,14,0,14,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,6943,6943
G63.mtx,305328,305328,0,69078,7000,1.10E+06,1.10E+06,0,511640,511640,511640,0,393,0,0,0,9,0,0,1,1,1,1,0,0,0,0,0,6988,6988
G64.mtx,0.0841428,0.0841428,0,82918,7000,287.955,287.955,0,589,589,589,0,589,0,0,0,11,0,0,1,1,1,1,0,0,0,0,0,6993,6993
cell1.mtx,10.2138,10.1698,1150.26,30082,7055,13209.7,12641.9,3831.49,416.002,416.002,415.002,176.001,5,892014,892014,0,4,0,0,0,0,0.85793,0.997647,0,0,126.437,2,7055,85,85
cell2.mtx,10.2138,10.1697,1150.26,30082,7055,13209.6,12641.8,3831.49,416,416,415,176,5,892007,892007,0,4,0,0,0,0,0.85793,0.997647,0,1,126.436,2,7055,85,85
Muu.mtx,4.85E-11,4.85E-11,2.50E-08,170134,7102,0.0256608,0.0256608,0,0.00100186,0.00100186,0.00100186,0,49,1.69512,1.69512,0,23,0,0,1,1,1,1,0,0,0.000238682,2,7102,4696,4696
Kuu.mtx,0.116803,0.116803,26.484,340200,7102,1377.12,1377.12,0,71.5819,71.5819,71.5819,0,98,85938.5,85938.5,0,47,0,0,1,1,1,1,0,0,12.1006,2,7102,4697,4697
bips98_606.mtx,1.40E+36,1.40E+36,2.48E+06,34738,7135,2.00E+20,1.41E+20,1.41E+20,1.00E+20,1.00E+20,5.00E+19,5.00E+19,30,-11887,2.28E+06,0,4,806,1,0,0,0.5,0.926824,0,0,319.014,3,6900,5066,4957
TSOPF_RS_b9_c6.mtx,0.389983,0.389983,0.0172536,93709,7224,314.214,314.214,0,124.272,124.272,124.272,0,3604,7191.11,7231.52,0,12,0,0,1,1,1,1,0,0,1.00104,3,7217,7205,7205
eurqsa.mtx,9.32E+08,9.32E+08,0.817004,46142,7245,3.18E+07,3.18E+07,0,6.37E+06,6.37E+06,6.37E+06,0,37,9882,9882,0,6,0,0,1,1,1,1,0,0,1.36398,1,5124,5964,5964
goodwin.mtx,24829.3,24841.6,241.058,324772,7320,125123,88478.3,88471.9,30120,30116.9,15072.9,15060.2,112,31920.6,71271.6,0,44,1,0,0,0,0.523403,0.642319,0,0,9.73656,3,6241,7268,7272
lhr07.mtx,0.00419398,0.00463405,0.0057247,154660,7337,158.32,112.111,111.787,34.0033,31,30.9745,30.9745,63,-36.2827,45.8925,0,21,30,1,0,0,0.501819,0.018178,0,0,0.00625494,3,128,3658,6173
lhr07c.mtx,0.00419426,0.00463432,0.00573337,156508,7337,158.347,112.13,111.806,34.0043,31.001,30.9755,30.9755,63,-36.3147,45.9265,0,21,30,1,0,0,0.50182,0.018178,0,0,0.00625957,3,129,3658,6173
geom.mtx,2.74703,2.74703,0,23796,7343,506.259,506.259,0,697,697,697,0,102,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,7316,7316
c-36.mtx,10213.5,10213.5,37059.7,65941,7479,16681.1,16681.1,0,8742.12,8742.12,8742.12,0,674,83303.3,83303.3,0,8,0,0,1,1,1,1,0,0,11.1383,3,7479,7474,7474
fd12.mtx,6.81E+11,7.74E+11,0,28462,7500,1.59E+08,1.12E+08,1.12E+08,1.29E+08,1.08E+08,6.44E+07,6.44E+07,6,0,0,0,3,0,0,0,0,0.5,0.000281077,0,0,0,0,0,7025,2666
sinc12.mtx,1.37E+12,7.13E+11,0,283992,7500,1.97E+08,1.39E+08,1.39E+08,1.07E+08,3.35E+08,1.67E+08,1.67E+08,72,0,0,0,37,0,0,0,0,0.500001,0.0175534,0,0,0,0,0,7025,3197
fp.mtx,1.06E+15,1.06E+15,1.50E+17,834222,7548,3.41E+10,3.41E+10,4150.02,2.83E+09,2.83E+09,2.83E+09,2035.73,900,4.96E+11,4.96E+11,0,110,0,0,0,0,0.999999,0.759674,0,0,6.57E+07,2,7548,7543,7542
rajat13.mtx,2.11E+07,2.11E+07,5.52E+08,48762,7598,2.04E+06,2.04E+06,173.62,407176,407176,407176,668.139,5412,-1.22E+07,1.35E+07,0,6,0,0,0,1,0.999683,1,0,0,1772.9,3,7592,7594,7594
rajat03.mtx,33.5439,33.5439,119.647,32653,7602,1795.86,1795.86,7.51E-07,1001,1001,1001,1.08E-08,52,100000,100000,0,4,0,0,0,1,1,1,0,0,13.1545,1,7551,7593,7593
as-735.mtx,1.30E+06,1.30E+06,1.19E+06,27330,7716,865017,865017,0,2.20E+06,2.20E+06,2.20E+06,0,973,1.85E+06,1.85E+06,0,3,4,1,1,1,1,1,0,0,239.688,1,430,7604,7604
ex40.mtx,0.00178955,0.00179058,0.178042,456188,7740,70.7601,70.7597,0.251246,11.3604,11.3604,11.3604,0.0180972,89,3990.08,3990.08,0,58,0,0,0,1,0.99843,1,0,0,0.515514,1,5916,277,277
commanche_dual.mtx,47065.8,47065.8,6.94E+06,30928,7920,1.07E+06,1.07E+06,0,47328,47328,47328,0,6,1.35E+07,1.35E+07,0,3,0,0,1,1,1,1,0,0,1700.4,1,2654,7492,7492
GT01R.mtx,2.24E+06,2.24E+06,11507.3,481176,7980,560981,560981,0,193038,193038,193038,0,90,645863,645863,0,60,0,0,1,1,1,1,0,0,80.9352,2,7980,7614,7614
G65.mtx,0.0005,0.0005,0,32000,8000,178.885,178.885,0,4,4,4,0,4,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,7920,7920
bcsstm38.mtx,36.4443,36.4443,66.9151,10485,8032,733.241,733.241,0,541.104,541.104,541.104,0,20,1201.04,1201.04,0,1,3293,1,1,1,1,1,0,0,0.149531,1,5199,390,390
bcsstk38.mtx,2.03E+19,2.03E+19,4.02E+19,355460,8032,5.69E+11,5.69E+11,0,4.52E+11,4.52E+11,4.52E+11,0,614,1.18E+12,1.18E+12,0,44,0,0,1,1,1,1,0,0,1.47E+08,2,8032,6029,6029
airfoil1_dual.mtx,40088.1,40088.1,0,22326,8034,895146,895146,0,40154,40154,40154,0,5,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,1908,1908
Pd.mtx,537163,537163,0,13036,8081,89848.7,63532.7,63532.6,65896,65894,32953.1,32952.1,5,8081,8081,0,1,4353,0,0,0,0.524471,0.619899,0,0,1,2,8081,7844,7899
p2p-Gnutella09.mtx,87332.7,97904,4137.45,25320,8114,902462,646260,629909,125358,96597,101002,101002,38,27239,27239,0,3,0,1,0,0,0.514186,0.0462085,0,0,3.35704,1,30,8012,8017
c-38.mtx,45.5267,45.5267,225.188,77689,8127,1775.91,1775.91,0,1681,1681,1681,0,889,17427,17427,0,9,0,0,1,1,1,1,0,0,2.14433,3,8127,8031,8031
aft02.mtx,4.89E+22,4.89E+22,4.89E+22,1,8184,2.00E+13,2.00E+13,0,2.00E+13,2.00E+13,2.00E+13,0,1,2.00E+13,2.00E+13,0,0,1,1,1,1,1,1,1,1,2.44E+09,1,1,0,0
dw4096.mtx,0.657754,0.657754,280.912,41746,8192,1645.77,1645.76,4.94373,117.52,117.591,117.555,0.639295,8,-38954,39676.5,0,5,0,0,0,0,0.999132,0.969961,0,0,4.84332,3,8192,4160,4097
dw8192.mtx,0.657754,0.657754,280.912,41746,8192,1645.77,1645.76,4.94373,117.52,117.591,117.555,0.639295,8,-38954,39676.5,0,5,0,0,0,0,0.999132,0.969961,0,0,4.84332,3,8192,4160,4097
delaunay_n13.mtx,69102.9,69102.9,0,45286,8192,1.31E+06,1.31E+06,0,71446,71446,71446,0,12,0,0,0,5,0,0,1,1,1,1,0,0,0,0,0,8119,8119
c-37.mtx,236886,236886,715303,74676,8204,76694.9,76694.9,0,44090.6,44090.6,44090.6,0,652,335446,335446,0,9,0,0,1,1,1,1,0,0,40.8881,3,8204,8203,8203
aft01.mtx,1.22E+26,1.22E+26,1.22E+26,125567,8205,1.00E+15,1.00E+15,0,1.00E+15,1.00E+15,1.00E+15,0,21,1.00E+15,1.00E+15,0,15,0,0,1,1,1,1,0,0,1.22E+11,2,8205,154,154
benzene.mtx,0.121803,0.121803,3.90707,242669,8219,2455.48,2455.48,0,58.9402,58.9402,58.9402,0,37,201235,201235,0,29,0,0,1,1,1,1,0,0,24.4841,2,8219,2898,2898
wiki-Vote.mtx,633583,945171,0,75217,8297,1.23E+06,873915,864787,1.62E+06,991308,1.31E+06,1.26E+06,369,0,0,0,9,0,1,0,0,0.506288,0.0195435,0,0,0,0,0,8279,8280
EVA.mtx,367277,110259,143423,6723,8497,492928,350037,347062,228405,772457,488198,486932,185,225533,225533,0,0,12,1,0,0,0.505266,0.0166592,0,0,26.5427,1,54,8425,8246
p2p-Gnutella06.mtx,176263,135275,9199.97,29567,8717,1.03E+06,737920,722768,204984,218891,211938,211938,35,50109,50109,0,3,0,1,0,0,0.511325,0.038658,0,0,5.74842,1,49,8676,8613
bcsstk33.mtx,832089,832089,6.32E+06,398014,8738,3.30E+06,3.30E+06,0,853685,853685,853685,0,98,1.26E+07,1.26E+07,0,45,0,0,1,1,1,1,0,0,1441.11,1,2876,931,931
