% Generated on 2015-06-01 17:06:35,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod -t"
lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, class
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,3.678522,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,3.679022,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,1.273543,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,1.25374,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.1332454,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4756873,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4658322,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4666965,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,3.049344,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.1865091,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,2.823058,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.2660694,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,5.577397,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.3773726,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.1487281,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.3707795,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,1.260403,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.7763737,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.3702536,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4477288,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,3.385562,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,97.15208,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,90.99692,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.2619804,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.357412,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,1.253212,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.5502699,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,100.0099,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,105.7048,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,105.7093,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.3855703,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,266.776,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.5346964,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.9805298,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.8430807,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,19.78012,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,4.396782,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.6265157,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,2.876448,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,6.080216,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4713146,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,2.321621,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4760899,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,3.510447,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,9.827124,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,86.35745,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,101.5515,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,94.57762,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4642306,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.7413864,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.3860386,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,1.789993,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.4618353,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,5.268711,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,2.805136,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.5972061,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,5.396933,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.5201506,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.3713746,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.2887952,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.2548776,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.3793159,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,10.0928,bad
?,100,9,?,99,9,1,8,395697.2,?,38612,61355.33,66.22222,87025,57.79006,?,100,628785.8,311615.4,100,87025,?,4802.857,-1448.134,?,?,38612,?,395697.2,1.20324,47072800.0,?,9801,100,1.0,47072800.0,4,2,1.560951,9801,?,8,18251.71,74983.69,?,1.581144,395860.9,?,10920.05,37,72718.55,?,322978.6,1969674.0,630234.0,?,395697.2,9801,8,0.7229005,bad
