% Generated on 2015-05-27 17:55:34
% Location dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py
% ../scripts/anamod2arff.py -f ../anamod-features -p ../timing -b 350
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE class {good,bad}
@DATA
?,?,1988,43,1,187,1,17,15.88845,?,?,1.689461,1011.535,88472,15.87378,?,2130,26.7979,6.645767,?,88472,?,15.68224,1.14953,?,?,83431,?,15.88451,7.989364,79054.16,?,5041,2130,1.0,79054.16,1,2,7.989364,5041,?,26,0.3929671,365.4511,1,2.957964,26.18907,?,4447649.0,40,8.158712,4.17276,16.49394,1172.211,26.7979,?,15.8908,5041,17,bad
?,?,7038,8083,1,140,?,4,0.4930235,?,?,120.5666,11243.25,72655,-1e-08,?,14868,2096.167,120.5666,?,72655,?,0.479883,-2207.757,?,?,57742,?,0.4012727,8.0,7156.495,?,14913,14868,0.9784946,7156.495,1,?,10.04766,14913,?,2,9.707441,451.9705,1,1.04077e+11,1007.854,?,509968400.0,93,503.9269,?,503.9269,1270.051,2207.757,?,1007.854,14913,4,bad
?,?,7038,8083,1,140,?,4,0.4930235,?,?,120.5666,11243.25,72655,-1e-08,?,14868,2096.167,120.5666,?,72655,?,0.479883,-2207.757,?,?,57742,?,0.4012727,8.0,7156.495,?,14913,14868,0.9784946,7156.495,1,?,10.04766,14913,?,2,9.707441,451.9705,1,1.04077e+11,1007.854,?,509968400.0,93,503.9269,?,503.9269,1270.051,2207.757,?,1007.854,14913,4,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,3971,2723,3079,34,63,1,2,1.0,?,3840,4.204575,1890.268,8188,1.0,?,3880,2.0,4.239198,3971,8188,?,1.0,-38.09516,?,?,340,?,1.0,4.0,4008.0,?,4008,3880,1.0,4008.0,1,2,4.0,4008,?,4,?,40.70936,?,55.2433,5.66922,?,2097248.0,46,0.9390327,0.4516244,0.9736557,75.35,40.09516,?,1.912688,4008,2,bad
?,1719,2451,?,32,23,1,11,0.6666667,?,19030,0.9178087,677.0249,41594,0.09663591,?,1719,1.0,1.014445,1719,41594,?,0.6521411,-0.357389,?,?,19030,?,0.09663591,1.777991,2304.667,?,3534,1719,1.0,2304.667,3,2,1.777991,3534,?,11,0.1191615,3.597171,?,10.34839,1.023931,?,1109778.0,16,0.451695,?,0.5483309,40.04616,1.425864,?,1.0,3534,11,bad
?,?,5359,5930,1,772,?,5,77.33644,?,?,4288.934,7733.021,60378,-1e-08,?,10454,42005.41,4622.903,?,60378,?,15.93904,-3449.0,?,?,49907,?,2417.378,23.91838,166897.7,?,10471,10454,1.0,166897.7,1,?,20.9297,10471,?,2,542.3754,617.7261,1,121.2217,40484.73,?,241749100.0,91,20075.13,?,20409.1,55527.54,40484.24,?,40484.24,10471,5,bad
?,?,5359,5930,1,772,?,5,77.33644,?,?,4288.934,7733.021,60378,-1e-08,?,10454,42005.41,4622.903,?,60378,?,15.93904,-3449.0,?,?,49907,?,2417.378,23.91838,166897.7,?,10471,10454,1.0,166897.7,1,?,20.9297,10471,?,2,542.3754,617.7261,1,121.2217,40484.73,?,241749100.0,91,20075.13,?,20409.1,55527.54,40484.24,?,40484.24,10471,5,bad
?,26735,2173,?,1,6,1,4,0.0897598,?,63286,2.684982,17492.32,166453,0.0897598,?,32907,4.089752,2.774803,26735,166453,?,0.09163493,-1.99024,?,?,69306,?,0.0897598,3.210354,3102.85,?,33861,32907,1.0,3102.85,3,2,3.210354,33861,?,6,0.006539451,122.9926,?,2.10608,2.78199,?,1014362000.0,17,0.01783498,0.1665113,0.1075496,134.5193,2.196354,?,0.1253905,33861,4,bad
?,23,38,?,34,10,1,6,0.6,?,98,0.04813,10.07895,233,0.07932578,?,23,1.0,0.08110025,23,233,?,0.5783784,-0.4666667,?,?,98,?,0.07932578,1.522719,21.4,?,37,23,1.0,21.4,3,2,1.522719,37,?,6,0.1597399,0.7753826,?,12.60624,1.04813,?,252.9979,222,0.4603371,0.003025344,0.5396629,3.870685,1.673311,?,1.0,37,6,bad
?,147,277,?,16,16,1,9,0.5714286,?,1372,0.03053337,69.87004,3084,0.09361057,?,147,1.0,0.07883984,147,3084,?,0.6264706,-0.3595159,?,?,1372,?,0.096383,1.668847,213.0,?,340,147,1.0,213.0,3,2,1.668847,340,?,7,0.1360294,1.514255,?,10.6826,1.030537,?,11443.03,33,0.4531968,?,0.5468073,12.14104,1.507119,?,1.0,340,9,bad
?,?,5552,5931,1,220,?,6,0.02207467,?,?,1379.17,8280.763,67400,-1e-08,?,11100,65290.55,1609.398,?,67400,?,26.29038,-1529.769,?,?,56275,?,0.7054611,23.36005,292480.4,?,11125,11100,1.0,292480.4,1,?,22.81788,11125,?,2,949.1834,621.8285,1,283.5863,65289.55,?,276914400.0,100,32529.66,?,32759.89,100155.6,65289.55,?,65289.55,11125,6,bad
?,?,5552,5931,1,220,?,6,0.02207467,?,?,1379.17,8280.763,67400,-1e-08,?,11100,65290.55,1609.398,?,67400,?,26.29038,-1529.769,?,?,56275,?,0.7054611,23.36005,292480.4,?,11125,11100,1.0,292480.4,1,?,22.81788,11125,?,2,949.1834,621.8285,1,283.5863,65289.55,?,276914400.0,100,32529.66,?,32759.89,100155.6,65289.55,?,65289.55,11125,6,bad
?,100,9,?,99,9,1,8,254.2017,?,38612,215.1807,66.22222,87025,4.850837,?,100,388.2367,215.1882,100,87025,?,16.83003,-0.7180107,?,?,38612,?,253.1138,0.9638526,164951.1,?,9801,100,1.0,164951.1,4,2,1.012551,9801,?,8,19.62649,37.20261,?,33867.36,254.2823,?,10920.05,19,127.0971,?,127.1046,2708.055,388.7847,?,254.2017,9801,8,bad
?,?,23,1,1,20,1,17,6565792.0,?,?,21996410.0,49.47826,37198,313192.5,?,81,28583180.0,22286950.0,?,37198,?,6057963.0,-4744172.0,?,?,35052,?,314910.3,8.080593,13000390000.0,?,2146,81,1.0,13000390000.0,1,2,7.532238,2146,?,13,4372497.0,188360000.0,1,67.13312,23053290.0,?,10933.86,46,9602827.0,6531924.0,9893368.0,394035700.0,26721830.0,?,13382490.0,2146,17,bad
?,5307,8321,?,2780,15,?,5,-1994.591,?,9984,2990174.0,2425.989,29058,8.35078e-07,?,4535,2298395.0,950623.9,5307,29058,?,0.0006064399,-4530303.0,?,?,13766,?,1994.585,26.96212,3.218983,?,2797,4535,0.5,-1.218983,2,?,24.47935,5308,?,6,0.03340153,11129530.0,?,1.323501,2992168.0,?,12668070.0,240,1994.464,1526.975,-0.003312173,11129540.0,4530303.0,?,1994.585,5308,5,bad
?,100,9,?,99,9,1,8,1767.46,?,38612,1481.035,66.22222,87025,9.275059,?,100,2710.358,1481.056,100,87025,?,70.01528,-3.930967,?,?,38612,?,1754.239,0.9688664,686219.8,?,9801,100,1.0,686219.8,4,2,1.071601,9801,?,8,118.2158,271.7994,?,84802.24,1768.191,?,10920.05,28,883.7198,?,883.7407,14377.24,2714.281,?,1767.46,9801,8,bad
?,?,22156,24419,1,2208,?,3,1.902247,?,?,5782.74,32167.9,171109,-1e-08,?,43639,42523.32,11850.94,?,171109,?,10.54588,-4061.831,?,?,127469,?,0.2613778,18.38216,460222.4,?,43640,43639,1.0,460222.4,1,?,16.85768,43640,?,2,410.7642,437.0062,1,7.007406,42522.32,?,4184213000.0,67,18227.06,?,24295.26,85838.82,42522.32,?,42522.32,43640,3,bad
?,?,22156,24419,1,2208,?,3,1.902247,?,?,5782.74,32167.9,171109,-1e-08,?,43639,42523.32,11850.94,?,171109,?,10.54588,-4061.831,?,?,127469,?,0.2613778,18.38216,460222.4,?,43640,43639,1.0,460222.4,1,?,16.85768,43640,?,2,410.7642,437.0062,1,7.007406,42522.32,?,4184213000.0,67,18227.06,?,24295.26,85838.82,42522.32,?,42522.32,43640,3,bad
?,?,21844,25043,1,2830,?,4,0.1529193,?,?,5697.698,32002.21,176817,-1e-08,?,43617,117191.4,6041.236,?,176817,?,9.797715,-4775.918,?,?,133199,?,2.701221,17.52817,427356.7,?,43618,43617,1.0,427356.7,1,?,16.55665,43618,?,2,835.2298,315.556,1,341.1284,117190.4,?,4144559000.0,101,58423.45,?,58766.99,174449.4,117190.4,?,117190.4,43618,4,bad
?,126,232,1,10,42,?,13,-48.57614,?,12308,534.1954,211.4095,14259,1.0,?,948,589.945,27.13174,126,14259,?,0.1444198,-683.0336,?,?,903,?,10.19203,6.873879,151.3519,?,1048,948,0.423913,-101.1952,1,?,6.873879,1048,?,12,1.677676,601.88,?,21.2988,582.7715,?,238478.3,92,29.38409,3.449078,-19.19205,605.001,683.0336,?,10.19203,1048,13,good
?,2486,4289,?,1295,11,?,4,501.2546,?,4749,61567.96,1295.211,11886,-0.000762858,?,2835,62078.49,8374.288,2486,11886,?,0.008880994,-91936.95,?,?,4301,?,501.2546,14.38483,25.1865,?,1299,2835,0.4875,-25.1865,2,-1,10.01744,2836,?,6,0.4544728,448858.3,?,8.01021,62069.21,?,4218068.0,240,453.3891,476.7215,47.86556,448911.9,91936.95,?,501.2546,2836,4,bad
?,2835,4490,?,4,11,?,5,-4829.175,?,4643,42.40089,1306.082,14237,1.596688e-08,?,2481,4833.859,42.43689,2835,14237,?,1.702812,-4829.779,?,?,6758,?,0.04007727,14.38483,4829.175,?,1485,2481,0.5,-4829.175,2,?,14.00709,2836,?,6,90.66575,3859.513,?,134158.7,4829.176,?,3720362.0,240,2414.608,0.0405343,-2414.567,6181.972,4829.779,?,0.04007727,2836,5,good
?,2835,4491,?,4,11,?,5,-4829.175,?,4643,45.20148,1306.123,14238,1.704499e-08,?,2481,4834.05,45.23716,2835,14238,?,1.702812,-4829.819,?,?,6759,?,0.04246883,14.38436,4829.176,?,1485,2481,0.5,-4829.175,2,?,13.97741,2836,?,6,90.66576,3861.386,?,135342.6,4829.177,?,3721367.0,240,2414.61,0.04326234,-2414.565,6183.142,4829.819,?,0.04246883,2836,5,good
?,2486,4291,?,1295,11,?,4,-405.5235,?,4749,99536.45,1295.615,11887,-405.5235,?,2835,100001.0,30000.0,2486,11887,?,0.008880994,-102746.4,?,?,4302,?,501.2546,14.38483,25.1865,?,1299,2835,0.5,-25.1865,2,-1,10.01744,2836,?,6,0.4544728,459856.8,?,7.20361,100037.7,?,4219856.0,240,453.3891,476.7215,47.86556,459923.3,102746.4,?,501.2546,2836,4,bad
?,2835,4490,?,4,11,?,5,-4829.193,?,4643,258.5763,1306.082,14237,9.423389e-08,?,2481,4849.372,258.7957,2835,14237,?,1.702819,-4833.052,?,?,6758,?,0.1912441,14.34569,4829.194,?,1485,2481,0.525,-4829.193,2,?,13.1715,2836,?,6,90.66609,4393.327,?,22008.98,4829.229,?,3720362.0,240,2414.721,0.2489047,-2414.472,6528.587,4833.052,?,0.2441935,2836,5,bad
?,2486,4290,?,1295,11,?,4,502.3457,?,4749,61566.87,1295.338,11887,0.0004501553,?,2835,62078.49,8374.288,2486,11887,?,0.008881251,-91936.98,?,?,4302,?,502.3457,14.38436,25.18723,?,1299,2835,0.4875,-25.18723,2,-1,10.0177,2836,?,6,0.4544865,448867.2,?,8.008613,62069.22,?,4219733.0,240,454.3759,477.7591,47.96974,448921.0,91936.98,?,502.3457,2836,4,bad
?,2486,4290,?,1295,11,?,4,495.29,?,4749,61574.3,1295.338,11887,0.0004582114,?,2835,62078.87,30000.0,2486,11887,?,0.008879808,-91938.7,?,?,4302,?,495.29,14.34569,25.18313,?,1299,2835,0.4875,-25.18313,2,-1,10.01171,2836,?,6,0.4544097,448891.7,?,7.947941,62069.59,?,4219733.0,240,447.9941,471.0488,47.29599,448944.5,91938.7,?,495.29,2836,4,bad
?,2486,4289,?,1295,11,?,4,495.2901,?,4749,61574.3,1295.211,11886,-0.0007620585,?,2835,62078.87,8374.312,2486,11886,?,0.008879808,-91938.7,?,?,4301,?,495.2901,14.34569,25.18313,?,1299,2835,0.4875,-25.18313,2,-1,10.01171,2836,?,6,0.4544097,448801.5,?,7.938568,62069.59,?,4218068.0,240,447.9941,471.0489,47.296,448854.3,91938.7,?,495.2901,2836,4,bad
