@relation petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0

@attribute right-bandwidth numeric
@attribute n-nonzero-diags numeric
@attribute n-dummy-rows numeric
@attribute blocksize numeric
@attribute max-nnzeros-per-row numeric
@attribute avgnnzprow numeric
@attribute lambda-max-by-magnitude-re numeric
@attribute nnzup numeric
@attribute ruhe75-bound numeric
@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute lambda-min-by-magnitude-re numeric
@attribute left-bandwidth numeric
@attribute norm1 numeric
@attribute sigma-min numeric
@attribute upband numeric
@attribute nnzeros numeric
@attribute diagonal-average numeric
@attribute diagonal-dominance numeric
@attribute nnzlow numeric
@attribute lambda-max-by-im-part-re numeric
@attribute col-variability numeric
@attribute trace-abs numeric
@attribute diag-zerostart numeric
@attribute loband numeric
@attribute positive-fraction numeric
@attribute trace numeric
@attribute min-nnzeros-per-row numeric
@attribute diagonal-sign numeric
@attribute row-variability numeric
@attribute nrows numeric
@attribute n-colours numeric
@attribute diagonal-variance numeric
@attribute departure numeric
@attribute kappa numeric
@attribute sigma-max numeric
@attribute sigma-diag-dist numeric
@attribute n-ritz-values numeric
@attribute ellipse-ax numeric
@attribute ellipse-ay numeric
@attribute ellipse-cx numeric
@attribute normF numeric
@attribute normInf numeric
@attribute lambda-max-by-real-part-re numeric
@attribute nnzdia numeric
@attribute avgdistfromdiag numeric
@attribute class {good,bad}

@data
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
3971,2723,3079,34,63,2,1,3840,4.204575,1890.268,8188,1,3880,2,4.239198,3971,8188,1,-38.09516,340,1,4,4008,4008,3880,1,4008,1,2,4,4008,4,?,40.70936,55.2433,5.66922,2097248,46,0.939033,0.451624,0.973656,75.35,40.09516,1.912688,4008,2,bad
1719,2451,?,32,23,11,0.666667,19030,0.917809,677.0249,41594,0.096636,1719,1,1.014445,1719,41594,0.652141,-0.357389,19030,0.096636,1.777991,2304.667,3534,1719,1,2304.667,3,2,1.777991,3534,11,0.119162,3.597171,10.34839,1.023931,1109778,16,0.451695,?,0.548331,40.04616,1.425864,1,3534,11,bad
?,5359,5930,1,772,5,77.33644,?,4288.934,7733.021,60378,0,10454,42005.41,4622.903,?,60378,15.93904,-3449,49907,2417.378,23.91838,166897.7,10471,10454,1,166897.7,1,?,20.9297,10471,2,542.3754,617.7261,121.2217,40484.73,241749100,91,20075.13,?,20409.1,55527.54,40484.24,40484.24,10471,5,bad
?,5359,5930,1,772,5,77.33644,?,4288.934,7733.021,60378,0,10454,42005.41,4622.903,?,60378,15.93904,-3449,49907,2417.378,23.91838,166897.7,10471,10454,1,166897.7,1,?,20.9297,10471,2,542.3754,617.7261,121.2217,40484.73,241749100,91,20075.13,?,20409.1,55527.54,40484.24,40484.24,10471,5,bad
26735,2173,?,1,6,4,0.08976,63286,2.684982,17492.32,166453,0.08976,32907,4.089752,2.774803,26735,166453,0.091635,-1.99024,69306,0.08976,3.210354,3102.85,33861,32907,1,3102.85,3,2,3.210354,33861,6,0.006539,122.9926,2.10608,2.78199,1014362000,17,0.017835,0.166511,0.10755,134.5193,2.196354,0.12539,33861,4,bad
23,38,?,34,10,6,0.6,98,0.04813,10.07895,233,0.079326,23,1,0.0811,23,233,0.578378,-0.466667,98,0.079326,1.522719,21.4,37,23,1,21.4,3,2,1.522719,37,6,0.15974,0.775383,12.60624,1.04813,252.9979,222,0.460337,0.003025,0.539663,3.870685,1.673311,1,37,6,bad
147,277,?,16,16,9,0.571429,1372,0.030533,69.87004,3084,0.093611,147,1,0.07884,147,3084,0.626471,-0.359516,1372,0.096383,1.668847,213,340,147,1,213,3,2,1.668847,340,7,0.136029,1.514255,10.6826,1.030537,11443.03,33,0.453197,?,0.546807,12.14104,1.507119,1,340,9,bad
?,5552,5931,1,220,6,0.022075,?,1379.17,8280.763,67400,0,11100,65290.55,1609.398,?,67400,26.29038,-1529.769,56275,0.705461,23.36005,292480.4,11125,11100,1,292480.4,1,?,22.81788,11125,2,949.1834,621.8285,283.5863,65289.55,276914400,100,32529.66,?,32759.89,100155.6,65289.55,65289.55,11125,6,bad
?,5552,5931,1,220,6,0.022075,?,1379.17,8280.763,67400,0,11100,65290.55,1609.398,?,67400,26.29038,-1529.769,56275,0.705461,23.36005,292480.4,11125,11100,1,292480.4,1,?,22.81788,11125,2,949.1834,621.8285,283.5863,65289.55,276914400,100,32529.66,?,32759.89,100155.6,65289.55,65289.55,11125,6,bad
100,9,?,99,9,8,254.2017,38612,215.1807,66.22222,87025,4.850837,100,388.2367,215.1882,100,87025,16.83003,-0.718011,38612,253.1138,0.963853,164951.1,9801,100,1,164951.1,4,2,1.012551,9801,8,19.62649,37.20261,33867.36,254.2823,10920.05,19,127.0971,?,127.1046,2708.055,388.7847,254.2017,9801,8,bad
?,23,1,1,20,17,6565792,?,21996410,49.47826,37198,313192.5,81,28583180,22286950,?,37198,6057963,-4744172,35052,314910.3,8.080593,13000390000,2146,81,1,13000390000,1,2,7.532238,2146,13,4372497,188360000,67.13312,23053290,10933.86,46,9602827,6531924,9893368,394035700,26721830,13382490,2146,17,bad
5307,8321,?,2780,15,5,-1994.591,9984,2990174,2425.989,29058,0.000001,4535,2298395,950623.9,5307,29058,0.000606,-4530303,13766,1994.585,26.96212,3.218983,2797,4535,0.5,-1.218983,2,?,24.47935,5308,6,0.033402,11129530,1.323501,2992168,12668070,240,1994.464,1526.975,-0.003312,11129540,4530303,1994.585,5308,5,bad
100,9,?,99,9,8,1767.46,38612,1481.035,66.22222,87025,9.275059,100,2710.358,1481.056,100,87025,70.01528,-3.930967,38612,1754.239,0.968866,686219.8,9801,100,1,686219.8,4,2,1.071601,9801,8,118.2158,271.7994,84802.24,1768.191,10920.05,28,883.7198,?,883.7407,14377.24,2714.281,1767.46,9801,8,bad
?,22156,24419,1,2208,3,1.902247,?,5782.74,32167.9,171109,0,43639,42523.32,11850.94,?,171109,10.54588,-4061.831,127469,0.261378,18.38216,460222.4,43640,43639,1,460222.4,1,?,16.85768,43640,2,410.7642,437.0062,7.007406,42522.32,4184213000,67,18227.06,?,24295.26,85838.82,42522.32,42522.32,43640,3,bad
?,22156,24419,1,2208,3,1.902247,?,5782.74,32167.9,171109,0,43639,42523.32,11850.94,?,171109,10.54588,-4061.831,127469,0.261378,18.38216,460222.4,43640,43639,1,460222.4,1,?,16.85768,43640,2,410.7642,437.0062,7.007406,42522.32,4184213000,67,18227.06,?,24295.26,85838.82,42522.32,42522.32,43640,3,bad
?,21844,25043,1,2830,4,0.152919,?,5697.698,32002.21,176817,0,43617,117191.4,6041.236,?,176817,9.797715,-4775.918,133199,2.701221,17.52817,427356.7,43618,43617,1,427356.7,1,?,16.55665,43618,2,835.2298,315.556,341.1284,117190.4,4144559000,101,58423.45,?,58766.99,174449.4,117190.4,117190.4,43618,4,bad
126,232,1,10,42,13,-48.57614,12308,534.1954,211.4095,14259,1,948,589.945,27.13174,126,14259,0.14442,-683.0336,903,10.19203,6.873879,151.3519,1048,948,0.423913,-101.1952,1,?,6.873879,1048,12,1.677676,601.88,21.2988,582.7715,238478.3,92,29.38409,3.449078,-19.19205,605.001,683.0336,10.19203,1048,13,good
2486,4289,?,1295,11,4,501.2546,4749,61567.96,1295.211,11886,-0.000763,2835,62078.49,8374.288,2486,11886,0.008881,-91936.95,4301,501.2546,14.38483,25.1865,1299,2835,0.4875,-25.1865,2,-1,10.01744,2836,6,0.454473,448858.3,8.01021,62069.21,4218068,240,453.3891,476.7215,47.86556,448911.9,91936.95,501.2546,2836,4,bad
2835,4490,?,4,11,5,-4829.175,4643,42.40089,1306.082,14237,0,2481,4833.859,42.43689,2835,14237,1.702812,-4829.779,6758,0.040077,14.38483,4829.175,1485,2481,0.5,-4829.175,2,?,14.00709,2836,6,90.66575,3859.513,134158.7,4829.176,3720362,240,2414.608,0.040534,-2414.567,6181.972,4829.779,0.040077,2836,5,bad
2835,4491,?,4,11,5,-4829.175,4643,45.20148,1306.123,14238,0,2481,4834.05,45.23716,2835,14238,1.702812,-4829.819,6759,0.042469,14.38436,4829.176,1485,2481,0.5,-4829.175,2,?,13.97741,2836,6,90.66576,3861.386,135342.6,4829.177,3721367,240,2414.61,0.043262,-2414.565,6183.142,4829.819,0.042469,2836,5,bad
2486,4291,?,1295,11,4,-405.5235,4749,99536.45,1295.615,11887,-405.5235,2835,100001,30000,2486,11887,0.008881,-102746.4,4302,501.2546,14.38483,25.1865,1299,2835,0.5,-25.1865,2,-1,10.01744,2836,6,0.454473,459856.8,7.20361,100037.7,4219856,240,453.3891,476.7215,47.86556,459923.3,102746.4,501.2546,2836,4,bad
2835,4490,?,4,11,5,-4829.193,4643,258.5763,1306.082,14237,0,2481,4849.372,258.7957,2835,14237,1.702819,-4833.052,6758,0.191244,14.34569,4829.194,1485,2481,0.525,-4829.193,2,?,13.1715,2836,6,90.66609,4393.327,22008.98,4829.229,3720362,240,2414.721,0.248905,-2414.472,6528.587,4833.052,0.244194,2836,5,bad
2486,4290,?,1295,11,4,502.3457,4749,61566.87,1295.338,11887,0.00045,2835,62078.49,8374.288,2486,11887,0.008881,-91936.98,4302,502.3457,14.38436,25.18723,1299,2835,0.4875,-25.18723,2,-1,10.0177,2836,6,0.454487,448867.2,8.008613,62069.22,4219733,240,454.3759,477.7591,47.96974,448921,91936.98,502.3457,2836,4,bad
2486,4290,?,1295,11,4,495.29,4749,61574.3,1295.338,11887,0.000458,2835,62078.87,30000,2486,11887,0.00888,-91938.7,4302,495.29,14.34569,25.18313,1299,2835,0.4875,-25.18313,2,-1,10.01171,2836,6,0.45441,448891.7,7.947941,62069.59,4219733,240,447.9941,471.0488,47.29599,448944.5,91938.7,495.29,2836,4,bad
2486,4289,?,1295,11,4,495.2901,4749,61574.3,1295.211,11886,-0.000762,2835,62078.87,8374.312,2486,11886,0.00888,-91938.7,4301,495.2901,14.34569,25.18313,1299,2835,0.4875,-25.18313,2,-1,10.01171,2836,6,0.45441,448801.5,7.938568,62069.59,4218068,240,447.9941,471.0489,47.296,448854.3,91938.7,495.2901,2836,4,bad
2486,4290,?,1295,11,4,493.7376,4749,61575.86,1295.338,11887,0.00046,2835,62078.87,8374.313,2486,11887,0.008879,-91938.75,4302,493.7376,14.34498,25.18222,1299,2835,0.4875,-25.18222,2,-1,10.01098,2836,6,0.454393,448790.6,7.931625,62069.6,4219733,240,446.5898,469.5724,47.14774,448843.4,91938.75,493.7376,2836,4,bad
2835,4491,?,4,11,5,-4829.194,4643,177.3209,1306.123,14238,0,2481,4843.661,177.4766,2835,14238,1.702819,-4831.853,6759,0.139197,14.34498,4829.195,1485,2481,0.525,-4829.194,2,?,13.33393,2836,6,90.66611,4112.563,31017.24,4829.211,3721367,240,2414.687,0.171699,-2414.508,6343.051,4831.853,0.167247,2836,5,bad
40,7,?,3122,6,4,146.2428,7720,173.0635,22.85714,21642,-0.085489,40,191.6127,173.1913,40,21642,20.81828,-24.04628,9202,146.2428,4.150981,98262.3,3120,40,0.982759,98262.3,2,1,4.079623,4720,5,20.23546,664.2956,1156.363,188.6999,1414.449,58,73.96302,60.23099,73.83521,2189.824,191.546,146.2428,4720,4,bad
17751,25133,?,12,574,7,0.102091,54196,0.00572,7235.701,126150,0.026501,17751,2.819168,0.412774,17751,126150,0.025743,-0.001754,54196,0.043318,25.86509,457.1377,17758,17751,1,457.1377,2,2,25.86509,17758,98,0.041672,0.005906,3.672348,1.494846,124137300,22,0.543896,?,0.95095,7.608736,2.819168,1.494846,17758,7,bad
3002,2964,637,108,23,18,-250691.6,122627,244348,836.108,259688,1,3002,340858.3,244349,3002,259688,52540.35,-365528.4,122847,1,10.57672,746808500,14214,3002,0.166667,-746807200,1,?,10.58338,14214,14,55016.99,903833.1,250770.9,252667.3,1739910,12,125346.3,?,-125345.3,9828360,365528.4,1,14214,18,bad
3002,2964,637,108,23,18,-250691.6,122627,244348,836.108,259688,1,3002,340858.3,244349,3002,259688,52540.35,-365528.4,122847,1,10.57672,746808500,14214,3002,0.166667,-746807200,1,?,10.58338,14214,14,55016.99,903833.1,250770.9,252667.3,1739910,12,125346.3,?,-125345.3,9828360,365528.4,1,14214,18,bad
177,223,161,12,62,27,8.666752,15581,14.05347,103.1031,33046,8.666752,177,25.41258,14.05505,177,33046,3.878567,-13.26819,16283,8.666752,18.65127,4584.467,1179,177,1,4584.467,1,1,18.65127,1182,23,3.15397,56.23755,8105.049,15.77272,24671.3,15,6.396188,8.213277,6.397767,201.298,28.13852,12.86062,1182,27,bad
177,223,?,4,62,27,4.053357,16283,19.01255,103.1031,33046,0.001264,177,46.90039,19.33793,177,33046,3.878567,-28.04503,15581,1,18.76616,4584.467,1179,177,0.769231,4584.467,9,1,18.76616,1182,23,3.18424,94.16815,57.37258,25.45963,24671.3,26,6.494113,17.17398,6.168696,239.7625,45.98605,12.66595,1182,27,bad
102,183,81,12,62,23,11.3609,3371,51.71178,52.96175,7401,11.3609,102,116.6692,61.78101,102,7401,3.721507,-105.7803,3713,11.3609,17.91105,1179.718,314,102,0.947368,1096.467,1,?,18.04619,317,21,4.681757,138.0518,6.062248,71.22683,6562.171,19,18.94394,60.05356,8.874708,351.3315,125.1609,27.81856,317,23,good
177,223,?,4,62,27,3.92307,16283,0.073896,103.1031,33046,0.00164,177,18.93333,0.073918,177,33046,3.878567,-5.711111,15581,1,18.76616,4584.467,1179,177,1,4584.467,9,1,18.76616,1182,23,3.145393,22.27497,576103.2,13.00372,24671.3,8,6.500172,?,6.500194,192.28,18.93333,13.00143,1182,27,bad
102,183,81,12,62,23,8.838278,3371,17.17928,52.96175,7401,8.838278,102,37.51811,17.17973,102,7401,3.458885,-23.37888,3713,8.838278,17.53218,1096.467,314,102,1,1096.467,1,1,17.53218,317,21,3.275457,50.69086,37154.56,24.92917,6562.171,27,6.49461,14.386,6.495061,118.1145,46.27478,12.98549,317,23,bad
?,6,3,1,3,2,125664,?,47849.62,2.5,30,0.006088,5,188496,208.2416,?,30,26960.33,-0.934661,16,0.015709,2.516551,377444.6,14,5,1,377444.6,1,2,2.516551,14,2,51546.35,88857.93,20644650,173514.2,27.91667,84,62832.27,0.477339,62832.28,235096,188496,125664,14,2,bad
102,183,?,4,62,23,4.570494,3713,11.95885,52.96175,7401,0.005296,102,19.02222,11.95922,102,7401,3.458885,-5.888889,3371,1,17.58468,1096.467,314,102,1,1096.467,9,1,17.58468,317,21,3.153048,15.70579,34144.15,12.77531,6562.171,13,6.371498,?,6.371871,93.18018,19.02222,12.74338,317,23,bad
177,223,161,12,62,27,8.667502,15581,28.49096,103.1031,33046,8.667502,177,56.33406,28.49148,177,33046,3.8805,-45.47793,16283,8.667502,18.66928,4586.751,1179,177,0.666667,4584.467,1,?,18.66928,1182,23,3.241463,113.6328,54653.6,35.34293,24671.3,27,7.044972,27.25471,6.133034,300.4227,63.01967,13.17157,1182,27,good
177,223,?,4,62,27,5.631775,16283,37.71617,103.1031,33046,0.001168,177,85.13935,39.14473,177,33046,3.885768,-63.51273,15581,1,18.76616,4592.978,1179,177,0.8,4584.467,9,?,18.76616,1182,23,3.33088,144.4836,27.33333,46.60455,24671.3,25,7.797656,38.04149,6.369092,385.4218,79.48746,14.10161,1182,27,bad
6173,5456,30,759,64,22,-4.89073,26941,13.42389,1766.2,163716,-1.001,3658,34.00427,13.74962,6173,163716,0.00626,-31.001,129438,2.415799,300.1218,45.92647,7337,3658,0.454546,-36.31472,1,?,300.1485,7337,27,0.074787,138.5663,2.024221,18.31462,7038257,11,3.653418,2.582528,-1.237313,158.3469,31.001,2.415799,7337,22,bad
1801,3127,?,76,1310,6,1.174299,5681,0,793.8216,11258,0.002309,1763,1.644563,0.018691,1801,11258,0.002528,-1,3764,1.174299,98.94544,4.582556,1813,1763,0.542857,4.582556,2,1,98.94544,1813,7,0.00789,0,62.8272,1.174299,1328154,70,1.08715,?,0.08715,4.257988,1.644563,1.174299,1813,6,bad
1801,3127,?,76,1310,6,1.174299,5681,0,793.8216,11258,0.002309,1763,1.644563,0.018691,1801,11258,0.002528,-1,3764,1.174299,98.94544,4.582556,1813,1763,0.542857,4.582556,2,1,98.94544,1813,7,0.00789,0,62.8272,1.174299,1328154,70,1.08715,?,0.08715,4.257988,1.644563,1.174299,1813,6,bad
1801,3127,?,76,1310,6,1.174299,5681,0.007171,793.8216,11258,0.002309,1763,1.644563,0.018691,1801,11258,0.002528,-1,3764,1.174299,98.94544,4.582556,1813,1763,0.561644,4.582556,2,1,98.94544,1813,7,0.00789,0,101.9363,1.174299,1328154,73,1.08715,?,0.08715,4.257988,1.644563,1.174299,1813,6,bad
1801,3127,?,76,1310,6,1.174299,5681,0.007171,793.8216,11258,0.002309,1763,1.644563,0.018691,1801,11258,0.002528,-1,3764,1.174299,98.94544,4.582556,1813,1763,0.561644,4.582556,2,1,98.94544,1813,7,0.00789,0,101.9363,1.174299,1328154,73,1.08715,?,0.08715,4.257988,1.644563,1.174299,1813,6,bad
3993,3410,30,858,64,21,3.223246,30035,10.19089,1089.52,86693,-1,3594,32.81664,11.35177,3993,86693,0.008975,-31,52557,3.223246,54.32055,36.80621,2990,3594,0.333333,-27.4397,1,?,54.32055,4101,18,0.089986,91.74712,1.603471,13.41414,3152817,9,2.599097,2.402853,0.624149,111.3567,31,3.223246,4101,21,bad
1801,3127,?,76,1310,6,1.174299,5681,0.006315,793.8216,11258,0.002309,1763,1.644563,0.018691,1801,11258,0.002528,-1,3764,1.174299,98.94544,4.582575,1813,1763,0.567568,4.582575,2,1,98.94544,1813,7,0.00789,0.000017,94.88779,1.174299,1328154,74,1.08715,?,0.08715,4.257988,1.644563,1.174299,1813,6,bad
1801,3127,?,76,1310,6,1.174299,5681,0.006315,793.8216,11258,0.002309,1763,1.644563,0.018691,1801,11258,0.002528,-1,3764,1.174299,98.94544,4.582575,1813,1763,0.567568,4.582575,2,1,98.94544,1813,7,0.00789,0.000017,94.88779,1.174299,1328154,74,1.08715,?,0.08715,4.257988,1.644563,1.174299,1813,6,bad
12916,17813,?,27,12,6,19.00569,39128,38847.88,5238.26,91465,19.00569,12916,39168,23.21827,12916,91465,11.77485,-39126,39128,19.00569,4.291458,155534,13209,12916,0.833333,155534,3,2,4.291458,13209,7,2.046888,36222.62,270803.4,39128.01,65569530,12,12.50273,279.4837,12.27108,39156.06,39154,24.77382,13209,6,bad
12916,17813,?,27,12,6,19.00569,39128,38847.88,5238.26,91465,19.00569,12916,39168,23.21827,12916,91465,11.77485,-39126,39128,19.00569,4.291458,155534,13209,12916,0.833333,155534,3,2,4.291458,13209,7,2.046888,36222.62,270803.4,39128.01,65569530,12,12.50273,279.4837,12.27108,39156.06,39154,24.77382,13209,6,bad
2137,4273,?,4,603,291,475952.8,340229,190659.7,1068.327,682797,32.46661,2137,1347558,191029,2137,682797,6432.047,-777780.9,340229,475952.8,8.405513,15044560,2338,2137,0.980392,15044560,56,1,9.03683,2339,205,17872.15,5463.311,1288.836,475954,2663181,51,238161,?,237791.7,1249194,1349392,475952.8,2339,291,bad
2137,4273,?,4,603,291,488008.6,340229,245751.2,1068.327,682797,33.71816,2137,1394711,246116.6,2137,682797,6518.094,-803036.4,340229,488008.6,9.490537,15245820,2338,2137,0.978723,15245820,56,1,7.745396,2339,205,18148.49,5466.942,1335.685,488009.7,2663181,47,244187,?,243821.6,1268345,1396756,488008.6,2339,291,bad
8419,7946,30,1122,64,22,-0.580392,23402,16.56382,2619.653,243167,-0.580392,4346,34.01184,15.06419,8419,243167,0.006321,-31.001,209093,1.60954,300.0004,67.4607,10672,4346,0.285714,3.643888,1,?,300.0004,10672,29,0.077673,158.5209,1.355457,18.9066,15683200,14,2.105146,2.269862,0.12295,184.786,31.001,2.227825,10672,22,bad
260,264,?,6,261,8,728.2939,1540,19548.87,128.5492,2319,0.003844,4,20004,22.61903,260,2319,6.232914,-23354.17,518,726.2121,17.18981,1626.79,261,4,0.964286,1624.79,3,?,17.18981,261,8,55.30766,28948.68,41557460,20277.16,5808.919,84,364.2175,0.641014,364.0764,28967.03,24375,728.2939,261,8,bad
4535,7953,?,2358,13,4,0,9622,2924084,2408.001,24809,0,5307,2323054,1009853,4535,24809,0.034535,-4580781,9879,0,28.73483,183.3121,2386,5307,0.475,183.3121,2,1,26.39456,5308,6,2.502161,8611218,191.3551,3024084,14946320,240,592.4875,100000,62.11529,8612383,4580781,489.0976,5308,4,bad
4535,7951,?,2358,13,4,0,9620,2924084,2407.856,24803,0,5307,2323054,1009853,4535,24803,0.034535,-4580781,9875,456.8738,28.34875,183.3121,2386,5307,0.525,183.3121,2,1,27.77982,5308,6,2.502161,8611220,185.8541,3024084,14940800,240,570.4735,100000,-32.41703,8612385,4580781,489.0976,5308,4,bad
7272,869,1,3,112,44,5.858586,170881,23050.2,3693.732,325863,5.858586,7268,30119.95,20847.35,7272,325863,9.736556,-30100.3,147662,5.858586,22.07428,71271.59,7320,7268,0.533333,31920.62,1,?,20.89415,7320,33,11.67793,124882.9,1.996439,23370.86,40054650,15,189.8439,320.6054,-14.22202,125122.7,30116.91,175.6208,7320,44,bad
4535,7952,?,2358,13,4,0,9622,2882493,2407.734,24809,0,5307,2291018,938119.7,4535,24809,0.034979,-4516474,9879,0,29.40123,185.6678,2386,5307,0.491667,185.6678,2,1,26.86676,5308,6,2.534491,8688341,201.8239,2982493,14946190,240,660.3189,100000,-38.77706,8689494,4516474,489.0515,5308,4,bad
4535,7951,?,2358,13,4,0,9609,2882493,2407.43,24785,0,5307,2291018,938119.7,4535,24785,0.034979,-4516474,9868,453.3387,29.40353,185.6678,2386,5307,0.483333,185.6678,2,1,31.23805,5308,6,2.534491,8688327,201.8177,2982493,14939860,240,660.3185,100000,-38.77753,8689481,4516474,489.0515,5308,4,bad
4535,7950,?,2358,13,4,0,9621,2944204,2407.844,24800,0,5307,2338560,942092.3,4535,24800,0.034511,-4612004,9871,454.6294,30.17246,183.1846,2386,5307,0.5,183.1846,2,1,30.12502,5308,6,2.500411,8702484,287.0132,3044204,14945390,240,665.0339,100000,-41.3139,8703636,4612004,490.1288,5308,4,bad
5307,8307,?,2780,15,5,-44.98396,9763,70705.7,2427.24,28846,0,4535,54353.15,23242.38,5307,28846,0.000026,-107192.9,13775,44.98048,27.7462,0.137521,2797,4535,0.5,0.091037,2,?,27.32525,5308,6,0.0016,271246.9,1.407512,70753.84,12701060,240,44.96983,43.12499,0.011157,271247.2,107192.9,44.98048,5308,5,bad
4535,7952,?,2358,13,4,0,9616,2915979,2408.201,24801,0,5307,2316819,1009072,4535,24801,0.03472,-4568355,9877,454.5352,30.66471,184.2917,2386,5307,0.525,184.2917,2,1,28.1316,5308,6,2.515604,8688684,183.76,3015979,14947960,240,577.5662,100000,-33.37818,8689837,4568355,490.0941,5308,4,bad
5307,8311,?,2780,15,5,-55.38425,9766,85905.82,2427.511,28861,-0.000001,4535,66035.28,28502.94,5307,28861,0.000032,-130209.8,13787,55.3808,30.66095,0.170977,2797,4535,0.495833,0.113972,2,?,28.79542,5308,6,0.001994,328330.6,1.293485,85963.14,12700960,240,55.42743,50.89511,0.000487,328331,130209.8,55.3808,5308,5,bad
5307,8312,?,2780,15,5,-49.2027,9754,75636.31,2427.288,28849,0,4535,58138.05,25522.13,5307,28849,0.000029,-114612.4,13787,49.19937,29.40351,0.152344,2797,4535,0.5,0.101591,2,?,27.58136,5308,6,0.001777,294409.5,1.183745,75685.27,12699530,240,48.89401,44.24505,0.064119,294409.9,114612.4,49.19937,5308,5,bad
