@relation 'petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1,3,5-12,14-18,20-23,25,27-32,34-54'

@attribute avgdistfromdiag numeric
@attribute blocksize numeric
@attribute left-bandwidth numeric
@attribute diagonal-dominance numeric
@attribute col-variability numeric
@attribute nnzeros numeric
@attribute row-variability numeric
@attribute solver {RCG*CHEBYSHEV,'Pseudoblock GMRES*CHEBYSHEV','Pseudoblock CG*KRYLOV','Pseudoblock GMRES*ILUT',GCRODR*CHEBYSHEV,'Block GMRES*RILUK',PCPG*KRYLOV,'Pseudoblock GMRES*RILUK','Block GMRES*DIAGONAL',PCPG*RELAXATION,'Pseudoblock Stochastic CG*DIAGONAL',PCPG*RILUK,'Pseudoblock GMRES*RELAXATION','Hybrid Block GMRES*KRYLOV',RCG*RELAXATION,'Pseudoblock GMRES*DIAGONAL',RCG*DIAGONAL,TFQMR*ILUT,PCPG*ILUT,'Pseudoblock CG*ILUT','Block CG*DIAGONAL',GCRODR*RILUK,GCRODR*RELAXATION,TFQMR*CHEBYSHEV,TFQMR*DIAGONAL,GCRODR*DIAGONAL,TFQMR*RELAXATION,'Hybrid Block GMRES*RELAXATION','Pseudoblock CG*RILUK',GCRODR*ILUT,'Block GMRES*CHEBYSHEV',MINRES*DIAGONAL,'Pseudoblock CG*DIAGONAL','Hybrid Block GMRES*RILUK',TFQMR*RILUK,'Block CG*ILUT','Pseudoblock CG*RELAXATION',MINRES*RELAXATION,'Pseudoblock Stochastic CG*RELAXATION','Block CG*CHEBYSHEV','Hybrid Block GMRES*ILUT','Block GMRES*ILUT',GCRODR*KRYLOV,RCG*ILUT,MINRES*KRYLOV,'Block GMRES*RELAXATION',RCG*KRYLOV,'Block CG*RELAXATION',TFQMR*KRYLOV,'Pseudoblock GMRES*KRYLOV',RCG*RILUK,'Hybrid Block GMRES*CHEBYSHEV','Pseudoblock Stochastic CG*RILUK','Pseudoblock CG*CHEBYSHEV','Pseudoblock Stochastic CG*CHEBYSHEV',MINRES*ILUT,'Block GMRES*KRYLOV',PCPG*DIAGONAL,'Pseudoblock Stochastic CG*KRYLOV','Hybrid Block GMRES*DIAGONAL',PCPG*CHEBYSHEV,'Block CG*KRYLOV',MINRES*CHEBYSHEV,'Block CG*RILUK','Pseudoblock Stochastic CG*ILUT',MINRES*RILUK}
@attribute class {good,bad}

@data
8,99,100,-29.07313,1.041696,87025,1.258412,GCRODR*ILUT,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block GMRES*CHEBYSHEV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,MINRES*DIAGONAL,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock CG*DIAGONAL',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Hybrid Block GMRES*RILUK',bad
8,99,100,-29.07313,1.041696,87025,1.258412,TFQMR*RILUK,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block CG*ILUT',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock CG*RELAXATION',bad
8,99,100,-29.07313,1.041696,87025,1.258412,MINRES*RELAXATION,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock Stochastic CG*RELAXATION',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block CG*CHEBYSHEV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Hybrid Block GMRES*ILUT',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block GMRES*ILUT',bad
8,99,100,-29.07313,1.041696,87025,1.258412,RCG*ILUT,bad
8,99,100,-29.07313,1.041696,87025,1.258412,MINRES*KRYLOV,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block GMRES*RELAXATION',bad
8,99,100,-29.07313,1.041696,87025,1.258412,RCG*KRYLOV,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block CG*RELAXATION',bad
8,99,100,-29.07313,1.041696,87025,1.258412,TFQMR*KRYLOV,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock GMRES*KRYLOV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,RCG*RILUK,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Hybrid Block GMRES*CHEBYSHEV',good
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock Stochastic CG*RILUK',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock CG*CHEBYSHEV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,MINRES*ILUT,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block GMRES*KRYLOV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,PCPG*DIAGONAL,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock Stochastic CG*KRYLOV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Hybrid Block GMRES*DIAGONAL',good
8,99,100,-29.07313,1.041696,87025,1.258412,PCPG*CHEBYSHEV,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block CG*KRYLOV',bad
8,99,100,-29.07313,1.041696,87025,1.258412,MINRES*CHEBYSHEV,bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Block CG*RILUK',bad
8,99,100,-29.07313,1.041696,87025,1.258412,'Pseudoblock Stochastic CG*ILUT',bad
8,99,100,-29.07313,1.041696,87025,1.258412,MINRES*RILUK,bad
8,99,100,-11.9126,1.041706,87025,1.258433,RCG*CHEBYSHEV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock GMRES*CHEBYSHEV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock CG*KRYLOV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock GMRES*ILUT',bad
8,99,100,-11.9126,1.041706,87025,1.258433,GCRODR*CHEBYSHEV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block GMRES*RILUK',bad
8,99,100,-11.9126,1.041706,87025,1.258433,PCPG*KRYLOV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock GMRES*RILUK',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block GMRES*DIAGONAL',bad
8,99,100,-11.9126,1.041706,87025,1.258433,PCPG*RELAXATION,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock Stochastic CG*DIAGONAL',bad
8,99,100,-11.9126,1.041706,87025,1.258433,PCPG*RILUK,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock GMRES*RELAXATION',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Hybrid Block GMRES*KRYLOV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,RCG*RELAXATION,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock GMRES*DIAGONAL',bad
8,99,100,-11.9126,1.041706,87025,1.258433,RCG*DIAGONAL,bad
8,99,100,-11.9126,1.041706,87025,1.258433,TFQMR*ILUT,bad
8,99,100,-11.9126,1.041706,87025,1.258433,PCPG*ILUT,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock CG*ILUT',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block CG*DIAGONAL',bad
8,99,100,-11.9126,1.041706,87025,1.258433,GCRODR*RILUK,bad
8,99,100,-11.9126,1.041706,87025,1.258433,GCRODR*RELAXATION,bad
8,99,100,-11.9126,1.041706,87025,1.258433,TFQMR*CHEBYSHEV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,TFQMR*DIAGONAL,bad
8,99,100,-11.9126,1.041706,87025,1.258433,GCRODR*DIAGONAL,bad
8,99,100,-11.9126,1.041706,87025,1.258433,TFQMR*RELAXATION,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Hybrid Block GMRES*RELAXATION',good
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock CG*RILUK',bad
8,99,100,-11.9126,1.041706,87025,1.258433,GCRODR*ILUT,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block GMRES*CHEBYSHEV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,MINRES*DIAGONAL,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock CG*DIAGONAL',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Hybrid Block GMRES*RILUK',bad
8,99,100,-11.9126,1.041706,87025,1.258433,TFQMR*RILUK,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block CG*ILUT',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock CG*RELAXATION',bad
8,99,100,-11.9126,1.041706,87025,1.258433,MINRES*RELAXATION,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock Stochastic CG*RELAXATION',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block CG*CHEBYSHEV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Hybrid Block GMRES*ILUT',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block GMRES*ILUT',bad
8,99,100,-11.9126,1.041706,87025,1.258433,RCG*ILUT,bad
8,99,100,-11.9126,1.041706,87025,1.258433,MINRES*KRYLOV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block GMRES*RELAXATION',bad
8,99,100,-11.9126,1.041706,87025,1.258433,RCG*KRYLOV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block CG*RELAXATION',bad
8,99,100,-11.9126,1.041706,87025,1.258433,TFQMR*KRYLOV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock GMRES*KRYLOV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,RCG*RILUK,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Hybrid Block GMRES*CHEBYSHEV',good
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock Stochastic CG*RILUK',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock CG*CHEBYSHEV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,MINRES*ILUT,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block GMRES*KRYLOV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,PCPG*DIAGONAL,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock Stochastic CG*KRYLOV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Hybrid Block GMRES*DIAGONAL',good
8,99,100,-11.9126,1.041706,87025,1.258433,PCPG*CHEBYSHEV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block CG*KRYLOV',bad
8,99,100,-11.9126,1.041706,87025,1.258433,MINRES*CHEBYSHEV,bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Block CG*RILUK',bad
8,99,100,-11.9126,1.041706,87025,1.258433,'Pseudoblock Stochastic CG*ILUT',bad
8,99,100,-11.9126,1.041706,87025,1.258433,MINRES*RILUK,bad
8,99,100,-1.678242,1.041705,87025,1.258433,RCG*CHEBYSHEV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock GMRES*CHEBYSHEV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock CG*KRYLOV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock GMRES*ILUT',bad
8,99,100,-1.678242,1.041705,87025,1.258433,GCRODR*CHEBYSHEV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block GMRES*RILUK',bad
8,99,100,-1.678242,1.041705,87025,1.258433,PCPG*KRYLOV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock GMRES*RILUK',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block GMRES*DIAGONAL',bad
8,99,100,-1.678242,1.041705,87025,1.258433,PCPG*RELAXATION,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock Stochastic CG*DIAGONAL',bad
8,99,100,-1.678242,1.041705,87025,1.258433,PCPG*RILUK,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock GMRES*RELAXATION',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Hybrid Block GMRES*KRYLOV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,RCG*RELAXATION,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock GMRES*DIAGONAL',bad
8,99,100,-1.678242,1.041705,87025,1.258433,RCG*DIAGONAL,bad
8,99,100,-1.678242,1.041705,87025,1.258433,TFQMR*ILUT,bad
8,99,100,-1.678242,1.041705,87025,1.258433,PCPG*ILUT,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock CG*ILUT',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block CG*DIAGONAL',bad
8,99,100,-1.678242,1.041705,87025,1.258433,GCRODR*RILUK,bad
8,99,100,-1.678242,1.041705,87025,1.258433,GCRODR*RELAXATION,bad
8,99,100,-1.678242,1.041705,87025,1.258433,TFQMR*CHEBYSHEV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,TFQMR*DIAGONAL,bad
8,99,100,-1.678242,1.041705,87025,1.258433,GCRODR*DIAGONAL,bad
8,99,100,-1.678242,1.041705,87025,1.258433,TFQMR*RELAXATION,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Hybrid Block GMRES*RELAXATION',good
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock CG*RILUK',bad
8,99,100,-1.678242,1.041705,87025,1.258433,GCRODR*ILUT,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block GMRES*CHEBYSHEV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,MINRES*DIAGONAL,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock CG*DIAGONAL',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Hybrid Block GMRES*RILUK',bad
8,99,100,-1.678242,1.041705,87025,1.258433,TFQMR*RILUK,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block CG*ILUT',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock CG*RELAXATION',bad
8,99,100,-1.678242,1.041705,87025,1.258433,MINRES*RELAXATION,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock Stochastic CG*RELAXATION',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block CG*CHEBYSHEV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Hybrid Block GMRES*ILUT',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block GMRES*ILUT',bad
8,99,100,-1.678242,1.041705,87025,1.258433,RCG*ILUT,bad
8,99,100,-1.678242,1.041705,87025,1.258433,MINRES*KRYLOV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block GMRES*RELAXATION',bad
8,99,100,-1.678242,1.041705,87025,1.258433,RCG*KRYLOV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block CG*RELAXATION',bad
8,99,100,-1.678242,1.041705,87025,1.258433,TFQMR*KRYLOV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock GMRES*KRYLOV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,RCG*RILUK,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Hybrid Block GMRES*CHEBYSHEV',good
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock Stochastic CG*RILUK',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock CG*CHEBYSHEV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,MINRES*ILUT,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block GMRES*KRYLOV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,PCPG*DIAGONAL,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock Stochastic CG*KRYLOV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Hybrid Block GMRES*DIAGONAL',good
8,99,100,-1.678242,1.041705,87025,1.258433,PCPG*CHEBYSHEV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block CG*KRYLOV',bad
8,99,100,-1.678242,1.041705,87025,1.258433,MINRES*CHEBYSHEV,bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Block CG*RILUK',bad
8,99,100,-1.678242,1.041705,87025,1.258433,'Pseudoblock Stochastic CG*ILUT',bad
8,99,100,-1.678242,1.041705,87025,1.258433,MINRES*RILUK,bad
8,99,100,-0.009833,1.041705,87025,1.258432,RCG*CHEBYSHEV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock GMRES*CHEBYSHEV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock CG*KRYLOV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock GMRES*ILUT',bad
8,99,100,-0.009833,1.041705,87025,1.258432,GCRODR*CHEBYSHEV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block GMRES*RILUK',bad
8,99,100,-0.009833,1.041705,87025,1.258432,PCPG*KRYLOV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock GMRES*RILUK',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block GMRES*DIAGONAL',bad
8,99,100,-0.009833,1.041705,87025,1.258432,PCPG*RELAXATION,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock Stochastic CG*DIAGONAL',bad
8,99,100,-0.009833,1.041705,87025,1.258432,PCPG*RILUK,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock GMRES*RELAXATION',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Hybrid Block GMRES*KRYLOV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,RCG*RELAXATION,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock GMRES*DIAGONAL',bad
8,99,100,-0.009833,1.041705,87025,1.258432,RCG*DIAGONAL,bad
8,99,100,-0.009833,1.041705,87025,1.258432,TFQMR*ILUT,bad
8,99,100,-0.009833,1.041705,87025,1.258432,PCPG*ILUT,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock CG*ILUT',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block CG*DIAGONAL',bad
8,99,100,-0.009833,1.041705,87025,1.258432,GCRODR*RILUK,bad
8,99,100,-0.009833,1.041705,87025,1.258432,GCRODR*RELAXATION,bad
8,99,100,-0.009833,1.041705,87025,1.258432,TFQMR*CHEBYSHEV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,TFQMR*DIAGONAL,bad
8,99,100,-0.009833,1.041705,87025,1.258432,GCRODR*DIAGONAL,bad
8,99,100,-0.009833,1.041705,87025,1.258432,TFQMR*RELAXATION,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Hybrid Block GMRES*RELAXATION',good
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock CG*RILUK',bad
8,99,100,-0.009833,1.041705,87025,1.258432,GCRODR*ILUT,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block GMRES*CHEBYSHEV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,MINRES*DIAGONAL,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock CG*DIAGONAL',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Hybrid Block GMRES*RILUK',bad
8,99,100,-0.009833,1.041705,87025,1.258432,TFQMR*RILUK,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block CG*ILUT',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock CG*RELAXATION',bad
8,99,100,-0.009833,1.041705,87025,1.258432,MINRES*RELAXATION,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock Stochastic CG*RELAXATION',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block CG*CHEBYSHEV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Hybrid Block GMRES*ILUT',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block GMRES*ILUT',bad
8,99,100,-0.009833,1.041705,87025,1.258432,RCG*ILUT,bad
8,99,100,-0.009833,1.041705,87025,1.258432,MINRES*KRYLOV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block GMRES*RELAXATION',bad
8,99,100,-0.009833,1.041705,87025,1.258432,RCG*KRYLOV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block CG*RELAXATION',bad
8,99,100,-0.009833,1.041705,87025,1.258432,TFQMR*KRYLOV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock GMRES*KRYLOV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,RCG*RILUK,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Hybrid Block GMRES*CHEBYSHEV',good
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock Stochastic CG*RILUK',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock CG*CHEBYSHEV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,MINRES*ILUT,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block GMRES*KRYLOV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,PCPG*DIAGONAL,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock Stochastic CG*KRYLOV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Hybrid Block GMRES*DIAGONAL',good
8,99,100,-0.009833,1.041705,87025,1.258432,PCPG*CHEBYSHEV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block CG*KRYLOV',bad
8,99,100,-0.009833,1.041705,87025,1.258432,MINRES*CHEBYSHEV,bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Block CG*RILUK',bad
8,99,100,-0.009833,1.041705,87025,1.258432,'Pseudoblock Stochastic CG*ILUT',bad
8,99,100,-0.009833,1.041705,87025,1.258432,MINRES*RILUK,bad
8,99,100,0,1.051774,87025,1.258432,RCG*CHEBYSHEV,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock GMRES*CHEBYSHEV',bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock CG*KRYLOV',bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock GMRES*ILUT',bad
8,99,100,0,1.051774,87025,1.258432,GCRODR*CHEBYSHEV,bad
8,99,100,0,1.051774,87025,1.258432,'Block GMRES*RILUK',bad
8,99,100,0,1.051774,87025,1.258432,PCPG*KRYLOV,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock GMRES*RILUK',bad
8,99,100,0,1.051774,87025,1.258432,'Block GMRES*DIAGONAL',bad
8,99,100,0,1.051774,87025,1.258432,PCPG*RELAXATION,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock Stochastic CG*DIAGONAL',bad
8,99,100,0,1.051774,87025,1.258432,PCPG*RILUK,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock GMRES*RELAXATION',bad
8,99,100,0,1.051774,87025,1.258432,'Hybrid Block GMRES*KRYLOV',bad
8,99,100,0,1.051774,87025,1.258432,RCG*RELAXATION,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock GMRES*DIAGONAL',bad
8,99,100,0,1.051774,87025,1.258432,RCG*DIAGONAL,bad
8,99,100,0,1.051774,87025,1.258432,TFQMR*ILUT,bad
8,99,100,0,1.051774,87025,1.258432,PCPG*ILUT,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock CG*ILUT',bad
8,99,100,0,1.051774,87025,1.258432,'Block CG*DIAGONAL',bad
8,99,100,0,1.051774,87025,1.258432,GCRODR*RILUK,bad
8,99,100,0,1.051774,87025,1.258432,GCRODR*RELAXATION,bad
8,99,100,0,1.051774,87025,1.258432,TFQMR*CHEBYSHEV,bad
8,99,100,0,1.051774,87025,1.258432,TFQMR*DIAGONAL,bad
8,99,100,0,1.051774,87025,1.258432,GCRODR*DIAGONAL,bad
8,99,100,0,1.051774,87025,1.258432,TFQMR*RELAXATION,bad
8,99,100,0,1.051774,87025,1.258432,'Hybrid Block GMRES*RELAXATION',good
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock CG*RILUK',bad
8,99,100,0,1.051774,87025,1.258432,GCRODR*ILUT,bad
8,99,100,0,1.051774,87025,1.258432,'Block GMRES*CHEBYSHEV',bad
8,99,100,0,1.051774,87025,1.258432,MINRES*DIAGONAL,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock CG*DIAGONAL',bad
8,99,100,0,1.051774,87025,1.258432,'Hybrid Block GMRES*RILUK',bad
8,99,100,0,1.051774,87025,1.258432,TFQMR*RILUK,bad
8,99,100,0,1.051774,87025,1.258432,'Block CG*ILUT',bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock CG*RELAXATION',bad
8,99,100,0,1.051774,87025,1.258432,MINRES*RELAXATION,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock Stochastic CG*RELAXATION',bad
8,99,100,0,1.051774,87025,1.258432,'Block CG*CHEBYSHEV',bad
8,99,100,0,1.051774,87025,1.258432,'Hybrid Block GMRES*ILUT',bad
8,99,100,0,1.051774,87025,1.258432,'Block GMRES*ILUT',bad
8,99,100,0,1.051774,87025,1.258432,RCG*ILUT,bad
8,99,100,0,1.051774,87025,1.258432,MINRES*KRYLOV,bad
8,99,100,0,1.051774,87025,1.258432,'Block GMRES*RELAXATION',bad
8,99,100,0,1.051774,87025,1.258432,RCG*KRYLOV,bad
8,99,100,0,1.051774,87025,1.258432,'Block CG*RELAXATION',bad
8,99,100,0,1.051774,87025,1.258432,TFQMR*KRYLOV,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock GMRES*KRYLOV',bad
8,99,100,0,1.051774,87025,1.258432,RCG*RILUK,bad
8,99,100,0,1.051774,87025,1.258432,'Hybrid Block GMRES*CHEBYSHEV',good
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock Stochastic CG*RILUK',bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock CG*CHEBYSHEV',bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
8,99,100,0,1.051774,87025,1.258432,MINRES*ILUT,bad
8,99,100,0,1.051774,87025,1.258432,'Block GMRES*KRYLOV',bad
8,99,100,0,1.051774,87025,1.258432,PCPG*DIAGONAL,bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock Stochastic CG*KRYLOV',bad
8,99,100,0,1.051774,87025,1.258432,'Hybrid Block GMRES*DIAGONAL',good
8,99,100,0,1.051774,87025,1.258432,PCPG*CHEBYSHEV,bad
8,99,100,0,1.051774,87025,1.258432,'Block CG*KRYLOV',bad
8,99,100,0,1.051774,87025,1.258432,MINRES*CHEBYSHEV,bad
8,99,100,0,1.051774,87025,1.258432,'Block CG*RILUK',bad
8,99,100,0,1.051774,87025,1.258432,'Pseudoblock Stochastic CG*ILUT',bad
8,99,100,0,1.051774,87025,1.258432,MINRES*RILUK,bad
5,2,80,-117.034,1.159808,18880,1.025471,'Pseudoblock GMRES*CHEBYSHEV',bad
5,2,80,-117.034,1.159808,18880,1.025471,'Pseudoblock GMRES*ILUT',bad
5,2,80,-117.034,1.159808,18880,1.025471,GCRODR*CHEBYSHEV,bad
5,2,80,-117.034,1.159808,18880,1.025471,'Block GMRES*RILUK',bad
